rank,daily_return,cum_return,pct_days,cum_pct_gross_pos
1,0.19623999999999997,0.19623999999999997,0.8620689655172413,4.184249056178124
2,0.18118533437608575,0.3774253343760857,1.7241379310344827,8.047501014782153
3,0.17913500000000004,0.5565603343760858,2.586206896551724,11.867035537195873
4,0.15527150370775009,0.7118318380838359,3.4482758620689653,15.177750186811197
5,0.15499000000000002,0.866821838083836,4.310344827586207,18.482462586001212
6,0.15136,1.0181818380838359,5.172413793103448,21.709775759376264
7,0.14349499999999998,1.1616768380838358,6.0344827586206895,24.76939061015225
8,0.14078981523417425,1.30246665331801,6.896551724137931,27.771325238735038
9,0.1348875,1.43735415331801,7.758620689655173,30.647410107086177
10,0.133375,1.57072915331801,8.620689655172415,33.49124529801441
11,0.13161500000000004,1.7023441533180101,9.482758620689655,36.297553591577824
12,0.11962119267244842,1.8219653459904586,10.344827586206897,38.848128716621616
13,0.11767250000000001,1.9396378459904586,11.206896551724139,41.35715362012304
14,0.11398749999999999,2.0536253459904588,12.068965517241379,43.787606582266875
15,0.10961500000000002,2.1632403459904586,12.931034482758621,46.12482865876995
16,0.10587500000000001,2.2691153459904587,13.793103448275861,48.382306078372785
17,0.10472,2.3738353459904586,14.655172413793101,50.61515647157995
18,0.10458250000000001,2.4784178459904584,15.517241379310345,52.84507507593047
19,0.1017775,2.5801953459904583,16.379310344827587,55.01518518760581
20,0.096195,2.676390345990458,17.24137931034483,57.06626467170209
21,0.095535,2.771925345990458,18.103448275862068,59.10327156928656
22,0.09418750000000001,2.866112845990458,18.96551724137931,61.11154693607609
23,0.09201500000000001,2.958127845990458,19.82758620689655,63.07350003893091
24,0.08995249999999999,3.0480803459904577,20.689655172413794,64.99147630893633
25,0.08976,3.137840345990458,21.551724137931032,66.90534807454246
26,0.089595,3.227435345990458,22.413793103448278,68.81570169352065
27,0.0893475,3.316782845990458,23.275862068965516,70.7207780925569
28,0.08857750000000002,3.405360345990458,24.137931034482758,72.60943647399604
29,0.08618500000000001,3.491545345990458,25.0,74.44708172932988
30,0.0825825,3.574127845990458,25.862068965517242,76.20791411662009
31,0.08255517551011833,3.656683021500576,26.72413793103448,77.96816388838339
32,0.08054750000000001,3.7372305215005763,27.586206896551722,79.68560580059552
33,0.07856749999999998,3.8157980215005765,28.448275862068968,81.36082995327223
34,0.07246686177912368,3.8882648832797,29.310344827586203,82.90597568300872
35,0.07185749999999999,3.9601223832797,30.17241379310345,84.43812853948201
36,0.07023499999999999,4.0303573832797,31.03448275862069,85.9356862874471
37,0.06894487893810028,4.0993022622178,31.896551724137932,87.40573594411781
38,0.068915,4.1682172622178,32.758620689655174,88.8751485190593
39,0.056650000000000006,4.2248672622178,33.62068965517241,90.08304552798964
40,0.054009999999999996,4.2788772622178,34.48275862068966,91.23465219087274
41,0.04086500000000001,4.3197422622178,35.3448275862069,92.1059798390623
42,0.0405075,4.3602497622178005,36.206896551724135,92.96968483622464
43,0.03300000000000001,4.393249762217801,37.06896551724138,93.67331416181514
44,0.03224580266936728,4.425495564887168,37.93103448275862,94.36086241591728
45,0.03157,4.457065564887168,38.793103448275865,95.03400113739886
46,0.029727500000000004,4.486793064887168,39.6551724137931,95.66785388820162
47,0.025409999999999995,4.512203064887168,40.51724137931034,96.20964846890631
48,0.02528834033027931,4.537491405217447,41.37931034482759,96.74884900987288
49,0.025052500000000002,4.5625439052174475,42.241379310344826,97.28302093955034
50,0.02343,4.585973905217448,43.103448275862064,97.7825977607196
51,0.020735000000000003,4.606708905217448,43.96551724137931,98.22471152029895
52,0.0190575,4.625766405217448,44.827586206896555,98.63105745582746
53,0.014520000000000002,4.640286405217448,45.689655172413794,98.94065435908728
54,0.010284999999999999,4.650571405217447,46.55172413793103,99.15995216556297
55,0.009240000000000003,4.6598114052174475,47.41379310344828,99.35696837672832
56,0.007453844535511867,4.667265249752959,48.275862068965516,99.51590000107917
57,0.006737499999999997,4.674002749752959,49.137931034482754,99.6595576550539
58,0.006215,4.680217749752959,50.0,99.79207451137344
59,0.004004141773767346,4.684221891526726,50.86206896551724,99.87745122579297
60,0.0034374999999999987,4.687659391526727,51.724137931034484,99.95074594720865
61,0.00231,4.689969391526726,52.58620689655172,99.99999999999997
62,-0.0004400000000000003,4.689529391526726,53.44827586206896,99.99061827565878
63,-0.0013750000000000004,4.688154391526726,54.310344827586206,99.96130038709249
64,-0.0014410551778917392,4.686713336348834,55.172413793103445,99.93057406336648
65,-0.0040975,4.682615836348834,56.03448275862068,99.84320675543898
66,-0.004592500000000001,4.678023336348834,56.896551724137936,99.74528500762764
67,-0.005115000000000001,4.672908336348834,57.758620689655174,99.63622246216111
68,-0.005362500000000001,4.667545836348833,58.620689655172406,99.52188269675266
69,-0.010065000000000001,4.657480836348833,59.48275862068966,99.30727575244755
70,-0.0105875,4.646893336348834,60.3448275862069,99.08152801048728
71,-0.012375,4.634518336348834,61.206896551724135,98.81766701339085
72,-0.013667500000000003,4.620850836348834,62.06896551724138,98.52624720104211
73,-0.014052500000000002,4.606798336348834,62.93103448275862,98.22661837989483
74,-0.014465000000000002,4.592333336348833,63.793103448275865,97.91819419217765
75,-0.015781405798103033,4.57655193055073,64.65517241379311,97.58170146737191
76,-0.016087500000000005,4.56046443055073,65.51724137931035,97.23868217114655
77,-0.017407500000000003,4.54305693055073,66.37931034482759,96.86751770189757
78,-0.017545,4.52551193055073,67.24137931034483,96.49342144379195
79,-0.017875000000000002,4.50763693055073,68.10344827586206,96.11228889243043
80,-0.0182325,4.48940443055073,68.96551724137932,95.72353369004169
81,-0.018342500000000005,4.4710619305507295,69.82758620689656,95.33243305656764
82,-0.01947,4.451591930550729,70.6896551724138,94.91729175446925
83,-0.022687500000000003,4.4289044305507295,71.55172413793103,94.43354659312578
84,-0.026042500000000003,4.4028619305507295,72.41379310344827,93.87826578368062
85,-0.028810265652566516,4.374051664898163,73.27586206896551,93.26397039606854
86,-0.029205,4.344846664898163,74.13793103448276,92.64125844292096
87,-0.030882500000000004,4.313964164898163,75.0,91.98277866572253
88,-0.032010000000000004,4.281954164898163,75.86206896551724,91.30025821989976
89,-0.033825,4.248129164898163,76.72413793103449,90.5790381611695
90,-0.03663,4.2114991648981634,77.58620689655173,89.79800960976407
91,-0.03665750000000001,4.174841664898164,78.44827586206897,89.0163947005873
92,-0.037262500000000004,4.137579164898164,79.3103448275862,88.22187992044137
93,-0.037561345846567666,4.100017819051597,80.17241379310344,87.4209931190386
94,-0.037908368060445334,4.0621094509911515,81.03448275862068,86.6127070750202
95,-0.040802093012800876,4.02130735797835,81.89655172413794,85.74272073595117
96,-0.0408375,3.9804698579783504,82.75862068965517,84.87197944553294
97,-0.042157499999999994,3.9383123579783503,83.62068965517241,83.97309298209109
98,-0.042515000000000004,3.8957973579783505,84.48275862068965,83.06658386762201
99,-0.043725,3.8520723579783507,85.34482758620689,82.13427501121461
