L_HIGH,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
1.0,0.09,3.2012,597.3,-23.045,-11.444,25.919,0.5227,False
1.0,0.095,3.2353,637.96,-22.843,-11.412,27.929,0.5271,False
1.0,0.1,3.2353,637.78,-22.794,-11.404,27.98,0.5283,False
1.0,0.105,3.1959,637.27,-24.181,-11.508,26.355,0.5031,False
1.0,0.11,3.1897,634.42,-24.181,-11.508,26.237,0.5021,False
1.0,0.115,3.236,656.8,-24.181,-11.508,27.162,0.5139,False
1.0,0.12,3.236,656.8,-24.181,-11.508,27.162,0.5139,False
1.0,0.125,3.236,656.8,-24.181,-11.508,27.162,0.5139,False
1.0,0.13,3.236,656.8,-24.181,-11.508,27.162,0.5139,False
1.1,0.04,1.9251,242.01,-38.351,-11.308,6.31,2.3826,False
1.1,0.045,1.7899,218.52,-45.963,-11.308,4.754,2.8679,False
1.1,0.05,2.3916,399.95,-45.678,-11.308,8.756,2.2697,False
1.1,0.055,3.1514,788.42,-29.51,-11.308,26.717,0.5091,False
1.1,0.06,3.0309,745.85,-30.941,-12.479,24.105,0.5243,False
1.1,0.065,3.0459,724.73,-26.064,-13.503,27.806,0.5492,False
1.1,0.075,3.1817,745.24,-26.79,-12.762,27.818,0.5557,False
1.1,0.08,3.2272,755.74,-28.147,-13.477,26.85,0.5438,False
1.1,0.085,3.2474,754.5,-25.455,-12.637,29.641,0.5205,False
1.1,0.09,3.2012,727.19,-25.12,-12.589,28.949,0.5227,False
1.1,0.095,3.2353,779.74,-24.901,-12.553,31.314,0.5271,False
1.1,0.1,3.2353,779.5,-24.848,-12.544,31.37,0.5283,False
1.1,0.105,3.1959,778.17,-26.349,-12.659,29.533,0.5031,False
1.1,0.11,3.1897,774.43,-26.349,-12.659,29.391,0.5021,False
1.1,0.115,3.236,803.83,-26.349,-12.659,30.507,0.5139,False
1.1,0.12,3.236,803.83,-26.349,-12.659,30.507,0.5139,False
1.1,0.125,3.236,803.83,-26.349,-12.659,30.507,0.5139,False
1.1,0.13,3.236,803.83,-26.349,-12.659,30.507,0.5139,False
1.2,0.04,1.9251,272.26,-41.29,-12.336,6.594,2.3826,False
1.2,0.045,1.7899,243.48,-49.264,-12.336,4.942,2.8679,False
1.2,0.05,2.3916,462.67,-48.962,-12.336,9.449,2.2697,False
1.2,0.055,3.1514,953.92,-31.831,-12.336,29.968,0.5091,False
1.2,0.06,3.0309,897.52,-33.354,-13.614,26.909,0.5243,False
1.2,0.065,3.0459,871.22,-28.179,-14.73,30.917,0.5492,False
1.2,0.075,3.1817,899.62,-28.945,-13.922,31.08,0.5557,False
1.2,0.08,3.2272,913.78,-30.391,-14.702,30.067,0.5438,False
1.2,0.085,3.2474,912.6,-27.514,-13.786,33.168,0.5205,False
1.2,0.09,3.2012,877.3,-27.155,-13.733,32.308,0.5227,False
1.2,0.095,3.2353,944.4,-26.92,-13.694,35.082,0.5271,False
1.2,0.1,3.2353,944.1,-26.864,-13.685,35.144,0.5283,False
1.2,0.105,3.1959,941.52,-28.474,-13.809,33.066,0.5031,False
1.2,0.11,3.1897,936.67,-28.474,-13.809,32.895,0.5021,False
1.2,0.115,3.236,974.8,-28.474,-13.809,34.234,0.5139,False
1.2,0.12,3.236,974.8,-28.474,-13.809,34.234,0.5139,False
1.2,0.125,3.236,974.8,-28.474,-13.809,34.234,0.5139,False
1.2,0.13,3.236,974.8,-28.474,-13.809,34.234,0.5139,False
1.3,0.04,1.9251,303.49,-44.134,-13.364,6.876,2.3826,False
1.3,0.045,1.7899,268.69,-52.419,-13.364,5.126,2.8679,False
1.3,0.05,2.3916,530.48,-52.103,-13.364,10.182,2.2697,False
1.3,0.055,3.1514,1144.83,-34.096,-13.364,33.576,0.5091,False
1.3,0.06,3.0309,1071.01,-35.705,-14.748,29.996,0.5243,False
1.3,0.065,3.0459,1038.65,-30.253,-15.957,34.332,0.5492,False
1.3,0.075,3.1817,1077.28,-31.055,-15.083,34.689,0.5557,False
1.3,0.08,3.2272,1096.14,-32.587,-15.927,33.638,0.5438,False
1.3,0.085,3.2474,1095.17,-29.534,-14.935,37.082,0.5205,False
1.3,0.09,3.2012,1050.05,-29.15,-14.877,36.022,0.5227,False
1.3,0.095,3.2353,1134.79,-28.9,-14.836,39.266,0.5271,False
1.3,0.1,3.2353,1134.42,-28.84,-14.825,39.335,0.5283,False
1.3,0.105,3.1959,1130.02,-30.557,-14.96,36.981,0.5031,False
1.3,0.11,3.1897,1123.79,-30.557,-14.96,36.777,0.5021,False
1.3,0.115,3.236,1172.71,-30.557,-14.96,38.378,0.5139,False
1.3,0.12,3.236,1172.71,-30.557,-14.96,38.378,0.5139,False
1.3,0.125,3.236,1172.71,-30.557,-14.96,38.378,0.5139,False
1.3,0.13,3.236,1172.71,-30.557,-14.96,38.378,0.5139,False
1.4,0.04,1.9251,335.53,-46.884,-14.392,7.157,2.3826,False
1.4,0.045,1.7899,293.92,-55.431,-14.392,5.302,2.8679,False
1.4,0.05,2.3916,603.42,-55.101,-14.392,10.951,2.2697,False
1.4,0.055,3.1514,1364.03,-36.307,-14.392,37.57,0.5091,False
1.4,0.06,3.0309,1268.5,-37.995,-15.883,33.386,0.5243,False
1.4,0.065,3.0459,1229.08,-32.288,-17.185,38.066,0.5492,False
1.4,0.075,3.1817,1280.84,-33.122,-16.243,38.67,0.5557,False
1.4,0.08,3.2272,1305.64,-34.733,-17.152,37.591,0.5438,False
1.4,0.085,3.2474,1305.08,-31.514,-16.084,41.413,0.5205,False
1.4,0.09,3.2012,1247.99,-31.107,-16.022,40.119,0.5227,False
1.4,0.095,3.2353,1353.96,-30.842,-15.977,43.9,0.5271,False
1.4,0.1,3.2353,1353.51,-30.779,-15.966,43.976,0.5283,False
1.4,0.105,3.1959,1346.54,-32.597,-16.111,41.308,0.5031,False
1.4,0.11,3.1897,1338.63,-32.597,-16.111,41.066,0.5021,False
1.4,0.115,3.236,1400.75,-32.597,-16.111,42.971,0.5139,False
1.4,0.12,3.236,1400.75,-32.597,-16.111,42.971,0.5139,False
1.4,0.125,3.236,1400.75,-32.597,-16.111,42.971,0.5139,False
1.4,0.13,3.236,1400.75,-32.597,-16.111,42.971,0.5139,False
1.5,0.04,1.9251,368.2,-49.54,-15.42,7.432,2.3826,False
1.5,0.045,1.7899,318.96,-58.302,-15.42,5.471,2.8679,False
1.5,0.05,2.3916,681.45,-57.961,-15.42,11.757,2.2697,False
1.5,0.055,3.1514,1614.58,-38.462,-15.42,41.978,0.5091,False
1.5,0.06,3.0309,1492.16,-40.226,-17.017,37.095,0.5243,False
1.5,0.065,3.0459,1444.62,-34.283,-18.412,42.137,0.5492,False
1.5,0.075,3.1817,1513.0,-35.145,-17.403,43.05,0.5557,False
1.5,0.08,3.2272,1545.29,-36.832,-18.377,41.955,0.5438,False
1.5,0.085,3.2474,1545.41,-33.454,-17.233,46.195,0.5205,False
1.5,0.09,3.2012,1473.81,-33.026,-17.166,44.626,0.5227,False
1.5,0.095,3.2353,1605.17,-32.746,-17.118,49.018,0.5271,False
1.5,0.1,3.2353,1604.61,-32.68,-17.106,49.102,0.5283,False
1.5,0.105,3.1959,1594.12,-34.596,-17.262,46.078,0.5031,False
1.5,0.11,3.1897,1584.17,-34.596,-17.262,45.79,0.5021,False
1.5,0.115,3.236,1662.32,-34.596,-17.262,48.049,0.5139,False
1.5,0.12,3.236,1662.32,-34.596,-17.262,48.049,0.5139,False
1.5,0.125,3.236,1662.32,-34.596,-17.262,48.049,0.5139,False
1.5,0.13,3.236,1662.32,-34.596,-17.262,48.049,0.5139,False
1.6,0.04,1.9251,401.3,-52.102,-16.448,7.702,2.3826,False
1.6,0.045,1.7899,343.6,-61.034,-16.448,5.63,2.8679,False
1.6,0.05,2.3916,764.47,-60.683,-16.448,12.598,2.2697,False
1.6,0.055,3.1514,1899.62,-40.565,-16.448,46.829,0.5091,False
1.6,0.06,3.0309,1744.23,-42.397,-18.152,41.14,0.5243,False
1.6,0.065,3.0459,1687.39,-36.24,-19.64,46.562,0.5492,False
1.6,0.075,3.1817,1776.62,-37.126,-18.563,47.853,0.5557,False
1.6,0.08,3.2272,1818.21,-38.883,-19.603,46.761,0.5438,False
1.6,0.085,3.2474,1819.39,-35.356,-18.382,51.459,0.5205,False
1.6,0.09,3.2012,1730.35,-34.907,-18.311,49.57,0.5227,False
1.6,0.095,3.2353,1891.83,-34.613,-18.259,54.656,0.5271,False
1.6,0.1,3.2353,1891.17,-34.543,-18.246,54.748,0.5283,False
1.6,0.105,3.1959,1875.92,-36.554,-18.412,51.319,0.5031,False
1.6,0.11,3.1897,1863.5,-36.554,-18.412,50.979,0.5021,False
1.6,0.115,3.236,1960.99,-36.554,-18.412,53.646,0.5139,False
1.6,0.12,3.236,1960.99,-36.554,-18.412,53.646,0.5139,False
1.6,0.125,3.236,1960.99,-36.554,-18.412,53.646,0.5139,False
1.6,0.13,3.236,1960.99,-36.554,-18.412,53.646,0.5139,False
1.75,0.04,1.9251,451.27,-55.773,-17.99,8.091,2.3826,False
1.75,0.045,1.7899,379.29,-64.879,-17.99,5.846,2.8679,False
1.75,0.05,2.3916,898.0,-64.517,-17.99,13.919,2.2697,False
1.75,0.055,3.1514,2399.05,-43.621,-17.99,54.998,0.5091,False
1.75,0.06,3.0309,2180.38,-45.547,-19.854,47.871,0.5243,False
1.75,0.065,3.0459,2107.23,-39.102,-21.481,53.891,0.5492,False
1.75,0.075,3.1817,2237.41,-40.019,-20.303,55.908,0.5557,False
1.75,0.08,3.2272,2297.19,-41.873,-21.44,54.861,0.5438,False
1.75,0.085,3.2474,2300.88,-38.137,-20.105,60.332,0.5205,False
1.75,0.09,3.2012,2179.15,-37.658,-20.027,57.867,0.5227,False
1.75,0.095,3.2353,2396.17,-37.345,-19.971,64.163,0.5271,False
1.75,0.1,3.2353,2395.32,-37.27,-19.957,64.269,0.5283,False
1.75,0.105,3.1959,2369.94,-39.415,-20.139,60.128,0.5031,False
1.75,0.11,3.1897,2352.89,-39.415,-20.139,59.695,0.5021,False
1.75,0.115,3.236,2486.73,-39.415,-20.139,63.091,0.5139,False
1.75,0.12,3.236,2486.73,-39.415,-20.139,63.091,0.5139,False
1.75,0.125,3.236,2486.73,-39.415,-20.139,63.091,0.5139,False
1.75,0.13,3.236,2486.73,-39.415,-20.139,63.091,0.5139,False
2.0,0.04,1.9251,533.39,-61.437,-20.56,8.682,2.3826,False
2.0,0.045,1.7899,433.48,-70.64,-20.56,6.136,2.8679,False
2.0,0.05,2.3916,1142.22,-70.268,-20.56,16.255,2.2697,False
2.0,0.055,3.1514,3450.99,-48.459,-20.56,71.215,0.5091,False
2.0,0.06,3.0309,3079.41,-50.518,-22.69,60.956,0.5243,False
2.0,0.065,3.0459,2972.21,-43.684,-24.55,68.039,0.5492,False
2.0,0.075,3.1817,3204.55,-44.636,-23.204,71.792,0.5557,False
2.0,0.08,3.2272,3309.51,-46.63,-24.503,70.973,0.5438,False
2.0,0.085,3.2474,3321.09,-42.586,-22.977,77.986,0.5205,False
2.0,0.09,3.2012,3123.12,-42.061,-22.888,74.252,0.5227,False
2.0,0.095,3.2353,3466.36,-41.718,-22.824,83.091,0.5271,False
2.0,0.1,3.2353,3465.11,-41.636,-22.808,83.224,0.5283,False
2.0,0.105,3.1959,3411.48,-43.986,-23.016,77.559,0.5031,False
2.0,0.11,3.1897,3383.58,-43.986,-23.016,76.925,0.5021,False
2.0,0.115,3.236,3602.5,-43.986,-23.016,81.902,0.5139,False
2.0,0.12,3.236,3602.5,-43.986,-23.016,81.902,0.5139,False
2.0,0.125,3.236,3602.5,-43.986,-23.016,81.902,0.5139,False
2.0,0.13,3.236,3602.5,-43.986,-23.016,81.902,0.5139,False
