trial,L_HIGH,PORT_SL,PORT_TSL,EARLY_KILL_X,EARLY_KILL_Y,EARLY_FILL_Y,EARLY_FILL_X,Sharpe,CAGR%,MaxDD%,Calmar,WF_CV
16,2.114621,-0.061426,0.067727,39,0.003620,0.105801,681,2.315700,1376.920000,-62.153000,22.154000,0.739400
17,2.256016,-0.061514,0.078372,31,0.002798,0.056996,717,1.841800,403.390000,-72.046000,5.599000,1.267100
18,2.125139,-0.053601,0.066077,36,0.002209,0.120609,767,2.345200,1570.540000,-69.257000,22.677000,0.967100
19,2.132623,-0.061636,0.064718,40,0.002958,0.110357,480,1.828500,532.510000,-81.782000,6.511000,2.322900
20,2.194130,-0.059833,0.084851,36,0.002936,0.073222,623,3.033500,2686.600000,-40.283000,66.693000,0.623500
21,2.209096,-0.058900,0.064236,38,0.003951,0.064098,751,2.659200,1469.670000,-38.935000,37.747000,0.710600
22,2.027773,-0.063100,0.070078,37,0.003545,0.109343,494,2.152100,915.550000,-74.483000,12.292000,1.024800
23,2.383045,-0.055144,0.064592,36,0.002690,0.113745,898,2.380400,1999.870000,-78.124000,25.599000,1.008000
24,2.119541,-0.068152,0.071560,35,0.002414,0.121395,527,2.362700,1497.700000,-71.159000,21.047000,1.158900
25,1.999761,-0.058832,0.086078,39,0.003597,0.118137,947,2.222600,1112.260000,-75.393000,14.753000,1.375100
26,2.208298,-0.056687,0.081120,37,0.002697,0.060802,862,3.352100,2663.600000,-37.954000,70.180000,0.610600
27,2.095483,-0.067863,0.071256,31,0.003795,0.065036,535,1.908400,515.870000,-67.889000,7.599000,0.942500
28,2.243728,-0.066742,0.070079,33,0.003666,0.123972,720,1.796000,521.810000,-87.132000,5.989000,1.069500
29,2.043315,-0.051251,0.068917,31,0.003426,0.062772,724,2.311500,837.550000,-41.722000,20.074000,0.808600
30,2.285475,-0.061460,0.068245,38,0.003517,0.107207,507,2.219300,1235.480000,-75.507000,16.362000,0.959700
31,2.034452,-0.067696,0.072696,33,0.002973,0.101726,982,2.278000,1386.000000,-69.100000,20.058000,0.742000
32,2.106036,-0.067647,0.071029,36,0.003322,0.061625,513,3.481700,3471.990000,-38.679000,89.765000,0.623500
33,2.164410,-0.068392,0.077161,39,0.003730,0.087651,884,3.188400,3943.970000,-50.690000,77.806000,0.627100
34,1.987848,-0.052965,0.082412,38,0.002358,0.092215,781,3.071300,2962.340000,-49.132000,60.293000,0.519200
35,2.361805,-0.061856,0.073033,34,0.002822,0.100939,932,2.199600,1381.260000,-72.355000,19.090000,0.742100
36,2.179715,-0.055461,0.069075,37,0.003760,0.061580,470,3.088900,2704.220000,-37.882000,71.386000,0.650300
37,2.241551,-0.053631,0.082305,33,0.002145,0.120310,527,1.942400,731.590000,-76.495000,9.564000,1.668600
38,2.105277,-0.053765,0.066349,30,0.001933,0.066574,463,1.965300,598.600000,-68.084000,8.792000,1.250600
39,2.240103,-0.063253,0.072607,33,0.003011,0.117000,922,1.957700,779.050000,-78.830000,9.883000,1.074100
40,1.999129,-0.054267,0.069077,32,0.003171,0.083971,460,1.640000,317.790000,-77.815000,4.084000,1.241800
41,2.144390,-0.060428,0.066038,38,0.001925,0.120589,489,2.388300,1717.290000,-62.063000,27.670000,0.974500
42,2.351173,-0.067248,0.085790,38,0.003671,0.100259,881,2.491300,2082.570000,-76.783000,27.123000,0.869100
43,2.039203,-0.060649,0.075320,39,0.002911,0.081726,800,2.944100,2443.910000,-48.780000,50.101000,0.681900
44,2.097244,-0.053516,0.074502,34,0.002358,0.080461,643,2.384100,1249.380000,-46.402000,26.925000,0.796600
45,2.124098,-0.057830,0.079179,33,0.004077,0.119977,709,1.759200,477.440000,-72.923000,6.547000,0.957100
46,2.124479,-0.060638,0.082843,37,0.003731,0.092356,797,3.096200,3516.910000,-50.282000,69.944000,0.526600
47,2.106788,-0.064228,0.068304,37,0.003866,0.063511,786,2.762600,1532.720000,-48.187000,31.808000,0.782700
48,2.021842,-0.064063,0.067266,39,0.002130,0.123039,893,2.418700,1757.530000,-62.254000,28.231000,0.992900
49,2.241220,-0.065087,0.081640,39,0.002408,0.096485,487,2.913600,3257.060000,-66.462000,49.006000,0.770900
50,2.251113,-0.054083,0.076461,36,0.002918,0.091629,872,3.092600,4149.380000,-54.499000,76.136000,0.537600
51,2.331668,-0.059859,0.077241,39,0.002087,0.062431,483,3.512900,5268.660000,-41.737000,126.233000,0.655600
52,2.269460,-0.058535,0.081172,37,0.002601,0.118682,871,2.321100,1497.380000,-80.364000,18.633000,1.415200
53,2.099035,-0.057555,0.070825,32,0.002155,0.121401,684,1.837100,577.410000,-80.411000,7.181000,1.008900
54,2.148661,-0.064134,0.076192,39,0.003673,0.088515,649,3.260200,4329.630000,-50.869000,85.113000,0.599000
55,2.414118,-0.063920,0.085152,31,0.003841,0.099869,502,1.724400,402.600000,-88.601000,4.544000,1.977000
56,2.238834,-0.063350,0.066517,35,0.003781,0.075266,696,2.529000,1538.520000,-45.598000,33.741000,0.665900
57,2.174618,-0.056435,0.084415,38,0.002065,0.125786,938,2.435400,1959.960000,-75.772000,25.867000,1.234500
58,2.104920,-0.066064,0.069367,40,0.003398,0.100809,484,1.950100,654.170000,-80.880000,8.088000,1.643800
59,2.374695,-0.051522,0.069169,31,0.003664,0.068271,957,2.270100,1088.250000,-42.931000,25.349000,0.608200
60,2.268758,-0.051651,0.063872,31,0.003254,0.111707,569,1.927100,709.530000,-77.753000,9.125000,1.371200
61,2.353740,-0.052030,0.081772,39,0.003653,0.104265,915,2.458700,2119.480000,-68.166000,31.093000,0.708200
62,1.997667,-0.054632,0.066561,35,0.003588,0.099361,922,2.286500,1171.500000,-62.452000,18.758000,0.685800
63,2.048294,-0.064223,0.068093,33,0.003504,0.124575,784,1.887900,654.750000,-81.551000,8.029000,1.034700
64,2.003980,-0.062094,0.065198,39,0.003503,0.066465,485,2.763600,1798.910000,-45.012000,39.965000,0.791300
65,2.060755,-0.068640,0.074068,38,0.003327,0.095214,516,3.021500,3171.380000,-55.255000,57.396000,0.744000
66,2.396251,-0.056424,0.076755,37,0.003358,0.121723,518,2.368500,1767.460000,-78.629000,22.479000,1.196300
67,2.203675,-0.058273,0.074419,31,0.002122,0.074021,608,1.919600,549.370000,-59.146000,9.288000,0.947200
68,2.168277,-0.061998,0.078029,34,0.002781,0.069669,771,1.664200,314.700000,-69.826000,4.507000,1.043200
69,2.119498,-0.051649,0.073164,35,0.002341,0.095217,758,3.083300,4084.530000,-51.407000,79.454000,0.448400
70,2.288881,-0.062663,0.078430,33,0.003690,0.093538,680,2.260900,1238.570000,-60.348000,20.524000,0.721200
71,2.255445,-0.057492,0.075287,37,0.003927,0.120316,722,2.224700,1182.550000,-79.684000,14.841000,1.323800
72,2.208921,-0.065398,0.070825,38,0.002986,0.062342,474,3.392600,4215.720000,-39.809000,105.898000,0.716600
73,2.350477,-0.052000,0.070064,33,0.002215,0.076600,860,1.966600,667.010000,-61.768000,10.799000,0.799500
74,1.986460,-0.065889,0.083022,34,0.002169,0.097261,501,1.791100,421.530000,-81.013000,5.203000,1.801400
75,2.140565,-0.068252,0.086148,38,0.002546,0.103512,838,2.591800,2069.190000,-72.578000,28.510000,0.857800
76,2.150650,-0.062536,0.065663,32,0.003060,0.065790,528,1.686100,342.170000,-70.433000,4.858000,1.230200
77,2.347974,-0.068804,0.076259,38,0.004177,0.064195,690,2.327700,997.990000,-67.352000,14.818000,0.842400
78,2.152732,-0.052441,0.080745,34,0.002926,0.064848,536,2.255700,942.330000,-57.835000,16.293000,1.029700
79,2.379126,-0.051804,0.068989,33,0.002976,0.096224,716,2.280800,1482.480000,-61.765000,24.002000,0.524600
80,2.017011,-0.055386,0.082731,36,0.003358,0.102255,871,2.381400,1399.260000,-66.508000,21.039000,0.841900
81,2.005568,-0.057599,0.075889,33,0.003827,0.088745,875,2.383300,1182.560000,-52.933000,22.340000,0.685800
82,2.354887,-0.060086,0.084215,36,0.003841,0.078523,719,2.791800,2610.850000,-53.052000,49.213000,0.607900
83,2.213821,-0.052890,0.072717,39,0.003314,0.066780,627,3.037000,2776.840000,-37.255000,74.537000,0.599600
84,2.064305,-0.051447,0.084618,34,0.002538,0.097090,436,2.002100,709.710000,-71.427000,9.936000,1.650500
85,2.102330,-0.063655,0.078010,40,0.003289,0.088380,871,3.022100,2982.950000,-39.166000,76.161000,0.808600
86,2.377464,-0.063973,0.085422,38,0.003880,0.062215,854,2.780100,1824.020000,-53.773000,33.921000,0.707800
87,2.173639,-0.060956,0.078467,40,0.004163,0.074752,855,2.035800,612.620000,-54.377000,11.266000,1.062900
88,2.309993,-0.057237,0.066537,30,0.003666,0.089258,1000,1.874600,558.050000,-76.412000,7.303000,0.869200
89,2.184588,-0.068603,0.073010,38,0.002004,0.093993,894,3.492300,6856.710000,-48.092000,142.576000,0.510700
90,2.386869,-0.065806,0.069097,34,0.001917,0.061868,821,1.972800,574.660000,-62.882000,9.139000,0.898800
91,2.293834,-0.064927,0.083223,37,0.003722,0.057525,567,2.923600,2028.100000,-49.876000,40.663000,0.660200
92,2.253635,-0.066446,0.069769,35,0.003425,0.056132,663,3.423600,2769.470000,-26.885000,103.011000,0.584700
93,2.374079,-0.063089,0.069097,39,0.002635,0.115441,604,2.158900,1115.190000,-80.338000,13.881000,1.233500
94,2.239741,-0.058145,0.069934,39,0.002250,0.060106,629,3.289500,2707.410000,-38.110000,71.041000,0.639100
95,2.295761,-0.065534,0.086222,33,0.002779,0.063851,763,1.929900,537.420000,-74.242000,7.239000,1.029900
96,2.418935,-0.063616,0.077142,34,0.003997,0.089778,509,1.963700,646.420000,-85.618000,7.550000,1.279000
97,2.140767,-0.052209,0.068295,30,0.002888,0.099687,630,1.889800,630.810000,-77.635000,8.125000,0.943600
98,2.164968,-0.068266,0.080669,35,0.002483,0.118584,567,2.415800,1576.470000,-80.963000,19.471000,1.376700
99,2.123151,-0.067363,0.075665,37,0.003218,0.101048,604,2.556200,1827.840000,-71.738000,25.479000,0.972100
100,2.086204,-0.056805,0.067247,39,0.002480,0.094427,888,3.082200,3806.020000,-45.728000,83.231000,0.509200
101,2.324883,-0.058891,0.074466,40,0.003419,0.112654,952,2.321700,1558.100000,-80.126000,19.446000,2.108700
102,2.326540,-0.054333,0.076399,31,0.003367,0.122785,727,2.100100,1121.660000,-70.104000,16.000000,0.905300
103,2.170508,-0.051645,0.085345,31,0.001899,0.071717,470,2.233100,972.010000,-60.035000,16.191000,1.073300
104,2.180252,-0.060290,0.070783,31,0.002068,0.081684,467,1.490500,212.680000,-85.318000,2.493000,1.585900
105,2.287203,-0.054726,0.070547,34,0.002800,0.054120,497,2.273000,904.460000,-59.925000,15.093000,1.129900
106,2.359616,-0.051022,0.075184,35,0.002599,0.085056,882,3.123800,4589.940000,-55.432000,82.803000,0.565900
107,2.350130,-0.055686,0.071006,32,0.002952,0.103195,563,1.590200,287.550000,-90.756000,3.168000,1.755500
108,2.125524,-0.067747,0.071134,35,0.003508,0.064833,459,2.789800,1994.160000,-55.993000,35.615000,0.862100
109,2.040810,-0.067539,0.070916,32,0.001875,0.061965,789,1.961600,501.130000,-55.759000,8.987000,0.945700
110,2.086321,-0.061246,0.077029,38,0.001811,0.115443,789,2.194300,1024.730000,-76.904000,13.325000,1.420000
111,2.051607,-0.064913,0.082999,33,0.004005,0.086721,780,2.216900,903.270000,-63.390000,14.250000,0.814000
112,2.413246,-0.057508,0.082046,33,0.003718,0.097253,557,1.671300,352.340000,-84.714000,4.159000,1.959500
113,2.162171,-0.056717,0.065507,30,0.002632,0.055370,527,1.928700,478.310000,-64.852000,7.375000,1.305400
114,2.299081,-0.063746,0.080368,33,0.003936,0.096756,505,1.873300,536.110000,-80.145000,6.689000,1.187500
115,2.043236,-0.063476,0.067641,35,0.004180,0.054289,442,2.660700,1166.790000,-63.808000,18.286000,1.076500
116,2.416957,-0.061523,0.066605,39,0.003913,0.092606,790,3.055200,4700.490000,-49.173000,95.592000,0.527200
117,2.100202,-0.051909,0.077128,33,0.003393,0.114210,442,2.060200,884.890000,-70.155000,12.613000,1.470900
118,2.242114,-0.055163,0.083412,33,0.003266,0.093855,660,2.588700,2317.260000,-54.649000,42.402000,0.611700
119,2.278153,-0.064064,0.076506,38,0.004160,0.084188,728,2.804900,2415.570000,-57.689000,41.873000,0.699600
120,1.985487,-0.065329,0.075455,34,0.002026,0.118055,660,1.997600,763.500000,-72.665000,10.507000,1.107100
121,2.280336,-0.053689,0.085385,32,0.002279,0.115847,958,2.148300,1213.670000,-71.985000,16.860000,0.921200
122,2.073345,-0.059456,0.080254,39,0.002710,0.091225,859,3.251600,3912.840000,-48.039000,81.452000,0.516600
123,2.301700,-0.065093,0.076574,31,0.003970,0.116321,892,1.977100,805.910000,-82.198000,9.804000,1.009300
124,2.023939,-0.054679,0.080481,30,0.004150,0.081154,846,2.162900,798.500000,-53.363000,14.963000,0.690900
125,2.370531,-0.058103,0.070930,36,0.003194,0.083458,779,3.028200,4255.270000,-50.443000,84.358000,0.611000
126,2.391568,-0.059418,0.068177,34,0.002746,0.063440,526,1.836400,457.480000,-79.424000,5.760000,1.488100
127,2.281207,-0.057111,0.085235,32,0.002037,0.108252,939,2.229200,1412.070000,-70.660000,19.984000,0.730400
128,2.102370,-0.054638,0.067930,35,0.002924,0.072680,458,2.381700,1343.730000,-65.566000,20.494000,0.971900
129,2.191856,-0.068268,0.078432,35,0.002066,0.072175,602,3.300400,3486.950000,-37.307000,93.465000,0.649700
130,2.316514,-0.066781,0.084037,40,0.004158,0.122616,473,1.872300,596.040000,-87.174000,6.837000,2.646700
131,2.040629,-0.056480,0.076190,31,0.003830,0.098406,744,2.115800,854.260000,-65.040000,13.134000,0.673400
132,2.052737,-0.055559,0.067357,39,0.003202,0.106929,603,2.245700,1161.760000,-76.191000,15.248000,0.950300
133,2.143351,-0.058287,0.080850,38,0.002296,0.121791,501,2.335500,1434.900000,-76.805000,18.682000,1.355200
134,2.374294,-0.052807,0.069702,38,0.002231,0.083777,691,2.997900,4051.570000,-58.865000,68.828000,0.598200
135,2.087914,-0.063784,0.082905,39,0.002614,0.092221,575,3.092500,3184.550000,-63.334000,50.282000,0.840100
136,2.087710,-0.053903,0.084900,39,0.003666,0.091272,715,2.927600,2588.720000,-51.277000,50.485000,0.508000
137,2.213088,-0.060658,0.073528,31,0.002102,0.122562,710,1.978900,815.650000,-73.691000,11.069000,1.023400
138,2.399410,-0.053944,0.076224,32,0.002408,0.056164,501,2.365000,1111.240000,-62.422000,17.802000,1.085200
139,2.383413,-0.056788,0.077433,35,0.002761,0.092296,540,2.845400,3251.260000,-63.842000,50.927000,0.845500
140,2.414986,-0.065730,0.080436,35,0.002167,0.120288,629,2.418700,1874.060000,-84.483000,22.183000,1.327900
141,2.002047,-0.057163,0.081625,36,0.003602,0.111142,554,2.151600,891.550000,-76.203000,11.700000,1.247400
142,2.386465,-0.058884,0.078128,30,0.004184,0.074225,468,1.538800,237.890000,-82.923000,2.869000,1.300400
143,2.181635,-0.053323,0.067177,36,0.002743,0.120373,616,2.337700,1628.950000,-71.938000,22.644000,0.991400
144,2.299519,-0.059300,0.078599,36,0.002935,0.122404,629,2.334600,1519.360000,-78.120000,19.449000,1.320000
145,2.057984,-0.063206,0.082785,30,0.002879,0.118259,864,1.975600,741.860000,-77.304000,9.597000,1.133000
146,2.416395,-0.060565,0.078600,33,0.004074,0.080376,857,1.962100,653.200000,-69.311000,9.424000,0.810600
147,2.157382,-0.061113,0.079945,35,0.003977,0.084190,805,3.065600,3214.040000,-52.158000,61.621000,0.573300
148,2.130639,-0.058347,0.073651,31,0.002020,0.102059,810,2.159900,1142.030000,-66.839000,17.086000,0.757400
149,2.271680,-0.051356,0.071097,32,0.003668,0.115965,574,1.726400,451.760000,-84.189000,5.366000,1.539300
150,2.273854,-0.053329,0.069941,31,0.002480,0.102581,956,2.205500,1368.810000,-73.926000,18.516000,0.703300
151,2.069110,-0.060757,0.079531,40,0.003264,0.072368,792,2.106200,687.660000,-55.379000,12.417000,1.089000
152,2.121016,-0.068570,0.072743,37,0.001856,0.082804,936,3.352000,4307.400000,-44.337000,97.151000,0.570300
153,2.248500,-0.058991,0.084809,39,0.002573,0.093207,714,3.272800,5201.030000,-49.696000,104.656000,0.457100
154,2.258169,-0.057014,0.069245,39,0.004017,0.114719,995,2.373500,1626.280000,-76.727000,21.196000,1.205600
155,2.307796,-0.064764,0.080908,35,0.002895,0.071296,803,3.202700,3463.010000,-41.046000,84.368000,0.576200
156,2.107301,-0.055641,0.076934,34,0.002325,0.112756,928,2.233100,1307.450000,-68.715000,19.027000,0.751400
157,2.053788,-0.051135,0.071313,38,0.003814,0.063960,878,2.848500,1441.750000,-37.689000,38.253000,0.519300
158,2.030910,-0.058021,0.086219,32,0.002170,0.084442,789,2.331300,1117.430000,-50.097000,22.305000,0.790000
159,2.390476,-0.068655,0.072088,31,0.003698,0.073486,942,1.589800,266.880000,-83.310000,3.203000,0.959600
160,2.271919,-0.053013,0.082482,32,0.002816,0.093757,720,2.671700,2608.000000,-52.170000,49.990000,0.610300
161,2.281912,-0.062748,0.086071,40,0.003040,0.060854,851,2.240800,848.140000,-63.060000,13.450000,1.101200
162,2.409732,-0.056730,0.074127,34,0.001923,0.102403,636,2.108100,1105.960000,-77.649000,14.243000,0.969800
163,2.326484,-0.065978,0.082228,34,0.002572,0.107915,894,2.180900,1206.260000,-81.216000,14.852000,0.940000
164,2.196153,-0.067075,0.070428,39,0.002031,0.065054,739,3.241000,3148.770000,-38.630000,81.512000,0.609500
165,2.009708,-0.051951,0.063762,34,0.003659,0.056508,808,2.059100,503.260000,-53.248000,9.451000,1.165300
166,2.342176,-0.054024,0.067054,39,0.003775,0.092804,904,2.765300,3197.940000,-57.192000,55.916000,0.514300
167,2.020813,-0.058101,0.080350,33,0.003606,0.090301,864,2.413700,1259.410000,-54.294000,23.196000,0.806400
168,2.184459,-0.057622,0.068682,32,0.003604,0.062562,482,2.178100,820.920000,-68.765000,11.938000,1.286500
169,2.057568,-0.054156,0.082270,34,0.004177,0.063879,808,2.115200,662.650000,-55.340000,11.974000,0.795400
170,2.177441,-0.058073,0.083439,40,0.003895,0.067846,559,2.306100,1042.000000,-64.631000,16.122000,1.213300
171,2.268673,-0.056204,0.080281,36,0.003122,0.113655,841,2.241000,1203.860000,-79.717000,15.102000,1.449700
172,1.991694,-0.051890,0.077285,35,0.002424,0.084143,869,3.060100,2659.360000,-49.233000,54.016000,0.578800
173,2.343709,-0.061102,0.072421,33,0.003053,0.076662,757,1.691200,353.420000,-75.337000,4.691000,0.933400
174,2.277727,-0.052189,0.063774,32,0.003947,0.100533,531,1.842800,592.110000,-81.136000,7.298000,1.397100
175,2.371716,-0.059459,0.074462,39,0.001943,0.069493,769,3.096000,3209.870000,-38.808000,82.711000,0.628500
176,2.066014,-0.063231,0.068567,31,0.002297,0.084437,533,1.744000,400.560000,-76.821000,5.214000,1.137200
177,2.039264,-0.066485,0.070959,34,0.001933,0.079731,585,1.480900,209.750000,-80.501000,2.606000,1.376300
178,2.248613,-0.054697,0.083738,39,0.002040,0.061733,498,3.376800,4015.880000,-39.355000,102.044000,0.640300
179,2.252610,-0.053195,0.082929,38,0.003768,0.091876,1006,2.935100,3248.160000,-53.856000,60.312000,0.519800
180,1.999437,-0.058223,0.071039,39,0.003184,0.112046,530,2.185200,957.930000,-76.960000,12.447000,1.202600
181,2.410599,-0.059976,0.074858,40,0.002714,0.082622,769,2.407500,1646.330000,-61.008000,26.985000,0.821800
182,2.036343,-0.056780,0.068097,31,0.003879,0.096432,639,1.833900,510.850000,-71.888000,7.106000,0.864400
183,2.159815,-0.058767,0.077996,39,0.004039,0.082187,622,3.086400,3139.730000,-49.089000,63.960000,0.558700
184,2.178460,-0.061223,0.074141,37,0.003131,0.077092,631,2.816200,2246.460000,-51.173000,43.899000,0.720000
185,2.146581,-0.052704,0.067486,37,0.002734,0.069447,756,2.614200,1577.280000,-44.810000,35.199000,0.749400
186,2.312437,-0.055634,0.082353,39,0.003234,0.102164,462,2.227600,1234.120000,-81.033000,15.230000,1.107500
187,2.396029,-0.058065,0.084538,36,0.001811,0.056775,824,3.399400,3169.350000,-35.645000,88.915000,0.584900
188,2.227574,-0.051478,0.080478,39,0.002991,0.087535,435,2.837900,2982.610000,-62.259000,47.906000,0.864800
189,2.326126,-0.056953,0.083522,34,0.003156,0.073465,524,1.766000,407.770000,-80.881000,5.042000,1.418200
190,2.320959,-0.059939,0.075821,40,0.004113,0.115606,540,1.858600,584.180000,-83.142000,7.026000,2.814800
191,2.241480,-0.066807,0.072175,31,0.003746,0.088687,757,1.941400,620.100000,-81.283000,7.629000,0.920500
192,2.412143,-0.061930,0.073312,34,0.002802,0.062525,890,1.948300,550.490000,-63.473000,8.673000,1.025400
193,2.348595,-0.056119,0.070585,39,0.001858,0.091473,699,3.147800,4923.760000,-48.134000,102.294000,0.540400
194,2.283656,-0.053941,0.078787,34,0.003285,0.056887,698,2.056800,589.410000,-58.331000,10.104000,1.057100
195,2.209790,-0.054858,0.066892,32,0.002626,0.060970,978,1.785800,381.080000,-64.461000,5.912000,1.169100
196,2.158197,-0.065561,0.085674,31,0.003364,0.116741,797,1.863300,588.270000,-80.971000,7.265000,1.182400
197,2.168771,-0.058759,0.064558,35,0.004185,0.123027,455,2.130600,954.750000,-74.313000,12.848000,1.474900
198,2.290551,-0.056432,0.084067,30,0.004046,0.114298,500,1.613700,331.900000,-80.769000,4.109000,1.723100
199,2.006323,-0.066025,0.069326,35,0.003998,0.094856,661,3.363700,4057.440000,-41.642000,97.437000,0.443200
200,2.175807,-0.052136,0.085547,33,0.002254,0.074595,987,2.289200,999.600000,-47.585000,21.007000,0.628200
201,2.021486,-0.066611,0.079676,38,0.004142,0.114635,975,2.178700,889.070000,-82.552000,10.770000,1.867500
202,2.035852,-0.065324,0.076028,35,0.003957,0.123970,838,2.340300,1162.110000,-77.718000,14.953000,1.187700
203,2.192493,-0.059215,0.072443,34,0.002740,0.060462,477,2.079600,695.700000,-69.402000,10.024000,1.300200
204,2.323143,-0.059029,0.084690,36,0.001884,0.065342,551,3.298600,4101.540000,-38.188000,107.404000,0.601600
205,2.409324,-0.054937,0.075355,39,0.004145,0.071018,460,2.301600,1231.960000,-70.946000,17.365000,1.079600
206,2.047585,-0.052140,0.068140,36,0.003990,0.092680,793,3.043300,3023.330000,-41.061000,73.631000,0.482700
207,2.068822,-0.065411,0.077650,39,0.004077,0.079049,484,2.711900,1770.500000,-60.260000,29.381000,0.797900
208,2.079409,-0.058881,0.085028,34,0.003650,0.092914,537,2.204900,956.380000,-68.507000,13.960000,1.243800
209,2.121123,-0.062757,0.078889,34,0.002349,0.105977,529,1.785000,472.830000,-81.614000,5.793000,1.848700
210,2.392135,-0.054382,0.066165,35,0.003047,0.090590,684,2.866800,3886.300000,-58.118000,66.869000,0.540400
211,2.417719,-0.059753,0.074504,34,0.001960,0.096693,563,2.058400,853.650000,-71.566000,11.928000,0.998800
212,2.260548,-0.051915,0.085831,35,0.003952,0.088240,467,3.108700,4669.440000,-49.903000,93.571000,0.713100
213,2.341774,-0.062667,0.081340,34,0.003331,0.115648,795,1.718000,414.150000,-83.043000,4.987000,1.230200
214,2.132976,-0.062926,0.078867,40,0.002690,0.084606,900,2.655300,1893.930000,-48.161000,39.325000,0.789300
215,2.202535,-0.064258,0.074093,32,0.003588,0.063443,546,2.127600,729.220000,-71.172000,10.246000,1.266300
216,2.255803,-0.064451,0.083880,33,0.002066,0.122835,521,1.860200,590.230000,-83.330000,7.083000,1.814700
217,2.066973,-0.056244,0.075661,39,0.003625,0.104987,533,2.321100,1222.360000,-69.063000,17.699000,0.967500
218,2.137380,-0.059611,0.067067,33,0.002540,0.063164,749,1.707800,326.930000,-71.305000,4.585000,1.332100
219,2.290212,-0.052259,0.074575,38,0.003595,0.112685,690,2.122700,972.640000,-78.473000,12.395000,1.260600
220,2.341045,-0.055334,0.071868,32,0.002922,0.082228,571,1.774400,431.800000,-77.911000,5.542000,1.147500
221,2.310784,-0.056649,0.069888,31,0.002853,0.075813,645,1.412400,162.910000,-76.536000,2.129000,1.192600
222,2.083839,-0.064737,0.084675,35,0.003343,0.116436,1007,2.435600,1635.880000,-80.457000,20.332000,1.433100
223,2.249947,-0.067016,0.084194,38,0.002906,0.059843,441,3.296300,3866.860000,-56.494000,68.447000,0.712900
224,2.189968,-0.059898,0.072916,36,0.003125,0.114236,495,2.339000,1473.020000,-75.107000,19.612000,1.245400
225,2.079078,-0.065274,0.082826,40,0.003895,0.118073,613,1.931700,613.820000,-84.043000,7.304000,2.841400
226,2.156731,-0.055826,0.077392,39,0.002627,0.094104,603,2.875500,2767.470000,-55.915000,49.494000,0.751200
227,2.054712,-0.054513,0.065054,39,0.002767,0.114057,824,2.320200,1411.680000,-68.085000,20.734000,1.000800
228,2.064445,-0.054158,0.082020,33,0.003992,0.064084,822,2.074300,625.350000,-55.519000,11.264000,0.818000
229,2.338369,-0.055235,0.069965,40,0.002435,0.084957,681,2.360800,1429.090000,-68.623000,20.825000,0.891600
230,2.091335,-0.064964,0.081117,34,0.003804,0.069341,434,1.802300,415.300000,-77.160000,5.382000,1.349500
231,2.231314,-0.068893,0.072338,32,0.003045,0.112316,483,1.741100,434.270000,-88.845000,4.888000,1.716400
232,2.153903,-0.064447,0.072110,32,0.002269,0.083524,708,1.857100,509.740000,-75.161000,6.782000,1.009100
233,2.359198,-0.062561,0.079284,40,0.002788,0.083042,964,2.561700,1966.670000,-51.653000,38.075000,0.824700
234,2.088185,-0.064137,0.080728,31,0.002924,0.068440,539,2.148500,787.550000,-69.794000,11.284000,1.147400
