PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.04,0.04,1.9251,595.76,-65.573,-22.616,9.085,2.3826,False
-0.04,0.045,1.7455,435.25,-73.168,-22.616,5.949,2.902,False
-0.04,0.05,2.0519,772.24,-77.321,-22.616,9.987,2.6917,False
-0.04,0.055,2.8777,3270.54,-51.033,-22.616,64.087,0.5187,False
-0.04,0.06,2.8136,2972.23,-52.129,-22.616,57.016,0.5294,False
-0.04,0.065,2.7207,2550.25,-50.29,-22.616,50.711,0.5417,False
-0.04,0.075,2.7608,2707.36,-48.572,-22.616,55.739,0.5819,False
-0.04,0.08,2.7013,2493.82,-48.735,-22.616,51.171,0.5924,False
-0.04,0.085,2.6992,2448.2,-48.124,-22.616,50.873,0.5708,False
-0.04,0.09,2.6213,2153.17,-48.195,-22.616,44.676,0.5733,False
-0.04,0.095,2.6576,2367.69,-48.195,-22.616,49.127,0.574,False
-0.04,0.1,2.6576,2367.69,-48.195,-22.616,49.127,0.574,False
-0.04,0.105,2.6541,2353.63,-48.195,-22.616,48.836,0.5727,False
-0.04,0.11,2.6486,2332.06,-48.195,-22.616,48.388,0.5708,False
-0.04,0.115,2.6895,2501.24,-48.195,-22.616,51.898,0.5883,False
-0.04,0.12,2.6895,2501.24,-48.195,-22.616,51.898,0.5883,False
-0.04,0.125,2.6895,2501.24,-48.195,-22.616,51.898,0.5883,False
-0.04,0.13,2.6895,2501.24,-48.195,-22.616,51.898,0.5883,False
-0.05,0.04,1.9251,595.76,-65.573,-22.616,9.085,2.3826,False
-0.05,0.045,1.7899,470.06,-74.701,-22.616,6.293,2.8679,False
-0.05,0.05,2.3916,1353.44,-74.327,-22.616,18.209,2.2697,False
-0.05,0.055,3.0816,4076.83,-52.064,-22.616,78.304,0.5001,False
-0.05,0.06,3.0295,3891.99,-52.778,-22.616,73.742,0.501,False
-0.05,0.065,2.8965,3185.26,-51.229,-22.616,62.177,0.5074,False
