Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,level,1,-0.0753,0.1492,-0.1219,0.0193,368,yes
CAGR%,level,1,-0.0722,0.1667,-0.1208,0.0204,368,yes
AvgDailyRet%,level,1,-0.1127,0.0306,-0.1122,0.0314,368,yes
Sharpe,level,1,-0.1327,0.0108,-0.1107,0.0337,368,yes
Sortino,level,1,0.0089,0.8643,-0.0498,0.341,368,
Calmar,delta,1,-0.0037,0.9444,0.0242,0.6446,367,
Sortino,delta,1,0.0059,0.9104,0.0171,0.7435,367,
Sharpe,delta,1,0.0942,0.0714,0.017,0.7451,367,
AvgDailyRet%,delta,1,0.0563,0.2818,0.0126,0.8097,367,
CAGR%,delta,1,-0.0001,0.9985,0.0066,0.8997,367,
Calmar,level,3,-0.0942,0.0719,-0.1646,0.0016,366,yes
CAGR%,level,3,-0.0925,0.0772,-0.1611,0.002,366,yes
Sharpe,level,3,-0.275,0.0,-0.1575,0.0025,366,yes
AvgDailyRet%,level,3,-0.2174,0.0,-0.1497,0.0041,366,yes
Sortino,level,3,-0.0241,0.6465,-0.0763,0.1453,366,
Sortino,delta,3,0.0421,0.4222,0.0205,0.6965,365,
CAGR%,delta,3,-0.0331,0.5282,-0.0101,0.8477,365,
Sharpe,delta,3,0.0575,0.2732,0.0073,0.8891,365,
AvgDailyRet%,delta,3,0.0282,0.5909,0.0072,0.8909,365,
Calmar,delta,3,-0.0352,0.503,-0.0002,0.9968,365,
CAGR%,level,5,-0.0903,0.0854,-0.2248,0.0,364,yes
Calmar,level,5,-0.0914,0.0815,-0.2242,0.0,364,yes
AvgDailyRet%,level,5,-0.2828,0.0,-0.2193,0.0,364,yes
Sharpe,level,5,-0.3617,0.0,-0.2192,0.0,364,yes
Sortino,level,5,-0.0825,0.1161,-0.1486,0.0045,364,yes
Sortino,delta,5,0.0765,0.1456,-0.0268,0.6106,363,
CAGR%,delta,5,-0.0258,0.6248,-0.0263,0.6176,363,
Calmar,delta,5,-0.0287,0.5853,-0.0172,0.7437,363,
AvgDailyRet%,delta,5,0.0225,0.6692,-0.0077,0.8837,363,
Sharpe,delta,5,0.0072,0.8907,-0.0054,0.9185,363,
