Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,delta,1,0.103,0.0428,0.1308,0.01,387,yes
Sharpe,delta,1,0.0878,0.0954,0.0856,0.1039,362,
AvgDailyRet%,delta,1,0.0693,0.1738,0.0794,0.1188,387,
CAGR%,delta,1,0.0618,0.2253,0.067,0.1886,387,
Calmar,level,1,-0.0195,0.7451,-0.0642,0.2855,279,
CAGR%,level,1,-0.0658,0.1962,-0.0635,0.212,388,
Calmar,delta,1,-0.106,0.0776,0.0555,0.3563,278,
Sharpe,level,1,-0.0634,0.2281,-0.0538,0.3063,363,
AvgDailyRet%,level,1,-0.0739,0.1465,-0.0528,0.2999,388,
Sortino,level,1,-0.0457,0.3693,0.0053,0.9176,388,
CAGR%,level,3,-0.1685,0.0009,-0.1263,0.013,386,yes
Sharpe,level,3,-0.1834,0.0005,-0.123,0.0194,361,yes
AvgDailyRet%,level,3,-0.165,0.0011,-0.1133,0.026,386,yes
Calmar,level,3,0.0635,0.2903,-0.101,0.0921,279,
Sortino,level,3,-0.1283,0.0116,-0.078,0.126,386,
Sortino,delta,3,-0.0097,0.85,0.0512,0.3159,385,
Calmar,delta,3,-0.0108,0.8574,-0.0445,0.4596,278,
Sharpe,delta,3,0.0308,0.5596,0.0422,0.4246,360,
AvgDailyRet%,delta,3,0.0059,0.9084,0.0291,0.5695,385,
CAGR%,delta,3,-0.0427,0.4035,0.0162,0.7511,385,
Sharpe,level,5,-0.2295,0.0,-0.1938,0.0002,359,yes
CAGR%,level,5,-0.1131,0.0267,-0.1756,0.0005,384,yes
AvgDailyRet%,level,5,-0.1888,0.0002,-0.1712,0.0008,384,yes
Sortino,level,5,-0.1402,0.0059,-0.1325,0.0094,384,yes
Calmar,level,5,0.0252,0.675,-0.124,0.0385,279,yes
Sortino,delta,5,-0.0224,0.6618,-0.0614,0.2302,383,
CAGR%,delta,5,-0.0609,0.2343,-0.0579,0.2581,383,
AvgDailyRet%,delta,5,-0.0119,0.816,-0.0367,0.4741,383,
Sharpe,delta,5,-0.0048,0.928,-0.0053,0.9209,358,
Calmar,delta,5,-0.0083,0.8899,-0.0037,0.9507,278,
