trial,L_HIGH,PORT_SL,PORT_TSL,EARLY_KILL_X,EARLY_KILL_Y,EARLY_FILL_Y,EARLY_FILL_X,Sharpe,CAGR%,MaxDD%,Calmar,WF_CV
0,1.371229,-0.058900,0.083068,37,-1.348658,0.124245,870,1.481700,220.590000,-86.221000,2.558000,2.170100
1,1.374377,-0.053306,0.073884,34,-2.678800,0.100358,906,1.739000,397.520000,-74.887000,5.308000,1.494800
2,1.285288,-0.055090,0.076228,31,-2.520424,0.099480,869,1.534400,246.110000,-74.620000,3.298000,1.656300
3,1.262177,-0.068473,0.083845,38,-1.509155,0.087604,457,1.439600,192.390000,-82.562000,2.330000,2.484400
4,1.210115,-0.063295,0.080507,40,-1.718739,0.080673,702,1.533500,228.880000,-75.303000,3.039000,2.489100
5,1.219263,-0.053339,0.074453,32,-2.268295,0.085475,912,1.751700,360.910000,-66.667000,5.414000,1.726000
6,1.352069,-0.056623,0.082476,38,-1.817235,0.074760,825,1.353900,155.910000,-73.928000,2.109000,1.821900
7,1.206336,-0.054598,0.063916,38,-2.260366,0.104772,882,1.731100,378.550000,-69.117000,5.477000,1.827800
8,1.289318,-0.061237,0.066895,31,-2.266041,0.087919,758,1.636400,306.700000,-69.232000,4.430000,1.720100
9,1.368900,-0.062425,0.076206,36,-1.683791,0.056219,684,1.086200,68.670000,-80.993000,0.848000,2.710200
10,1.225792,-0.058354,0.082952,32,-1.291344,0.074260,601,1.371300,165.880000,-69.948000,2.371000,1.980100
11,1.342098,-0.061027,0.081388,37,-1.847444,0.112609,528,1.126400,75.770000,-88.290000,0.858000,2.919300
12,1.175905,-0.052621,0.080003,35,-1.455848,0.090075,520,1.592200,269.780000,-74.205000,3.636000,2.813600
13,1.351043,-0.059031,0.072323,33,-2.205139,0.080051,482,1.554000,256.130000,-75.757000,3.381000,1.937400
14,1.200682,-0.068314,0.084193,37,-1.622954,0.123781,881,1.594800,279.240000,-83.458000,3.346000,2.083300
15,1.356391,-0.059089,0.069875,31,-2.640198,0.086816,549,1.823700,468.120000,-71.845000,6.516000,1.743500
16,1.249549,-0.061426,0.067727,39,-2.410011,0.105801,681,1.620600,301.610000,-75.936000,3.972000,1.832200
17,1.333100,-0.061514,0.078372,31,-1.862494,0.056996,717,1.147100,84.970000,-74.026000,1.148000,2.137200
18,1.255764,-0.053601,0.066077,36,-1.470739,0.120609,767,1.678400,353.050000,-73.634000,4.795000,2.196900
19,1.260186,-0.061636,0.064718,40,-1.968728,0.110357,480,1.368700,169.290000,-80.576000,2.101000,3.486500
20,1.296531,-0.059833,0.084851,36,-1.954647,0.073222,623,1.378700,165.150000,-77.343000,2.135000,2.289200
21,1.305375,-0.058900,0.064236,38,-2.629906,0.064098,751,1.097000,75.310000,-74.923000,1.005000,2.613500
22,1.198230,-0.063100,0.070078,37,-2.359647,0.109343,494,1.400900,182.180000,-80.935000,2.251000,2.700900
23,1.408163,-0.055144,0.064592,36,-1.790785,0.113745,898,1.549600,262.830000,-80.877000,3.250000,2.432000
24,1.252456,-0.068152,0.071560,35,-1.607130,0.121395,527,1.358100,163.940000,-82.384000,1.990000,2.670700
25,1.181677,-0.058832,0.086078,39,-2.394176,0.118137,947,1.461200,210.140000,-82.613000,2.544000,2.427300
26,1.304903,-0.056687,0.081120,37,-1.795156,0.060802,862,1.271700,125.970000,-71.673000,1.758000,2.003100
27,1.238240,-0.067863,0.071256,31,-2.525986,0.065036,535,1.168200,93.930000,-78.536000,1.196000,2.450300
28,1.325840,-0.066742,0.070079,33,-2.440182,0.123972,720,1.445900,199.760000,-80.380000,2.485000,2.055200
29,1.207413,-0.051251,0.068917,31,-2.280827,0.062772,724,1.490000,206.070000,-59.950000,3.437000,1.947000
30,1.350508,-0.061460,0.068245,38,-2.341134,0.107207,507,1.500100,230.040000,-83.234000,2.764000,2.600500
31,1.202176,-0.067696,0.072696,33,-1.978762,0.101726,982,1.605400,287.620000,-74.204000,3.876000,1.660600
32,1.244476,-0.067647,0.071029,36,-2.211039,0.061625,513,1.452100,195.140000,-74.195000,2.630000,2.130600
33,1.278970,-0.068392,0.077161,39,-2.483247,0.087651,884,1.463500,201.080000,-79.063000,2.543000,2.079600
34,1.174638,-0.052965,0.082412,38,-1.569867,0.092215,781,1.669700,302.160000,-67.653000,4.466000,2.018700
35,1.395612,-0.061856,0.073033,34,-1.878589,0.100939,932,1.608000,296.640000,-77.608000,3.822000,1.502800
36,1.288013,-0.055461,0.069075,37,-2.502750,0.061580,470,1.459300,204.370000,-75.367000,2.712000,2.666000
37,1.324553,-0.053631,0.082305,33,-1.428050,0.120310,527,1.520800,244.350000,-80.995000,3.017000,2.061800
38,1.244027,-0.053765,0.066349,30,-1.286700,0.066574,463,1.336500,155.380000,-74.823000,2.077000,2.795600
39,1.323697,-0.063253,0.072607,33,-2.004231,0.117000,922,1.541100,256.110000,-81.437000,3.145000,2.040600
40,1.181304,-0.054267,0.069077,32,-2.110801,0.083971,460,1.718200,356.260000,-68.710000,5.185000,2.158000
41,1.267140,-0.060428,0.066038,38,-1.281214,0.120589,489,1.529000,251.580000,-77.992000,3.226000,2.294600
42,1.389329,-0.067248,0.085790,38,-2.443493,0.100259,881,1.569400,263.840000,-84.072000,3.138000,1.726800
43,1.204984,-0.060649,0.075320,39,-1.937568,0.081726,800,1.448500,193.300000,-73.497000,2.630000,2.153000
44,1.239280,-0.053516,0.074502,34,-1.569754,0.080461,643,1.655500,304.870000,-67.469000,4.519000,1.861000
45,1.255149,-0.057830,0.079179,33,-2.714095,0.119977,709,1.570800,272.570000,-78.544000,3.470000,1.925200
46,1.255374,-0.060638,0.082843,37,-2.483296,0.092356,797,1.551400,242.940000,-76.952000,3.157000,1.961300
47,1.244920,-0.064228,0.068304,37,-2.573285,0.063511,786,1.414600,175.740000,-71.907000,2.444000,2.170100
48,1.194725,-0.064063,0.067266,39,-1.417723,0.123039,893,1.666800,334.840000,-75.620000,4.428000,2.123300
49,1.324357,-0.065087,0.081640,39,-1.603005,0.096485,487,1.479400,211.910000,-82.893000,2.556000,2.118200
50,1.330203,-0.054083,0.076461,36,-1.942658,0.091629,872,1.674400,328.230000,-71.613000,4.583000,2.051100
51,1.377804,-0.059859,0.077241,39,-1.389486,0.062431,483,1.612200,279.780000,-77.831000,3.595000,1.917100
52,1.341044,-0.058535,0.081172,37,-1.731220,0.118682,871,1.412400,185.990000,-85.969000,2.163000,2.423600
53,1.240339,-0.057555,0.070825,32,-1.434299,0.121401,684,1.432000,198.550000,-77.751000,2.554000,2.132600
54,1.269663,-0.064134,0.076192,39,-2.444810,0.088515,649,1.620200,280.020000,-75.008000,3.733000,1.957100
55,1.426524,-0.063920,0.085152,31,-2.557013,0.099869,502,1.331300,137.810000,-86.055000,1.601000,2.190400
56,1.322947,-0.063350,0.066517,35,-2.516858,0.075266,696,1.067600,62.520000,-78.652000,0.795000,3.153800
57,1.285002,-0.056435,0.084415,38,-1.374876,0.125786,938,1.684600,352.910000,-82.005000,4.304000,2.002600
58,1.243816,-0.066064,0.069367,40,-2.261698,0.100809,484,1.391000,178.130000,-80.926000,2.201000,3.189400
59,1.403229,-0.051522,0.069169,31,-2.439164,0.068271,957,1.564200,252.900000,-66.918000,3.779000,1.457800
60,1.340630,-0.051651,0.063872,31,-2.166226,0.111707,569,1.517100,244.310000,-77.280000,3.161000,2.306900
61,1.390846,-0.052030,0.081772,39,-2.431720,0.104265,915,1.731400,394.640000,-77.080000,5.120000,1.586900
62,1.180439,-0.054632,0.066561,35,-2.388713,0.099361,922,1.618200,292.680000,-66.757000,4.384000,1.746900
63,1.210355,-0.064223,0.068093,33,-2.332344,0.124575,784,1.447200,204.820000,-75.631000,2.708000,2.151700
64,1.184170,-0.062094,0.065198,39,-2.331822,0.066465,485,1.232800,119.570000,-78.550000,1.522000,2.962000
65,1.217719,-0.068640,0.074068,38,-2.214926,0.095214,516,1.680900,319.040000,-75.005000,4.254000,2.117200
66,1.415966,-0.056424,0.076755,37,-2.235415,0.121723,518,1.365000,158.300000,-86.949000,1.821000,2.483300
67,1.302172,-0.058273,0.074419,31,-1.412430,0.074021,608,1.291200,132.170000,-74.230000,1.781000,2.221700
68,1.281255,-0.061998,0.078029,34,-1.851272,0.069669,771,1.217100,108.520000,-72.197000,1.503000,1.764300
69,1.252431,-0.051649,0.073164,35,-1.558607,0.095217,758,1.854900,461.280000,-64.900000,7.108000,1.566100
70,1.352521,-0.062663,0.078430,33,-2.456202,0.093538,680,1.648800,312.340000,-75.057000,4.161000,1.477000
71,1.332763,-0.057492,0.075287,37,-2.614317,0.120316,722,1.424700,192.410000,-84.530000,2.276000,2.530200
72,1.305272,-0.065398,0.070825,38,-1.987641,0.062342,474,1.454300,198.390000,-79.558000,2.494000,2.354400
73,1.388918,-0.052000,0.070064,33,-1.474576,0.076600,860,1.534800,246.250000,-70.705000,3.483000,1.786600
74,1.173818,-0.065889,0.083022,34,-1.443612,0.097261,501,1.402800,177.670000,-78.202000,2.272000,2.106300
75,1.264879,-0.068252,0.086148,38,-1.694992,0.103512,838,1.644300,307.000000,-80.480000,3.815000,1.673200
76,1.270839,-0.062536,0.065663,32,-2.037081,0.065790,528,1.089900,69.840000,-75.916000,0.920000,2.729800
77,1.387439,-0.068804,0.076259,38,-2.780338,0.064195,690,1.102400,71.350000,-81.860000,0.872000,2.570000
78,1.272069,-0.052441,0.080745,34,-1.947997,0.064848,536,1.497300,221.120000,-71.881000,3.076000,2.030100
