Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sharpe,delta,1,0.0964,0.0615,0.0608,0.2386,377,
Sortino,level,1,-0.0519,0.314,-0.0467,0.3649,378,
CAGR%,level,1,-0.075,0.1455,-0.0464,0.3683,378,
AvgDailyRet%,level,1,-0.0391,0.4489,-0.0459,0.3733,378,
AvgDailyRet%,delta,1,0.0615,0.2334,0.041,0.4274,377,
CAGR%,delta,1,-0.0008,0.9883,0.0394,0.4456,377,
Calmar,level,1,-0.0645,0.221,-0.0345,0.5134,362,
Sharpe,level,1,-0.0245,0.6349,-0.0338,0.5127,378,
Calmar,delta,1,-0.0572,0.2781,0.0258,0.6247,361,
Sortino,delta,1,0.0352,0.4954,0.0186,0.7186,377,
CAGR%,level,3,-0.1361,0.0082,-0.0731,0.1573,376,
AvgDailyRet%,level,3,-0.1,0.0526,-0.0702,0.1744,376,
Sortino,level,3,-0.0879,0.0887,-0.0695,0.1785,376,
Calmar,delta,3,-0.0439,0.407,0.0662,0.2106,359,
Sharpe,delta,3,0.0975,0.0593,0.0614,0.2358,375,
Sortino,delta,3,-0.0209,0.6861,0.0612,0.2369,375,
Sharpe,level,3,-0.0899,0.0817,-0.0603,0.2432,376,
AvgDailyRet%,delta,3,0.0524,0.3114,0.0555,0.284,375,
CAGR%,delta,3,-0.0306,0.5553,0.0534,0.3026,375,
Calmar,level,3,-0.0692,0.1902,-0.0433,0.4132,360,
CAGR%,level,5,-0.1208,0.0194,-0.0918,0.0761,374,
AvgDailyRet%,level,5,-0.1354,0.0087,-0.0881,0.0888,374,
Sortino,level,5,-0.0902,0.0816,-0.0871,0.0924,374,
Sharpe,level,5,-0.1436,0.0054,-0.0779,0.1327,374,
Sharpe,delta,5,0.0861,0.097,0.0601,0.2473,373,
Calmar,level,5,-0.077,0.1461,-0.0587,0.268,358,
Calmar,delta,5,-0.0106,0.8424,0.0552,0.2982,357,
AvgDailyRet%,delta,5,0.0507,0.3288,0.053,0.3071,373,
CAGR%,delta,5,-0.0528,0.3092,0.0424,0.414,373,
Sortino,delta,5,0.0229,0.6587,0.0354,0.4961,373,
