PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.085,0.04,0.9796,69.63,-59.471,-18.007,1.171,1.3884,False
-0.085,0.045,0.9765,69.22,-56.614,-19.47,1.223,1.4747,False
-0.085,0.05,1.3852,168.2,-57.506,-17.523,2.925,0.7272,False
-0.085,0.055,1.399,171.75,-57.861,-19.558,2.968,0.7089,False
-0.085,0.06,1.6135,227.57,-59.222,-18.385,3.843,0.5216,False
-0.085,0.065,1.5023,195.55,-59.222,-23.529,3.302,0.6136,False
-0.085,0.075,1.4376,175.23,-60.819,-27.038,2.881,0.698,False
-0.085,0.08,1.7434,270.28,-60.819,-17.523,4.444,0.4661,False
-0.085,0.085,1.7243,263.55,-61.595,-17.523,4.279,0.4661,False
-0.085,0.09,1.7111,258.95,-62.125,-17.523,4.168,0.4661,False
-0.085,0.095,1.6938,253.02,-62.807,-17.523,4.028,0.4661,False
-0.085,0.1,1.7224,262.87,-61.674,-17.523,4.262,0.4661,False
-0.085,0.105,1.7224,262.87,-61.674,-17.523,4.262,0.4661,False
-0.085,0.11,1.7224,262.87,-61.674,-17.523,4.262,0.4661,False
-0.085,0.115,1.7224,262.87,-61.674,-17.523,4.262,0.4661,False
-0.085,0.12,1.7224,262.87,-61.674,-17.523,4.262,0.4661,False
-0.085,0.125,1.7224,262.87,-61.674,-17.523,4.262,0.4661,False
-0.085,0.13,1.7224,262.87,-61.674,-17.523,4.262,0.4661,False
-0.1,0.04,0.9796,69.63,-59.471,-18.007,1.171,1.3884,False
-0.1,0.045,0.9765,69.22,-56.614,-19.47,1.223,1.4747,False
-0.1,0.05,1.3852,168.2,-57.506,-17.523,2.925,0.7272,False
-0.1,0.055,1.399,171.75,-57.861,-19.558,2.968,0.7089,False
-0.1,0.06,1.6135,227.57,-59.222,-18.385,3.843,0.5216,False
-0.1,0.065,1.5023,195.55,-59.222,-23.529,3.302,0.6136,False
-0.1,0.075,1.4376,175.23,-60.819,-27.038,2.881,0.698,False
-0.1,0.08,1.7434,270.28,-60.819,-17.523,4.444,0.4661,False
-0.1,0.085,1.7243,263.55,-61.595,-17.523,4.279,0.4661,False
-0.1,0.09,1.7111,258.95,-62.125,-17.523,4.168,0.4661,False
-0.1,0.095,1.6938,253.02,-62.807,-17.523,4.028,0.4661,False
-0.1,0.1,1.7224,262.87,-61.674,-17.523,4.262,0.4661,False
-0.1,0.105,1.7224,262.87,-61.674,-17.523,4.262,0.4661,False
-0.1,0.11,1.7224,262.87,-61.674,-17.523,4.262,0.4661,False
-0.1,0.115,1.7224,262.87,-61.674,-17.523,4.262,0.4661,False
-0.1,0.12,1.7224,262.87,-61.674,-17.523,4.262,0.4661,False
-0.1,0.125,1.7224,262.87,-61.674,-17.523,4.262,0.4661,False
-0.1,0.13,1.7224,262.87,-61.674,-17.523,4.262,0.4661,False
