L_HIGH,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
1.3,0.115,1.6573,130.89,-43.342,-10.354,3.02,0.4679,False
1.3,0.12,1.6573,130.89,-43.342,-10.354,3.02,0.4679,False
1.3,0.125,1.6573,130.89,-43.342,-10.354,3.02,0.4679,False
1.3,0.13,1.6573,130.89,-43.342,-10.354,3.02,0.4679,False
1.4,0.04,0.9796,59.09,-42.933,-11.459,1.376,1.3884,False
1.4,0.045,0.9765,58.21,-40.503,-12.39,1.437,1.4747,False
1.4,0.05,1.3852,111.66,-41.264,-11.151,2.706,0.7272,False
1.4,0.055,1.399,113.37,-41.566,-12.446,2.727,0.7089,False
1.4,0.06,1.6135,136.68,-42.744,-11.7,3.198,0.5216,False
1.4,0.065,1.5023,123.22,-42.744,-14.973,2.883,0.6136,False
1.4,0.075,1.4376,113.84,-44.13,-17.206,2.58,0.698,False
1.4,0.08,1.7063,150.03,-44.13,-11.151,3.4,0.4679,False
1.4,0.085,1.6874,147.25,-44.806,-11.151,3.286,0.4679,False
1.4,0.09,1.6744,145.35,-45.269,-11.151,3.211,0.4679,False
1.4,0.095,1.6573,142.89,-45.867,-11.151,3.115,0.4679,False
1.4,0.1,1.6573,142.89,-45.867,-11.151,3.115,0.4679,False
1.4,0.105,1.6573,142.89,-45.867,-11.151,3.115,0.4679,False
1.4,0.11,1.6573,142.89,-45.867,-11.151,3.115,0.4679,False
1.4,0.115,1.6573,142.89,-45.867,-11.151,3.115,0.4679,False
1.4,0.12,1.6573,142.89,-45.867,-11.151,3.115,0.4679,False
1.4,0.125,1.6573,142.89,-45.867,-11.151,3.115,0.4679,False
1.4,0.13,1.6573,142.89,-45.867,-11.151,3.115,0.4679,False
1.5,0.04,0.9796,61.6,-45.272,-12.277,1.361,1.3884,False
1.5,0.045,0.9765,60.72,-42.759,-13.275,1.42,1.4747,False
1.5,0.05,1.3852,119.59,-43.546,-11.947,2.746,0.7272,False
1.5,0.055,1.399,121.5,-43.859,-13.335,2.77,0.7089,False
1.5,0.06,1.6135,148.04,-45.074,-12.535,3.284,0.5216,False
1.5,0.065,1.5023,132.75,-45.074,-16.043,2.945,0.6136,False
1.5,0.075,1.4376,122.23,-46.504,-18.435,2.628,0.698,False
1.5,0.08,1.7063,163.13,-46.504,-11.947,3.508,0.4679,False
1.5,0.085,1.6874,159.99,-47.201,-11.947,3.39,0.4679,False
1.5,0.09,1.6744,157.83,-47.678,-11.947,3.31,0.4679,False
1.5,0.095,1.6573,155.05,-48.294,-11.947,3.211,0.4679,False
1.5,0.1,1.6573,155.05,-48.294,-11.947,3.211,0.4679,False
1.5,0.105,1.6573,155.05,-48.294,-11.947,3.211,0.4679,False
1.5,0.11,1.6573,155.05,-48.294,-11.947,3.211,0.4679,False
1.5,0.115,1.6573,155.05,-48.294,-11.947,3.211,0.4679,False
1.5,0.12,1.6573,155.05,-48.294,-11.947,3.211,0.4679,False
1.5,0.125,1.6573,155.05,-48.294,-11.947,3.211,0.4679,False
1.5,0.13,1.6573,155.05,-48.294,-11.947,3.211,0.4679,False
1.6,0.04,0.9796,63.78,-47.529,-13.096,1.342,1.3884,False
1.6,0.045,0.9765,62.93,-44.943,-14.16,1.4,1.4747,False
1.6,0.05,1.3852,127.34,-45.752,-12.744,2.783,0.7272,False
1.6,0.055,1.399,129.46,-46.074,-14.224,2.81,0.7089,False
1.6,0.06,1.6135,159.48,-47.322,-13.371,3.37,0.5216,False
1.6,0.065,1.5023,142.22,-47.322,-17.112,3.005,0.6136,False
1.6,0.075,1.4376,130.48,-48.79,-19.664,2.674,0.698,False
1.6,0.08,1.7063,176.43,-48.79,-12.744,3.616,0.4679,False
1.6,0.085,1.6874,172.89,-49.506,-12.744,3.492,0.4679,False
1.6,0.09,1.6744,170.46,-49.995,-12.744,3.41,0.4679,False
1.6,0.095,1.6573,167.33,-50.626,-12.744,3.305,0.4679,False
1.6,0.1,1.6573,167.33,-50.626,-12.744,3.305,0.4679,False
1.6,0.105,1.6573,167.33,-50.626,-12.744,3.305,0.4679,False
1.6,0.11,1.6573,167.33,-50.626,-12.744,3.305,0.4679,False
1.6,0.115,1.6573,167.33,-50.626,-12.744,3.305,0.4679,False
1.6,0.12,1.6573,167.33,-50.626,-12.744,3.305,0.4679,False
1.6,0.125,1.6573,167.33,-50.626,-12.744,3.305,0.4679,False
1.6,0.13,1.6573,167.33,-50.626,-12.744,3.305,0.4679,False
1.75,0.04,0.9796,66.42,-50.765,-14.324,1.308,1.3884,False
1.75,0.045,0.9765,65.63,-48.085,-15.487,1.365,1.4747,False
1.75,0.05,1.3852,138.55,-48.923,-13.939,2.832,0.7272,False
1.75,0.055,1.399,141.01,-49.256,-15.558,2.863,0.7089,False
1.75,0.06,1.6135,176.69,-50.546,-14.624,3.496,0.5216,False
1.75,0.065,1.5023,156.21,-50.546,-18.716,3.09,0.6136,False
1.75,0.075,1.4376,142.54,-52.062,-21.508,2.738,0.698,False
1.75,0.08,1.7063,196.66,-52.062,-13.939,3.778,0.4679,False
1.75,0.085,1.6874,192.47,-52.8,-13.939,3.645,0.4679,False
1.75,0.09,1.6744,189.6,-53.304,-13.939,3.557,0.4679,False
1.75,0.095,1.6573,185.9,-53.955,-13.939,3.446,0.4679,False
1.75,0.1,1.6573,185.9,-53.955,-13.939,3.446,0.4679,False
1.75,0.105,1.6573,185.9,-53.955,-13.939,3.446,0.4679,False
1.75,0.11,1.6573,185.9,-53.955,-13.939,3.446,0.4679,False
1.75,0.115,1.6573,185.9,-53.955,-13.939,3.446,0.4679,False
1.75,0.12,1.6573,185.9,-53.955,-13.939,3.446,0.4679,False
1.75,0.125,1.6573,185.9,-53.955,-13.939,3.446,0.4679,False
1.75,0.13,1.6573,185.9,-53.955,-13.939,3.446,0.4679,False
2.0,0.04,0.9796,69.09,-55.779,-16.37,1.239,1.3884,False
2.0,0.045,0.9765,68.48,-52.983,-17.7,1.292,1.4747,False
2.0,0.05,1.3852,155.87,-53.857,-15.93,2.894,0.7272,False
2.0,0.055,1.399,158.92,-54.204,-17.78,2.932,0.7089,False
2.0,0.06,1.6135,205.23,-55.543,-16.714,3.695,0.5216,False
2.0,0.065,1.5023,178.68,-55.543,-21.39,3.217,0.6136,False
2.0,0.075,1.4376,161.46,-57.114,-24.58,2.827,0.698,False
2.0,0.08,1.7063,230.83,-57.114,-15.93,4.042,0.4679,False
2.0,0.085,1.6874,225.42,-57.878,-15.93,3.895,0.4679,False
2.0,0.09,1.6744,221.72,-58.401,-15.93,3.796,0.4679,False
2.0,0.095,1.6573,216.95,-59.073,-15.93,3.672,0.4679,False
2.0,0.1,1.6573,216.95,-59.073,-15.93,3.672,0.4679,False
2.0,0.105,1.6573,216.95,-59.073,-15.93,3.672,0.4679,False
2.0,0.11,1.6573,216.95,-59.073,-15.93,3.672,0.4679,False
2.0,0.115,1.6573,216.95,-59.073,-15.93,3.672,0.4679,False
2.0,0.12,1.6573,216.95,-59.073,-15.93,3.672,0.4679,False
2.0,0.125,1.6573,216.95,-59.073,-15.93,3.672,0.4679,False
2.0,0.13,1.6573,216.95,-59.073,-15.93,3.672,0.4679,False
