Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,level,1,-0.0763,0.2238,-0.0797,0.2035,256,
Sortino,delta,1,0.0627,0.2249,-0.0504,0.3287,377,
AvgDailyRet%,level,1,-0.0098,0.8486,-0.0423,0.412,378,
Sharpe,level,1,-0.031,0.6004,-0.0413,0.4853,288,
CAGR%,level,1,-0.0692,0.1797,-0.037,0.4732,378,
AvgDailyRet%,delta,1,0.0944,0.0671,-0.0208,0.6867,377,
CAGR%,delta,1,-0.0472,0.3605,0.0177,0.7317,377,
Sharpe,delta,1,0.0408,0.4912,-0.0169,0.7759,287,
Sortino,level,1,0.0249,0.6298,0.0059,0.9085,378,
Calmar,delta,1,-0.0479,0.446,-0.0032,0.9596,255,
Calmar,level,3,-0.0603,0.3383,-0.1095,0.0816,254,
Sharpe,level,3,-0.0813,0.1705,-0.0616,0.2988,286,
CAGR%,level,3,-0.0496,0.3376,-0.0505,0.3289,376,
AvgDailyRet%,level,3,-0.0583,0.2597,-0.0411,0.4272,376,
Sortino,level,3,0.0005,0.9925,0.0259,0.6164,376,
CAGR%,delta,3,0.001,0.9848,0.0203,0.6951,375,
Sharpe,delta,3,-0.0064,0.914,0.0101,0.8655,285,
Sortino,delta,3,0.0625,0.2274,0.0092,0.8597,375,
Calmar,delta,3,0.0007,0.9917,0.0058,0.9266,253,
AvgDailyRet%,delta,3,0.0282,0.5866,0.0016,0.9748,375,
Sortino,level,5,-0.0277,0.5935,0.0652,0.2081,374,
Calmar,level,5,-0.0903,0.153,-0.0594,0.3477,252,
Sharpe,delta,5,0.0177,0.7672,0.0459,0.442,283,
Calmar,delta,5,-0.011,0.8627,0.0392,0.5364,251,
CAGR%,delta,5,-0.0101,0.8457,0.0367,0.4798,373,
AvgDailyRet%,delta,5,0.0593,0.2529,0.0299,0.5649,373,
Sortino,delta,5,0.0744,0.1515,0.0255,0.6235,373,
Sharpe,level,5,-0.0833,0.1613,-0.0183,0.7582,284,
AvgDailyRet%,level,5,-0.069,0.183,0.0127,0.8068,374,
CAGR%,level,5,-0.0782,0.1312,0.0114,0.8264,374,
