EARLY_FILL_Y,EARLY_KILL_Y,VOL_LEV_MAX_BOOST,Sharpe,CAGR_pct,MaxDD_pct,Calmar,WF_CV,baseline
0.08,0.0015,2.0,3.1294,3159.68,-40.688,77.656,0.6536,False
0.08,0.0015,2.5,3.1294,3159.68,-40.688,77.656,0.6536,False
0.08,0.0015,3.0,3.1294,3159.68,-40.688,77.656,0.6536,False
0.08,0.003,1.2,2.6817,1089.41,-35.172,30.974,0.8644,False
0.08,0.003,1.3,2.7082,1210.48,-35.993,33.631,0.8302,False
0.08,0.003,1.4,2.8239,1500.23,-36.81,40.757,0.7697,False
0.08,0.003,1.5,2.9531,1888.64,-37.621,50.202,0.7116,False
0.08,0.003,1.6,2.9999,2120.81,-38.294,55.382,0.6923,False
0.08,0.003,1.7,3.0376,2349.47,-38.73,60.663,0.6817,False
0.08,0.003,1.8,3.0765,2622.7,-39.165,66.965,0.6721,False
0.08,0.003,1.9,3.1032,2898.8,-39.601,73.2,0.6625,False
0.08,0.003,2.0,3.1294,3159.68,-40.688,77.656,0.6536,False
0.08,0.003,2.5,3.1294,3159.68,-40.688,77.656,0.6536,False
0.08,0.003,3.0,3.1294,3159.68,-40.688,77.656,0.6536,False
0.09,0.001,1.2,3.0737,2097.14,-35.172,59.626,0.7039,False
0.09,0.001,1.3,3.1685,2566.05,-35.993,71.293,0.6623,False
0.09,0.001,1.4,3.2246,2957.35,-36.723,80.531,0.6378,False
0.09,0.001,1.5,3.2602,3333.91,-37.164,89.707,0.6253,False
0.09,0.001,1.6,3.288,3679.18,-37.605,97.837,0.6156,False
0.09,0.001,1.7,3.3161,4073.22,-38.046,107.061,0.606,False
0.09,0.001,1.8,3.3371,4485.08,-38.486,116.537,0.597,False
0.09,0.001,1.9,3.3575,4956.38,-39.463,125.596,0.5879,False
0.09,0.001,2.0,3.3683,5257.61,-40.688,129.218,0.5809,False
0.09,0.001,2.5,3.3683,5257.61,-40.688,129.218,0.5809,False
0.09,0.001,3.0,3.3683,5257.61,-40.688,129.218,0.5809,False
0.09,0.0015,1.2,3.0737,2097.14,-35.172,59.626,0.7039,False
0.09,0.0015,1.3,3.1685,2566.05,-35.993,71.293,0.6623,False
0.09,0.0015,1.4,3.2246,2957.35,-36.723,80.531,0.6378,False
0.09,0.0015,1.5,3.2602,3333.91,-37.164,89.707,0.6253,False
0.09,0.0015,1.6,3.288,3679.18,-37.605,97.837,0.6156,False
0.09,0.0015,1.7,3.3161,4073.22,-38.046,107.061,0.606,False
0.09,0.0015,1.8,3.3371,4485.08,-38.486,116.537,0.597,False
0.09,0.0015,1.9,3.3575,4956.38,-39.463,125.596,0.5879,False
0.09,0.0015,2.0,3.3683,5257.61,-40.688,129.218,0.5809,False
0.09,0.0015,2.5,3.3683,5257.61,-40.688,129.218,0.5809,False
0.09,0.0015,3.0,3.3683,5257.61,-40.688,129.218,0.5809,False
0.09,0.003,1.2,3.0737,2097.14,-35.172,59.626,0.7039,False
0.09,0.003,1.3,3.1685,2566.05,-35.993,71.293,0.6623,False
0.09,0.003,1.4,3.2246,2957.35,-36.723,80.531,0.6378,False
0.09,0.003,1.5,3.2602,3333.91,-37.164,89.707,0.6253,False
0.09,0.003,1.6,3.288,3679.18,-37.605,97.837,0.6156,False
0.09,0.003,1.7,3.3161,4073.22,-38.046,107.061,0.606,False
0.09,0.003,1.8,3.3371,4485.08,-38.486,116.537,0.597,False
0.09,0.003,1.9,3.3575,4956.38,-39.463,125.596,0.5879,False
0.09,0.003,2.0,3.3683,5257.61,-40.688,129.218,0.5809,True
0.09,0.003,2.5,3.3683,5257.61,-40.688,129.218,0.5809,False
0.09,0.003,3.0,3.3683,5257.61,-40.688,129.218,0.5809,False
0.1,0.001,1.2,2.6832,1484.37,-36.277,40.917,0.7748,False
0.1,0.001,1.3,2.7125,1695.79,-36.99,45.844,0.7446,False
0.1,0.001,1.4,2.7609,1995.35,-37.755,52.85,0.7182,False
0.1,0.001,1.5,2.7944,2303.03,-38.563,59.721,0.6978,False
0.1,0.001,1.6,2.8449,2705.06,-39.409,68.641,0.6689,False
0.1,0.001,1.7,2.8855,3122.1,-40.511,77.069,0.6463,False
0.1,0.001,1.8,2.9362,3687.64,-41.657,88.524,0.6161,False
0.1,0.001,1.9,2.9493,4005.69,-42.884,93.407,0.5965,False
0.1,0.001,2.0,2.954,4290.38,-44.099,97.289,0.5804,False
0.1,0.001,2.5,2.954,4290.38,-44.099,97.289,0.5804,False
0.1,0.001,3.0,2.954,4290.38,-44.099,97.289,0.5804,False
0.1,0.0015,1.2,2.6832,1484.37,-36.277,40.917,0.7748,False
0.1,0.0015,1.3,2.7125,1695.79,-36.99,45.844,0.7446,False
0.1,0.0015,1.4,2.7609,1995.35,-37.755,52.85,0.7182,False
0.1,0.0015,1.5,2.7944,2303.03,-38.563,59.721,0.6978,False
0.1,0.0015,1.6,2.8449,2705.06,-39.409,68.641,0.6689,False
0.1,0.0015,1.7,2.8855,3122.1,-40.511,77.069,0.6463,False
0.1,0.0015,1.8,2.9362,3687.64,-41.657,88.524,0.6161,False
0.1,0.0015,1.9,2.9493,4005.69,-42.884,93.407,0.5965,False
0.1,0.0015,2.0,2.954,4290.38,-44.099,97.289,0.5804,False
0.1,0.0015,2.5,2.954,4290.38,-44.099,97.289,0.5804,False
0.1,0.0015,3.0,2.954,4290.38,-44.099,97.289,0.5804,False
0.1,0.003,1.2,2.6832,1484.37,-36.277,40.917,0.7748,False
0.1,0.003,1.3,2.7125,1695.79,-36.99,45.844,0.7446,False
0.1,0.003,1.4,2.7609,1995.35,-37.755,52.85,0.7182,False
0.1,0.003,1.5,2.7944,2303.03,-38.563,59.721,0.6978,False
0.1,0.003,1.6,2.8449,2705.06,-39.409,68.641,0.6689,False
0.1,0.003,1.7,2.8855,3122.1,-40.511,77.069,0.6463,False
0.1,0.003,1.8,2.9362,3687.64,-41.657,88.524,0.6161,False
0.1,0.003,1.9,2.9493,4005.69,-42.884,93.407,0.5965,False
0.1,0.003,2.0,2.954,4290.38,-44.099,97.289,0.5804,False
0.1,0.003,2.5,2.954,4290.38,-44.099,97.289,0.5804,False
0.1,0.003,3.0,2.954,4290.38,-44.099,97.289,0.5804,False
0.11,0.001,1.2,2.675,1533.65,-43.019,35.65,0.8165,False
0.11,0.001,1.3,2.6861,1704.3,-45.244,37.669,0.807,False
0.11,0.001,1.4,2.7101,1931.53,-47.052,41.051,0.796,False
0.11,0.001,1.5,2.7287,2165.99,-48.099,45.032,0.7818,False
0.11,0.001,1.6,2.7556,2444.14,-49.157,49.721,0.7704,False
0.11,0.001,1.7,2.7814,2759.24,-50.224,54.938,0.7603,False
0.11,0.001,1.8,2.7949,3047.87,-51.3,59.413,0.751,False
0.11,0.001,1.9,2.7925,3222.26,-52.389,61.506,0.7413,False
0.11,0.001,2.0,2.7901,3424.22,-53.493,64.013,0.7326,False
0.11,0.001,2.5,2.7901,3424.22,-53.493,64.013,0.7326,False
0.11,0.001,3.0,2.7901,3424.22,-53.493,64.013,0.7326,False
0.11,0.0015,1.2,2.675,1533.65,-43.019,35.65,0.8165,False
0.11,0.0015,1.3,2.6861,1704.3,-45.244,37.669,0.807,False
0.11,0.0015,1.4,2.7101,1931.53,-47.052,41.051,0.796,False
0.11,0.0015,1.5,2.7287,2165.99,-48.099,45.032,0.7818,False
0.11,0.0015,1.6,2.7556,2444.14,-49.157,49.721,0.7704,False
0.11,0.0015,1.7,2.7814,2759.24,-50.224,54.938,0.7603,False
0.11,0.0015,1.8,2.7949,3047.87,-51.3,59.413,0.751,False
0.11,0.0015,1.9,2.7925,3222.26,-52.389,61.506,0.7413,False
0.11,0.0015,2.0,2.7901,3424.22,-53.493,64.013,0.7326,False
0.11,0.0015,2.5,2.7901,3424.22,-53.493,64.013,0.7326,False
0.11,0.0015,3.0,2.7901,3424.22,-53.493,64.013,0.7326,False
0.11,0.003,1.2,2.675,1533.65,-43.019,35.65,0.8165,False
0.11,0.003,1.3,2.6861,1704.3,-45.244,37.669,0.807,False
0.11,0.003,1.4,2.7101,1931.53,-47.052,41.051,0.796,False
0.11,0.003,1.5,2.7287,2165.99,-48.099,45.032,0.7818,False
0.11,0.003,1.6,2.7556,2444.14,-49.157,49.721,0.7704,False
0.11,0.003,1.7,2.7814,2759.24,-50.224,54.938,0.7603,False
0.11,0.003,1.8,2.7949,3047.87,-51.3,59.413,0.751,False
0.11,0.003,1.9,2.7925,3222.26,-52.389,61.506,0.7413,False
0.11,0.003,2.0,2.7901,3424.22,-53.493,64.013,0.7326,False
0.11,0.003,2.5,2.7901,3424.22,-53.493,64.013,0.7326,False
0.11,0.003,3.0,2.7901,3424.22,-53.493,64.013,0.7326,False
