trial,L_HIGH,PORT_SL,PORT_TSL,EARLY_KILL_X,EARLY_KILL_Y,EARLY_FILL_Y,EARLY_FILL_X,Sharpe,CAGR%,MaxDD%,Calmar,WF_CV
0,1.265749,-0.058900,0.083068,37,0.002026,0.124245,870,2.897100,1009.470000,-43.357000,23.283000,0.810600
1,1.268655,-0.053306,0.073884,34,0.004024,0.100358,906,2.286300,535.060000,-44.695000,11.972000,0.798000
2,1.186419,-0.055090,0.076228,31,0.003786,0.099480,869,2.341700,491.790000,-43.437000,11.322000,0.765100
3,1.165086,-0.068473,0.083845,38,0.002267,0.087604,457,3.495900,951.790000,-21.692000,43.878000,0.544000
4,1.117029,-0.063295,0.080507,40,0.002582,0.080673,702,2.818400,442.410000,-27.370000,16.164000,0.669200
5,1.125473,-0.053339,0.074453,32,0.003408,0.085475,912,2.865500,582.300000,-20.762000,28.047000,0.456700
6,1.248064,-0.056623,0.082476,38,0.002730,0.074760,825,3.353900,698.670000,-19.088000,36.603000,0.601000
7,1.113541,-0.054598,0.063916,38,0.003396,0.104772,882,3.235400,983.670000,-23.750000,41.418000,0.468200
8,1.190140,-0.061237,0.066895,31,0.003404,0.087919,758,2.777900,641.680000,-29.802000,21.532000,0.500700
9,1.263600,-0.062425,0.076206,36,0.002529,0.056219,684,3.743600,736.270000,-16.440000,44.785000,0.607900
10,1.131500,-0.058354,0.082952,32,0.001940,0.074260,601,2.515900,394.760000,-24.412000,16.171000,0.568200
11,1.238860,-0.061027,0.081388,37,0.002775,0.112609,528,2.958100,952.240000,-40.821000,23.327000,0.808900
12,1.085451,-0.052621,0.080003,35,0.002187,0.090075,520,3.486200,797.300000,-21.071000,37.839000,0.476400
13,1.247117,-0.059031,0.072323,33,0.003313,0.080051,482,2.400200,518.550000,-29.283000,17.708000,0.731100
14,1.108321,-0.068314,0.084193,37,0.002438,0.123781,881,2.812700,715.220000,-40.121000,17.827000,0.860200
15,1.252054,-0.059089,0.069875,31,0.003966,0.086816,549,2.519700,570.960000,-32.292000,17.681000,0.785700
16,1.153430,-0.061426,0.067727,39,0.003620,0.105801,681,3.236400,1055.100000,-25.088000,42.057000,0.485100
17,1.230554,-0.061514,0.078372,31,0.002798,0.056996,717,2.594800,389.280000,-25.478000,15.279000,0.865500
18,1.159167,-0.053601,0.066077,36,0.002209,0.120609,767,2.852400,803.190000,-35.939000,22.349000,0.737500
19,1.163249,-0.061636,0.064718,40,0.002958,0.110357,480,2.387300,514.700000,-33.246000,15.481000,1.035000
20,1.196798,-0.059833,0.084851,36,0.002936,0.073222,623,3.392800,686.360000,-19.416000,35.350000,0.609400
21,1.204961,-0.058900,0.064236,38,0.003951,0.064098,751,3.207200,526.390000,-18.075000,29.123000,0.684800
