PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.04,0.04,2.0995,296.68,-37.833,-12.33,7.842,2.0311,False
-0.04,0.045,2.2019,381.24,-36.394,-12.33,10.475,2.1347,False
-0.04,0.05,2.7916,610.43,-31.712,-12.33,19.249,0.992,False
-0.04,0.055,3.1081,821.65,-25.392,-12.33,32.358,0.6246,False
-0.04,0.06,3.1398,763.14,-24.167,-11.046,31.578,0.4608,False
-0.04,0.065,3.1329,776.08,-24.887,-11.046,31.184,0.4595,False
-0.04,0.075,3.0784,735.64,-24.64,-11.046,29.855,0.456,False
-0.04,0.08,3.0672,727.78,-24.64,-11.046,29.536,0.4599,False
-0.04,0.085,3.0231,707.59,-24.64,-11.046,28.717,0.47,False
-0.04,0.09,3.0231,707.59,-24.64,-11.046,28.717,0.47,False
-0.04,0.095,3.0898,751.93,-24.64,-11.046,30.516,0.439,False
-0.04,0.1,3.0898,751.93,-24.64,-11.046,30.516,0.439,False
-0.04,0.105,3.0898,751.93,-24.64,-11.046,30.516,0.439,False
-0.04,0.11,3.0898,751.93,-24.64,-11.046,30.516,0.439,False
-0.04,0.115,3.0898,751.93,-24.64,-11.046,30.516,0.439,False
-0.04,0.12,3.0898,751.93,-24.64,-11.046,30.516,0.439,False
-0.04,0.125,3.0898,751.93,-24.64,-11.046,30.516,0.439,False
-0.04,0.13,3.0898,751.93,-24.64,-11.046,30.516,0.439,False
-0.05,0.04,2.0995,296.68,-37.833,-12.33,7.842,2.0311,False
-0.05,0.045,2.4471,460.73,-36.996,-12.33,12.454,1.9613,False
-0.05,0.05,2.9898,684.37,-32.576,-12.33,21.008,0.9838,False
-0.05,0.055,3.4196,957.79,-26.337,-12.33,36.366,0.6209,False
-0.05,0.06,3.5003,907.63,-17.117,-10.543,53.027,0.4718,False
-0.05,0.065,3.5593,958.65,-19.892,-12.66,48.191,0.436,False
-0.05,0.075,3.6141,954.05,-19.347,-12.66,49.311,0.417,False
-0.05,0.08,3.6088,951.17,-19.352,-12.66,49.151,0.4182,False
-0.05,0.085,3.6091,961.71,-19.357,-12.66,49.683,0.4334,False
-0.05,0.09,3.6091,961.71,-19.357,-12.66,49.683,0.4334,False
-0.05,0.095,3.6668,1037.92,-19.27,-12.66,53.863,0.401,False
-0.05,0.1,3.6516,1046.59,-19.27,-12.66,54.313,0.4014,False
-0.05,0.105,3.6516,1046.59,-19.27,-12.66,54.313,0.4014,False
-0.05,0.11,3.6516,1046.59,-19.27,-12.66,54.313,0.4014,False
-0.05,0.115,3.6516,1046.59,-19.27,-12.66,54.313,0.4014,False
-0.05,0.12,3.6516,1046.59,-19.27,-12.66,54.313,0.4014,False
-0.05,0.125,3.6516,1046.59,-19.27,-12.66,54.313,0.4014,False
-0.05,0.13,3.6516,1046.59,-19.27,-12.66,54.313,0.4014,False
-0.055,0.04,2.0995,296.68,-37.833,-12.33,7.842,2.0311,False
-0.055,0.045,2.4471,460.73,-36.996,-12.33,12.454,1.9613,False
-0.055,0.05,2.9898,684.37,-32.576,-12.33,21.008,0.9838,False
-0.055,0.055,3.4098,956.78,-26.654,-12.33,35.897,0.6269,False
-0.055,0.06,3.4833,906.88,-16.804,-10.241,53.968,0.4799,False
-0.055,0.065,3.4987,949.9,-20.88,-13.734,45.493,0.4521,False
-0.055,0.075,3.5132,935.61,-20.221,-13.734,46.27,0.4448,False
-0.055,0.08,3.5028,930.27,-20.222,-13.734,46.002,0.4461,False
-0.055,0.085,3.5044,947.65,-20.207,-13.734,46.898,0.4579,False
-0.055,0.09,3.5044,947.65,-20.207,-13.734,46.898,0.4579,False
-0.055,0.095,3.5563,1019.02,-20.198,-13.734,50.452,0.4268,False
-0.055,0.1,3.5235,1012.29,-20.198,-13.734,50.119,0.4268,False
-0.055,0.105,3.5235,1012.29,-20.198,-13.734,50.119,0.4268,False
-0.055,0.11,3.5235,1012.29,-20.198,-13.734,50.119,0.4268,False
-0.055,0.115,3.5235,1012.29,-20.198,-13.734,50.119,0.4268,False
-0.055,0.12,3.5235,1012.29,-20.198,-13.734,50.119,0.4268,False
-0.055,0.125,3.5235,1012.29,-20.198,-13.734,50.119,0.4268,False
-0.055,0.13,3.5235,1012.29,-20.198,-13.734,50.119,0.4268,False
-0.06,0.04,2.0995,296.68,-37.833,-12.33,7.842,2.0311,False
-0.06,0.045,2.4471,460.73,-36.996,-12.33,12.454,1.9613,False
-0.06,0.05,2.9898,684.37,-32.576,-12.33,21.008,0.9838,False
-0.06,0.055,3.4098,956.78,-26.654,-12.33,35.897,0.6269,False
-0.06,0.06,3.4944,901.11,-17.213,-10.635,52.35,0.4805,False
-0.06,0.065,3.5151,945.03,-20.896,-13.734,45.225,0.4486,False
-0.06,0.075,3.7785,1034.19,-18.12,-8.967,57.074,0.4518,True
-0.06,0.08,3.7598,1026.54,-18.229,-8.915,56.312,0.4528,False
-0.06,0.085,3.7576,1047.94,-19.244,-8.471,54.456,0.4621,False
-0.06,0.09,3.7576,1047.94,-19.244,-8.471,54.456,0.4621,False
-0.06,0.095,3.805,1124.87,-16.145,-9.604,69.673,0.4332,False
-0.06,0.1,3.763,1110.33,-16.606,-9.604,66.862,0.4332,False
-0.06,0.105,3.763,1110.33,-16.606,-9.604,66.862,0.4332,False
-0.06,0.11,3.752,1102.48,-16.868,-9.604,65.36,0.4333,False
-0.06,0.115,3.741,1095.17,-17.122,-9.604,63.962,0.4334,False
-0.06,0.12,3.741,1095.17,-17.122,-9.604,63.962,0.4334,False
-0.06,0.125,3.741,1095.17,-17.122,-9.604,63.962,0.4334,False
-0.06,0.13,3.741,1095.17,-17.122,-9.604,63.962,0.4334,False
-0.065,0.04,2.0995,296.68,-37.833,-12.33,7.842,2.0311,False
-0.065,0.045,2.4471,460.73,-36.996,-12.33,12.454,1.9613,False
-0.065,0.05,2.9898,684.37,-32.576,-12.33,21.008,0.9838,False
-0.065,0.055,3.4098,956.78,-26.654,-12.33,35.897,0.6269,False
-0.065,0.06,3.4944,901.11,-17.213,-10.635,52.35,0.4805,False
-0.065,0.065,3.5155,945.29,-20.896,-13.734,45.238,0.4483,False
-0.065,0.075,3.7672,1034.24,-18.091,-8.982,57.169,0.4604,False
-0.065,0.08,3.7626,1027.39,-18.2,-8.538,56.449,0.4602,False
-0.065,0.085,3.7468,1047.75,-19.215,-8.415,54.528,0.4787,False
-0.065,0.09,3.7425,1051.4,-19.215,-8.415,54.718,0.4787,False
-0.065,0.095,3.7868,1129.42,-16.361,-9.278,69.033,0.4433,False
-0.065,0.1,3.7279,1088.25,-17.757,-9.278,61.287,0.4436,False
-0.065,0.105,3.7279,1088.25,-17.757,-9.278,61.287,0.4436,False
-0.065,0.11,3.7189,1082.8,-17.957,-9.278,60.3,0.4437,False
-0.065,0.115,3.6983,1071.8,-18.384,-9.278,58.3,0.444,False
-0.065,0.12,3.6942,1069.68,-18.467,-9.278,57.923,0.444,False
-0.065,0.125,3.6942,1069.68,-18.467,-9.278,57.923,0.444,False
-0.065,0.13,3.6942,1069.68,-18.467,-9.278,57.923,0.444,False
-0.07,0.04,2.0995,296.68,-37.833,-12.33,7.842,2.0311,False
-0.07,0.045,2.4471,460.73,-36.996,-12.33,12.454,1.9613,False
-0.07,0.05,2.9898,684.37,-32.576,-12.33,21.008,0.9838,False
-0.07,0.055,3.4098,956.78,-26.654,-12.33,35.897,0.6269,False
-0.07,0.06,3.4944,901.11,-17.213,-10.635,52.35,0.4805,False
-0.07,0.065,3.5155,945.29,-20.896,-13.734,45.238,0.4483,False
-0.07,0.075,3.7626,1034.55,-18.091,-9.35,57.186,0.4626,False
-0.07,0.08,3.7516,1028.0,-18.2,-9.448,56.483,0.4661,False
-0.07,0.085,3.7349,1050.51,-19.215,-9.007,54.672,0.478,False
-0.07,0.09,3.7351,1043.24,-19.215,-9.007,54.293,0.4781,False
-0.07,0.095,3.7772,1119.5,-16.115,-10.267,69.47,0.4498,False
-0.07,0.1,3.7469,1117.12,-16.115,-10.267,69.321,0.4497,False
-0.07,0.105,3.7469,1117.12,-16.115,-10.267,69.321,0.4497,False
-0.07,0.11,3.7401,1113.47,-16.227,-10.267,68.619,0.4497,False
-0.07,0.115,3.7223,1104.22,-16.588,-10.267,66.569,0.4498,False
-0.07,0.12,3.7188,1102.45,-16.658,-10.267,66.183,0.4499,False
-0.07,0.125,3.7188,1102.45,-16.658,-10.267,66.183,0.4499,False
-0.07,0.13,3.7188,1102.45,-16.658,-10.267,66.183,0.4499,False
-0.075,0.04,2.0995,296.68,-37.833,-12.33,7.842,2.0311,False
-0.075,0.045,2.4471,460.73,-36.996,-12.33,12.454,1.9613,False
-0.075,0.05,2.9898,684.37,-32.576,-12.33,21.008,0.9838,False
-0.075,0.055,3.4098,956.78,-26.654,-12.33,35.897,0.6269,False
-0.075,0.06,3.4944,901.11,-17.213,-10.635,52.35,0.4805,False
-0.075,0.065,3.5155,945.29,-20.896,-13.734,45.238,0.4483,False
-0.075,0.075,3.7626,1034.55,-18.091,-9.35,57.186,0.4626,False
-0.075,0.08,3.7516,1028.0,-18.2,-9.448,56.483,0.4661,False
-0.075,0.085,3.7964,1065.75,-19.215,-9.58,55.465,0.4216,False
-0.075,0.09,3.797,1058.38,-19.215,-9.58,55.081,0.4216,False
-0.075,0.095,3.8364,1126.65,-16.115,-10.92,69.913,0.3992,False
-0.075,0.1,3.8059,1125.5,-16.115,-10.92,69.842,0.3992,False
-0.075,0.105,3.8059,1125.5,-16.115,-10.92,69.842,0.3992,False
-0.075,0.11,3.7989,1121.87,-16.19,-10.92,69.292,0.3992,False
-0.075,0.115,3.7807,1112.68,-16.546,-10.92,67.246,0.3993,False
-0.075,0.12,3.7771,1110.92,-16.615,-10.92,66.861,0.3993,False
-0.075,0.125,3.7771,1110.92,-16.615,-10.92,66.861,0.3993,False
-0.075,0.13,3.7771,1110.92,-16.615,-10.92,66.861,0.3993,False
-0.08,0.04,2.0995,296.68,-37.833,-12.33,7.842,2.0311,False
-0.08,0.045,2.4471,460.73,-36.996,-12.33,12.454,1.9613,False
-0.08,0.05,2.9898,684.37,-32.576,-12.33,21.008,0.9838,False
-0.08,0.055,3.4098,956.78,-26.654,-12.33,35.897,0.6269,False
-0.08,0.06,3.4944,901.11,-17.213,-10.635,52.35,0.4805,False
-0.08,0.065,3.5155,945.29,-20.896,-13.734,45.238,0.4483,False
-0.08,0.075,3.7626,1034.55,-18.091,-9.35,57.186,0.4626,False
-0.08,0.08,3.7516,1028.0,-18.2,-9.448,56.483,0.4661,False
-0.08,0.085,3.7964,1065.75,-19.215,-9.58,55.465,0.4216,False
-0.08,0.09,3.7957,1057.99,-19.215,-9.659,55.061,0.4222,False
-0.08,0.095,3.8352,1126.64,-16.19,-11.011,69.587,0.3997,False
-0.08,0.1,3.8047,1125.49,-16.19,-11.011,69.516,0.3996,False
-0.08,0.105,3.8047,1125.49,-16.19,-11.011,69.516,0.3996,False
-0.08,0.11,3.7978,1121.86,-16.19,-11.011,69.292,0.3996,False
-0.08,0.115,3.7795,1112.67,-16.546,-11.011,67.246,0.3997,False
-0.08,0.12,3.7759,1110.91,-16.615,-11.011,66.86,0.3997,False
