L_HIGH,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
1.3,0.075,0.8069,39.19,-46.289,-16.796,0.847,3.0496,False
1.3,0.08,0.8069,39.19,-46.289,-16.796,0.847,3.0496,False
1.3,0.085,0.7945,38.03,-46.775,-16.796,0.813,3.0496,False
1.3,0.09,0.7747,36.2,-47.545,-16.796,0.761,3.0496,False
1.3,0.095,0.8194,40.37,-45.793,-16.796,0.882,3.0496,False
1.3,0.1,0.8194,40.37,-45.793,-16.796,0.882,3.0496,False
1.3,0.105,0.8194,40.37,-45.793,-16.796,0.882,3.0496,False
1.3,0.11,0.8194,40.37,-45.793,-16.796,0.882,3.0496,False
1.3,0.115,0.8194,40.37,-45.793,-16.796,0.882,3.0496,False
1.3,0.12,0.8194,40.37,-45.793,-16.796,0.882,3.0496,False
1.3,0.125,0.8194,40.37,-45.793,-16.796,0.882,3.0496,False
1.3,0.13,0.8194,40.37,-45.793,-16.796,0.882,3.0496,False
1.4,0.04,0.4786,10.51,-47.581,-11.774,0.221,4.6691,False
1.4,0.045,0.8473,45.72,-43.238,-10.465,1.057,4.2389,False
1.4,0.05,0.7858,39.2,-46.864,-12.194,0.836,3.7819,False
1.4,0.055,0.6943,29.61,-47.571,-13.748,0.622,4.2536,False
1.4,0.06,0.5894,19.27,-50.486,-14.266,0.382,4.154,False
1.4,0.065,0.6435,24.54,-48.049,-16.016,0.511,3.9843,False
1.4,0.075,0.8069,40.37,-48.877,-18.088,0.826,3.0496,False
1.4,0.08,0.8069,40.37,-48.877,-18.088,0.826,3.0496,False
1.4,0.085,0.7945,39.11,-49.377,-18.088,0.792,3.0496,False
1.4,0.09,0.7747,37.11,-50.171,-18.088,0.74,3.0496,False
1.4,0.095,0.8194,41.66,-48.365,-18.088,0.861,3.0496,False
1.4,0.1,0.8194,41.66,-48.365,-18.088,0.861,3.0496,False
1.4,0.105,0.8194,41.66,-48.365,-18.088,0.861,3.0496,False
1.4,0.11,0.8194,41.66,-48.365,-18.088,0.861,3.0496,False
1.4,0.115,0.8194,41.66,-48.365,-18.088,0.861,3.0496,False
1.4,0.12,0.8194,41.66,-48.365,-18.088,0.861,3.0496,False
1.4,0.125,0.8194,41.66,-48.365,-18.088,0.861,3.0496,False
1.4,0.13,0.8194,41.66,-48.365,-18.088,0.861,3.0496,False
1.5,0.04,0.4786,9.31,-50.258,-12.615,0.185,4.6691,False
1.5,0.045,0.8473,46.92,-45.557,-11.213,1.03,4.2389,False
1.5,0.05,0.7858,39.8,-49.288,-13.065,0.807,3.7819,False
1.5,0.055,0.6943,29.42,-50.013,-14.73,0.588,4.2536,False
1.5,0.06,0.5894,18.35,-53.237,-15.285,0.345,4.154,False
1.5,0.065,0.6435,24.23,-50.503,-17.16,0.48,3.9843,False
1.5,0.075,0.8069,41.23,-51.352,-19.38,0.803,3.0496,False
1.5,0.08,0.8069,41.23,-51.352,-19.38,0.803,3.0496,False
1.5,0.085,0.7945,39.87,-51.864,-19.38,0.769,3.0496,False
1.5,0.09,0.7747,37.7,-52.676,-19.38,0.716,3.0496,False
1.5,0.095,0.8194,42.63,-50.827,-19.38,0.839,3.0496,False
1.5,0.1,0.8194,42.63,-50.827,-19.38,0.839,3.0496,False
1.5,0.105,0.8194,42.63,-50.827,-19.38,0.839,3.0496,False
1.5,0.11,0.8194,42.63,-50.827,-19.38,0.839,3.0496,False
1.5,0.115,0.8194,42.63,-50.827,-19.38,0.839,3.0496,False
1.5,0.12,0.8194,42.63,-50.827,-19.38,0.839,3.0496,False
1.5,0.125,0.8194,42.63,-50.827,-19.38,0.839,3.0496,False
1.5,0.13,0.8194,42.63,-50.827,-19.38,0.839,3.0496,False
1.6,0.04,0.4786,7.88,-52.835,-13.456,0.149,4.6691,False
1.6,0.045,0.8473,47.79,-48.002,-11.96,0.996,4.2389,False
1.6,0.05,0.7858,40.06,-51.612,-13.936,0.776,3.7819,False
1.6,0.055,0.6943,28.92,-52.351,-15.712,0.552,4.2536,False
1.6,0.06,0.5894,17.13,-55.876,-16.304,0.306,4.154,False
1.6,0.065,0.6435,23.62,-52.852,-18.304,0.447,3.9843,False
1.6,0.075,0.8069,41.77,-53.717,-20.672,0.778,3.0496,False
1.6,0.08,0.8069,41.77,-53.717,-20.672,0.778,3.0496,False
1.6,0.085,0.7945,40.31,-54.24,-20.672,0.743,3.0496,False
1.6,0.09,0.7747,37.98,-55.068,-20.672,0.69,3.0496,False
1.6,0.095,0.8194,43.28,-53.182,-20.672,0.814,3.0496,False
1.6,0.1,0.8194,43.28,-53.182,-20.672,0.814,3.0496,False
1.6,0.105,0.8194,43.28,-53.182,-20.672,0.814,3.0496,False
1.6,0.11,0.8194,43.28,-53.182,-20.672,0.814,3.0496,False
1.6,0.115,0.8194,43.28,-53.182,-20.672,0.814,3.0496,False
1.6,0.12,0.8194,43.28,-53.182,-20.672,0.814,3.0496,False
1.6,0.125,0.8194,43.28,-53.182,-20.672,0.814,3.0496,False
1.6,0.13,0.8194,43.28,-53.182,-20.672,0.814,3.0496,False
1.75,0.04,0.4786,5.32,-56.519,-14.717,0.094,4.6691,False
1.75,0.045,0.8473,48.47,-51.618,-13.081,0.939,4.2389,False
1.75,0.05,0.7858,39.83,-55.077,-15.242,0.723,3.7819,False
1.75,0.055,0.6943,27.58,-55.674,-17.185,0.495,4.2536,False
1.75,0.06,0.5894,14.77,-59.625,-17.832,0.248,4.154,False
1.75,0.065,0.6435,22.19,-56.187,-20.02,0.395,3.9843,False
1.75,0.075,0.8069,41.98,-57.071,-22.61,0.736,3.0496,False
1.75,0.08,0.8069,41.98,-57.071,-22.61,0.736,3.0496,False
1.75,0.085,0.7945,40.36,-57.605,-22.61,0.701,3.0496,False
1.75,0.09,0.7747,37.79,-58.451,-22.61,0.647,3.0496,False
1.75,0.095,0.8194,43.64,-56.524,-22.61,0.772,3.0496,False
1.75,0.1,0.8194,43.64,-56.524,-22.61,0.772,3.0496,False
1.75,0.105,0.8194,43.64,-56.524,-22.61,0.772,3.0496,False
1.75,0.11,0.8194,43.64,-56.524,-22.61,0.772,3.0496,False
1.75,0.115,0.8194,43.64,-56.524,-22.61,0.772,3.0496,False
1.75,0.12,0.8194,43.64,-56.524,-22.61,0.772,3.0496,False
1.75,0.125,0.8194,43.64,-56.524,-22.61,0.772,3.0496,False
1.75,0.13,0.8194,43.64,-56.524,-22.61,0.772,3.0496,False
2.0,0.04,0.4786,0.07,-62.181,-16.82,0.001,4.6691,False
2.0,0.045,0.8473,47.94,-57.265,-14.95,0.837,4.2389,False
2.0,0.05,0.7858,37.84,-60.764,-17.42,0.623,3.7819,False
2.0,0.055,0.6943,23.86,-61.334,-19.64,0.389,4.2536,False
2.0,0.06,0.5894,9.57,-65.337,-20.38,0.146,4.154,False
2.0,0.065,0.6435,18.49,-61.273,-22.88,0.302,3.9843,False
2.0,0.075,0.8069,40.73,-62.176,-25.84,0.655,3.0496,False
2.0,0.08,0.8069,40.73,-62.176,-25.84,0.655,3.0496,False
2.0,0.085,0.7945,38.88,-62.721,-25.84,0.62,3.0496,False
2.0,0.09,0.7747,35.93,-63.582,-25.84,0.565,3.0496,False
2.0,0.095,0.8194,42.64,-61.618,-25.84,0.692,3.0496,False
2.0,0.1,0.8194,42.64,-61.618,-25.84,0.692,3.0496,False
2.0,0.105,0.8194,42.64,-61.618,-25.84,0.692,3.0496,False
2.0,0.11,0.8194,42.64,-61.618,-25.84,0.692,3.0496,False
2.0,0.115,0.8194,42.64,-61.618,-25.84,0.692,3.0496,False
2.0,0.12,0.8194,42.64,-61.618,-25.84,0.692,3.0496,False
2.0,0.125,0.8194,42.64,-61.618,-25.84,0.692,3.0496,False
2.0,0.13,0.8194,42.64,-61.618,-25.84,0.692,3.0496,False
