trial,L_HIGH,PORT_SL,PORT_TSL,EARLY_KILL_X,EARLY_KILL_Y,EARLY_FILL_Y,EARLY_FILL_X,Sharpe,CAGR%,MaxDD%,Calmar,WF_CV
0,2.320541,-0.058900,0.996821,37,0.002026,0.124245,870,1.125600,105.220000,-66.705000,1.577000,2.450400
1,2.325868,-0.053306,0.886604,34,0.004024,0.100358,906,1.264000,136.260000,-45.025000,3.026000,2.985800
2,2.175102,-0.055090,0.914738,31,0.003786,0.099480,869,1.043200,82.280000,-44.653000,1.843000,2.894100
3,2.135991,-0.068473,1.006143,38,0.002267,0.087604,457,0.777200,34.320000,-63.743000,0.538000,2.910800
4,2.047887,-0.063295,0.966086,40,0.002582,0.080673,702,1.564000,216.510000,-57.529000,3.764000,1.144500
5,2.063367,-0.053339,0.893440,32,0.003408,0.085475,912,0.942400,61.280000,-44.816000,1.367000,1.781300
6,2.288117,-0.056623,0.989710,38,0.002730,0.074760,825,0.647600,15.350000,-68.558000,0.224000,3.097600
7,2.041491,-0.054598,0.766988,38,0.003396,0.104772,882,1.160100,108.870000,-59.045000,1.844000,4.583900
8,2.181923,-0.061237,0.802745,31,0.003404,0.087919,758,0.934600,60.330000,-47.763000,1.263000,1.759800
9,2.316599,-0.062425,0.914466,36,0.002529,0.056219,684,0.122600,-32.390000,-75.613000,-0.428000,3.561200
10,2.074417,-0.058354,0.995419,32,0.001940,0.074260,601,0.494400,0.650000,-52.522000,0.012000,2.602000
11,2.271243,-0.061027,0.976653,37,0.002775,0.112609,528,0.924400,59.740000,-66.016000,0.905000,2.689000
12,1.989993,-0.052621,0.960037,35,0.002187,0.090075,520,0.824900,44.140000,-62.983000,0.701000,2.792300
13,2.286381,-0.059031,0.867876,33,0.003313,0.080051,482,0.716700,25.190000,-51.428000,0.490000,1.851400
14,2.031923,-0.068314,1.010317,37,0.002438,0.123781,881,1.081800,92.140000,-61.793000,1.491000,2.559700
15,2.295432,-0.059089,0.838505,31,0.003966,0.086816,549,1.079300,89.120000,-47.078000,1.893000,3.040500
16,2.114621,-0.061426,0.812729,39,0.003620,0.105801,681,1.126100,103.560000,-57.006000,1.817000,4.809200
17,2.256016,-0.061514,0.940459,31,0.002798,0.056996,717,0.102100,-33.070000,-59.921000,-0.552000,2.671100
18,2.125139,-0.053601,0.792919,36,0.002209,0.120609,767,1.097900,98.420000,-65.534000,1.502000,2.373400
19,2.132623,-0.061636,0.771157,40,0.002958,0.110357,480,1.727200,334.100000,-60.688000,5.505000,1.029600
20,2.194130,-0.059833,1.018213,36,0.002936,0.073222,623,0.617900,13.450000,-64.998000,0.207000,3.209100
21,2.209096,-0.058900,0.770835,38,0.003951,0.064098,751,1.143700,97.600000,-58.773000,1.661000,3.742300
22,2.027773,-0.063100,0.840933,37,0.003545,0.109343,494,1.059300,86.270000,-55.416000,1.557000,5.158800
23,2.383045,-0.055144,0.775101,36,0.002690,0.113745,898,1.060600,87.560000,-70.066000,1.250000,2.603200
24,2.119541,-0.068152,0.843548,35,0.002414,0.121395,527,0.939200,63.370000,-63.441000,0.999000,2.694700
25,1.999761,-0.058832,1.032941,39,0.003597,0.118137,947,1.314800,156.590000,-54.892000,2.853000,4.341800
26,2.208298,-0.056687,0.973443,37,0.002697,0.060802,862,0.305800,-16.770000,-73.917000,-0.227000,3.285300
27,2.095483,-0.067863,0.830062,31,0.003795,0.065036,535,0.825100,42.320000,-47.320000,0.894000,2.816800
28,2.243728,-0.066742,0.818037,33,0.003666,0.123972,720,1.193300,128.250000,-48.739000,2.631000,2.576100
29,2.043315,-0.051251,0.827007,31,0.003426,0.062772,724,0.753100,34.150000,-44.191000,0.773000,1.593100
30,2.285475,-0.061460,0.818939,38,0.003517,0.107207,507,1.062500,89.700000,-59.989000,1.495000,5.158800
31,2.034452,-0.067696,0.872346,33,0.002973,0.101726,982,0.695500,22.780000,-51.744000,0.440000,2.729900
32,2.106036,-0.067647,0.771712,36,0.003322,0.061625,513,0.688100,25.830000,-59.256000,0.436000,5.756900
33,2.164410,-0.068392,0.925931,39,0.003730,0.087651,884,1.134200,101.270000,-57.895000,1.749000,4.563700
34,1.987848,-0.052965,0.988946,38,0.002358,0.092215,781,0.817500,42.890000,-62.921000,0.682000,2.809900
35,2.361805,-0.061856,0.876394,34,0.002822,0.100939,932,0.662600,10.460000,-56.446000,0.185000,2.663600
36,2.179715,-0.055461,0.828899,37,0.003760,0.061580,470,0.949400,61.990000,-60.606000,1.023000,4.759000
37,2.241551,-0.053631,0.987659,33,0.002145,0.120310,527,0.821000,40.010000,-50.076000,0.799000,2.252400
38,2.105277,-0.053765,0.796182,30,0.001933,0.066574,463,0.610800,13.990000,-50.231000,0.279000,2.171700
39,2.240103,-0.063253,0.871280,33,0.003011,0.117000,922,0.923000,57.060000,-54.125000,1.054000,2.386900
40,1.999129,-0.054267,0.828921,32,0.003171,0.083971,460,0.467500,1.190000,-47.508000,0.025000,3.167400
41,2.144390,-0.060428,0.792451,38,0.001925,0.120589,489,1.064600,90.780000,-62.927000,1.443000,2.296400
42,2.351173,-0.067248,1.029484,38,0.003671,0.100259,881,1.143400,106.350000,-61.086000,1.741000,4.483500
43,2.039203,-0.060649,0.903840,39,0.002911,0.081726,800,0.674100,22.690000,-61.632000,0.368000,3.156900
44,2.097244,-0.053516,0.894027,34,0.002358,0.080461,643,0.487700,0.030000,-51.165000,0.001000,2.842400
45,2.124098,-0.057830,0.950151,33,0.004077,0.119977,709,1.427400,193.130000,-42.245000,4.572000,2.659300
46,2.124479,-0.060638,0.994111,37,0.003731,0.092356,797,1.161000,106.970000,-57.183000,1.871000,4.507500
47,2.106788,-0.064228,0.819649,37,0.003866,0.063511,786,1.026700,74.460000,-56.994000,1.306000,3.787600
48,2.021842,-0.064063,0.787813,39,0.002130,0.123039,893,1.110700,98.780000,-61.278000,1.612000,2.431400
49,2.241220,-0.065087,0.979681,39,0.002408,0.096485,487,0.870100,49.670000,-65.624000,0.757000,2.778400
50,2.251113,-0.054083,0.917537,36,0.002918,0.091629,872,0.830100,41.960000,-67.660000,0.620000,2.853200
51,2.331668,-0.059859,0.926890,39,0.002087,0.062431,483,0.576700,6.430000,-68.705000,0.094000,2.939700
52,2.269460,-0.058535,0.974067,37,0.002601,0.118682,871,1.044500,83.740000,-66.175000,1.265000,2.624800
53,2.099035,-0.057555,0.849899,32,0.002155,0.121401,684,0.768100,33.080000,-48.201000,0.686000,2.287300
54,2.148661,-0.064134,0.914308,39,0.003673,0.088515,649,1.121800,98.270000,-57.616000,1.706000,4.568700
55,2.414118,-0.063920,1.021823,31,0.003841,0.099869,502,1.034100,82.070000,-47.161000,1.740000,2.906700
56,2.238834,-0.063350,0.768322,35,0.003781,0.075266,696,0.990800,69.040000,-59.111000,1.168000,4.231800
57,2.174618,-0.056435,1.012979,38,0.002065,0.125786,938,1.119700,103.460000,-66.152000,1.564000,2.402100
58,2.104920,-0.066064,0.793733,40,0.003398,0.100809,484,1.257500,131.830000,-67.302000,1.959000,1.214500
59,2.374695,-0.051522,0.830024,31,0.003664,0.068271,957,0.729400,27.080000,-49.680000,0.545000,3.163300
60,2.268758,-0.051651,0.766466,31,0.003254,0.111707,569,0.942700,62.970000,-50.324000,1.251000,1.804000
61,2.353740,-0.052030,0.981260,39,0.003653,0.104265,915,1.207600,126.870000,-63.610000,1.995000,4.360800
62,1.997667,-0.054632,0.798729,35,0.003588,0.099361,922,1.162800,105.220000,-57.251000,1.838000,4.411500
