PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.055,0.06,0.5894,4.4,-69.443,-22.418,0.063,4.154,False
-0.055,0.065,0.6513,15.54,-64.952,-25.168,0.239,3.9843,False
-0.055,0.075,0.8487,45.95,-65.857,-25.168,0.698,3.0083,False
-0.055,0.08,0.8487,45.95,-65.857,-25.168,0.698,3.0083,False
-0.055,0.085,0.8361,43.8,-66.404,-25.168,0.66,3.0083,False
-0.055,0.09,0.8161,40.41,-67.267,-25.168,0.601,3.0083,False
-0.055,0.095,0.8161,40.41,-67.267,-25.168,0.601,3.0083,False
-0.055,0.1,0.8161,40.41,-67.267,-25.168,0.601,3.0083,False
-0.055,0.105,0.8161,40.41,-67.267,-25.168,0.601,3.0083,False
-0.055,0.11,0.8161,40.41,-67.267,-25.168,0.601,3.0083,False
-0.055,0.115,0.8161,40.41,-67.267,-25.168,0.601,3.0083,False
-0.055,0.12,0.8161,40.41,-67.267,-25.168,0.601,3.0083,False
-0.055,0.125,0.8161,40.41,-67.267,-25.168,0.601,3.0083,False
-0.055,0.13,0.8161,40.41,-67.267,-25.168,0.601,3.0083,False
-0.06,0.04,0.4786,-4.87,-66.296,-18.502,-0.073,4.6691,False
-0.06,0.045,0.8473,46.05,-61.44,-16.445,0.75,4.2389,False
-0.06,0.05,0.7858,34.86,-64.92,-19.162,0.537,3.7819,False
-0.06,0.055,0.6943,19.66,-65.486,-21.604,0.3,4.2536,False
-0.06,0.06,0.5894,4.4,-69.443,-22.418,0.063,4.154,False
-0.06,0.065,0.6435,14.44,-64.952,-25.168,0.222,3.9843,False
-0.06,0.075,0.8069,38.34,-65.857,-28.424,0.582,3.0496,False
-0.06,0.08,0.8069,38.34,-65.857,-28.424,0.582,3.0496,False
-0.06,0.085,0.7945,36.31,-66.404,-28.424,0.547,3.0496,False
-0.06,0.09,0.7747,33.1,-67.267,-28.424,0.492,3.0496,False
-0.06,0.095,0.8194,40.42,-65.297,-28.424,0.619,3.0496,False
-0.06,0.1,0.8194,40.42,-65.297,-28.424,0.619,3.0496,False
-0.06,0.105,0.8194,40.42,-65.297,-28.424,0.619,3.0496,False
-0.06,0.11,0.8194,40.42,-65.297,-28.424,0.619,3.0496,False
-0.06,0.115,0.8194,40.42,-65.297,-28.424,0.619,3.0496,False
-0.06,0.12,0.8194,40.42,-65.297,-28.424,0.619,3.0496,False
-0.06,0.125,0.8194,40.42,-65.297,-28.424,0.619,3.0496,False
-0.06,0.13,0.8194,40.42,-65.297,-28.424,0.619,3.0496,False
-0.065,0.04,0.4786,-4.87,-66.296,-18.502,-0.073,4.6691,False
-0.065,0.045,0.8473,46.05,-61.44,-16.445,0.75,4.2389,False
-0.065,0.05,0.7858,34.86,-64.92,-19.162,0.537,3.7819,False
-0.065,0.055,0.6943,19.66,-65.486,-21.604,0.3,4.2536,False
-0.065,0.06,0.5894,4.4,-69.443,-22.418,0.063,4.154,False
-0.065,0.065,0.6435,14.44,-64.952,-25.168,0.222,3.9843,False
-0.065,0.075,0.7919,35.64,-65.857,-29.645,0.541,3.0629,False
-0.065,0.08,0.7919,35.64,-65.857,-29.645,0.541,3.0629,False
-0.065,0.085,0.7796,33.64,-66.404,-29.645,0.507,3.0629,False
-0.065,0.09,0.7599,30.49,-67.267,-29.645,0.453,3.0629,False
-0.065,0.095,0.8044,37.68,-65.297,-29.645,0.577,3.0629,False
-0.065,0.1,0.8044,37.68,-65.297,-29.645,0.577,3.0629,False
-0.065,0.105,0.8044,37.68,-65.297,-29.645,0.577,3.0629,False
-0.065,0.11,0.8044,37.68,-65.297,-29.645,0.577,3.0629,False
-0.065,0.115,0.8044,37.68,-65.297,-29.645,0.577,3.0629,False
-0.065,0.12,0.8044,37.68,-65.297,-29.645,0.577,3.0629,False
-0.065,0.125,0.8044,37.68,-65.297,-29.645,0.577,3.0629,False
-0.065,0.13,0.8044,37.68,-65.297,-29.645,0.577,3.0629,False
-0.07,0.04,0.4786,-4.87,-66.296,-18.502,-0.073,4.6691,False
-0.07,0.045,0.8473,46.05,-61.44,-16.445,0.75,4.2389,False
-0.07,0.05,0.7858,34.86,-64.92,-19.162,0.537,3.7819,False
-0.07,0.055,0.6943,19.66,-65.486,-21.604,0.3,4.2536,False
-0.07,0.06,0.5894,4.4,-69.443,-22.418,0.063,4.154,False
-0.07,0.065,0.6435,14.44,-64.952,-25.168,0.222,3.9843,False
-0.07,0.075,0.7919,35.64,-65.857,-29.645,0.541,3.0629,False
-0.07,0.08,0.8143,39.77,-65.857,-27.302,0.604,3.0364,False
-0.07,0.085,0.8019,37.72,-66.404,-27.302,0.568,3.0364,False
-0.07,0.09,0.7821,34.47,-67.267,-27.302,0.512,3.0364,False
-0.07,0.095,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.07,0.1,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.07,0.105,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.07,0.11,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.07,0.115,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.07,0.12,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.07,0.125,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.07,0.13,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.075,0.04,0.4786,-4.87,-66.296,-18.502,-0.073,4.6691,False
-0.075,0.045,0.8473,46.05,-61.44,-16.445,0.75,4.2389,False
-0.075,0.05,0.7858,34.86,-64.92,-19.162,0.537,3.7819,False
-0.075,0.055,0.6943,19.66,-65.486,-21.604,0.3,4.2536,False
-0.075,0.06,0.5894,4.4,-69.443,-22.418,0.063,4.154,False
-0.075,0.065,0.6435,14.44,-64.952,-25.168,0.222,3.9843,False
-0.075,0.075,0.7919,35.64,-65.857,-29.645,0.541,3.0629,False
-0.075,0.08,0.8143,39.77,-65.857,-27.302,0.604,3.0364,False
-0.075,0.085,0.8019,37.72,-66.404,-27.302,0.568,3.0364,False
-0.075,0.09,0.7821,34.47,-67.267,-27.302,0.512,3.0364,False
-0.075,0.095,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.075,0.1,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.075,0.105,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.075,0.11,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.075,0.115,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.075,0.12,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.075,0.125,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.075,0.13,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.08,0.04,0.4786,-4.87,-66.296,-18.502,-0.073,4.6691,False
-0.08,0.045,0.8473,46.05,-61.44,-16.445,0.75,4.2389,False
-0.08,0.05,0.7858,34.86,-64.92,-19.162,0.537,3.7819,False
-0.08,0.055,0.6943,19.66,-65.486,-21.604,0.3,4.2536,False
-0.08,0.06,0.5894,4.4,-69.443,-22.418,0.063,4.154,False
-0.08,0.065,0.6435,14.44,-64.952,-25.168,0.222,3.9843,False
-0.08,0.075,0.7919,35.64,-65.857,-29.645,0.541,3.0629,False
-0.08,0.08,0.8143,39.77,-65.857,-27.302,0.604,3.0364,False
-0.08,0.085,0.8019,37.72,-66.404,-27.302,0.568,3.0364,False
-0.08,0.09,0.7821,34.47,-67.267,-27.302,0.512,3.0364,False
-0.08,0.095,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.08,0.1,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.08,0.105,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.08,0.11,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.08,0.115,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.08,0.12,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.08,0.125,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.08,0.13,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.085,0.04,0.4786,-4.87,-66.296,-18.502,-0.073,4.6691,False
-0.085,0.045,0.8473,46.05,-61.44,-16.445,0.75,4.2389,False
-0.085,0.05,0.7858,34.86,-64.92,-19.162,0.537,3.7819,False
-0.085,0.055,0.6943,19.66,-65.486,-21.604,0.3,4.2536,False
-0.085,0.06,0.5894,4.4,-69.443,-22.418,0.063,4.154,False
-0.085,0.065,0.6435,14.44,-64.952,-25.168,0.222,3.9843,False
-0.085,0.075,0.7919,35.64,-65.857,-29.645,0.541,3.0629,False
-0.085,0.08,0.8143,39.77,-65.857,-27.302,0.604,3.0364,False
-0.085,0.085,0.8019,37.72,-66.404,-27.302,0.568,3.0364,False
-0.085,0.09,0.7821,34.47,-67.267,-27.302,0.512,3.0364,False
-0.085,0.095,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.085,0.1,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.085,0.105,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.085,0.11,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.085,0.115,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.085,0.12,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.085,0.125,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.085,0.13,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.1,0.04,0.4786,-4.87,-66.296,-18.502,-0.073,4.6691,False
-0.1,0.045,0.8473,46.05,-61.44,-16.445,0.75,4.2389,False
-0.1,0.05,0.7858,34.86,-64.92,-19.162,0.537,3.7819,False
-0.1,0.055,0.6943,19.66,-65.486,-21.604,0.3,4.2536,False
-0.1,0.06,0.5894,4.4,-69.443,-22.418,0.063,4.154,False
-0.1,0.065,0.6435,14.44,-64.952,-25.168,0.222,3.9843,False
-0.1,0.075,0.7919,35.64,-65.857,-29.645,0.541,3.0629,False
-0.1,0.08,0.8143,39.77,-65.857,-27.302,0.604,3.0364,False
-0.1,0.085,0.8019,37.72,-66.404,-27.302,0.568,3.0364,False
-0.1,0.09,0.7821,34.47,-67.267,-27.302,0.512,3.0364,False
-0.1,0.095,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.1,0.1,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.1,0.105,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.1,0.11,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.1,0.115,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.1,0.12,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.1,0.125,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
-0.1,0.13,0.8269,41.88,-65.297,-27.302,0.641,3.0364,False
