Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,delta,1,-0.0127,0.8087,0.0904,0.0838,367,
Sortino,level,1,-0.0284,0.5872,0.0625,0.2316,368,
Sharpe,delta,1,0.1257,0.026,0.0559,0.3231,314,
AvgDailyRet%,level,1,-0.0394,0.4516,0.0342,0.5126,368,
CAGR%,level,1,-0.0255,0.6253,0.0241,0.6446,368,
AvgDailyRet%,delta,1,0.0463,0.3762,0.0185,0.7235,367,
Calmar,delta,1,-0.0586,0.3477,0.015,0.8106,259,
Calmar,level,1,-0.0577,0.3543,-0.0133,0.8309,260,
Sharpe,level,1,-0.0414,0.4645,0.0119,0.8337,315,
CAGR%,delta,1,-0.015,0.7746,-0.0024,0.9639,367,
Sortino,level,3,-0.0399,0.447,0.1099,0.0356,366,yes
Sortino,delta,3,-0.0428,0.415,0.0538,0.3051,365,
AvgDailyRet%,level,3,-0.0725,0.1664,0.0506,0.3345,366,
Calmar,delta,3,0.0022,0.9716,0.0439,0.4814,259,
Sharpe,delta,3,0.0242,0.6697,0.0429,0.4504,312,
CAGR%,level,3,-0.0351,0.5032,0.0349,0.5053,366,
Calmar,level,3,-0.0596,0.3382,-0.0118,0.8492,260,
AvgDailyRet%,delta,3,-0.0706,0.1781,-0.0088,0.8663,365,
Sharpe,level,3,-0.0898,0.113,0.0064,0.9101,313,
CAGR%,delta,3,0.0115,0.8272,0.0043,0.9342,365,
Sortino,level,5,-0.02,0.704,0.1405,0.0073,364,yes
Sharpe,delta,5,0.0551,0.3335,0.0716,0.2084,310,
Sortino,delta,5,-0.0392,0.4563,0.0566,0.2822,363,
AvgDailyRet%,level,5,-0.0634,0.2277,0.0367,0.4855,364,
CAGR%,level,5,-0.064,0.223,0.0212,0.6871,364,
Calmar,delta,5,0.0153,0.8062,0.021,0.7363,259,
Sharpe,level,5,-0.0699,0.2193,-0.0192,0.7356,311,
CAGR%,delta,5,0.0247,0.639,0.0182,0.7297,363,
Calmar,level,5,-0.0918,0.1397,-0.0174,0.7802,260,
AvgDailyRet%,delta,5,-0.0283,0.5912,0.0112,0.8311,363,
