Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,delta,1,0.0951,0.0617,0.0911,0.0736,387,
CAGR%,level,1,-0.067,0.1879,-0.0745,0.1429,388,
AvgDailyRet%,level,1,-0.0696,0.171,-0.0721,0.1565,388,
Calmar,level,1,-0.0218,0.718,-0.059,0.3285,276,
Sharpe,level,1,-0.0558,0.2898,-0.0585,0.2669,362,
Sharpe,delta,1,0.0716,0.1748,0.0578,0.2736,361,
AvgDailyRet%,delta,1,0.0578,0.2565,0.0501,0.3254,387,
CAGR%,delta,1,0.062,0.2238,0.0391,0.4429,387,
Sortino,level,1,-0.0669,0.1886,-0.0061,0.9045,388,
Calmar,delta,1,-0.0001,0.9981,0.0059,0.9224,275,
CAGR%,level,3,-0.1706,0.0008,-0.1423,0.0051,386,yes
AvgDailyRet%,level,3,-0.1548,0.0023,-0.1363,0.0073,386,yes
Sharpe,level,3,-0.1625,0.002,-0.1333,0.0113,360,yes
Calmar,level,3,-0.0429,0.4777,-0.117,0.0521,276,
Sortino,level,3,-0.1544,0.0023,-0.1003,0.049,386,yes
Sortino,delta,3,-0.0203,0.6908,0.0864,0.0904,385,
Sharpe,delta,3,0.0455,0.3901,0.0505,0.34,359,
AvgDailyRet%,delta,3,0.0124,0.8084,0.0372,0.4665,385,
CAGR%,delta,3,-0.0566,0.2681,0.0319,0.5324,385,
Calmar,delta,3,-0.0001,0.9989,0.0067,0.9115,275,
Sharpe,level,5,-0.2096,0.0001,-0.1992,0.0001,358,yes
CAGR%,level,5,-0.0974,0.0566,-0.1875,0.0002,384,yes
AvgDailyRet%,level,5,-0.1799,0.0004,-0.1803,0.0004,384,yes
Sortino,level,5,-0.1653,0.0011,-0.1614,0.0015,384,yes
Calmar,level,5,-0.058,0.3368,-0.1504,0.0124,276,yes
CAGR%,delta,5,-0.0715,0.1626,-0.0568,0.2671,383,
Sortino,delta,5,-0.0472,0.3567,-0.0392,0.4442,383,
AvgDailyRet%,delta,5,-0.012,0.8146,-0.0342,0.5042,383,
Calmar,delta,5,-0.0001,0.9992,-0.0164,0.7861,275,
Sharpe,delta,5,-0.0149,0.7784,-0.0156,0.7683,357,
