Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,level,1,-0.0519,0.314,-0.0467,0.3655,378,
Sharpe,delta,1,0.0964,0.0615,0.0464,0.3688,377,
AvgDailyRet%,level,1,-0.0391,0.4489,-0.0458,0.3744,378,
CAGR%,level,1,-0.0686,0.1832,-0.0435,0.3986,378,
CAGR%,delta,1,0.0062,0.9049,0.0387,0.4542,377,
AvgDailyRet%,delta,1,0.0615,0.2334,0.0382,0.4599,377,
Sharpe,level,1,-0.0245,0.6349,-0.0339,0.5114,378,
Calmar,level,1,-0.0612,0.2451,-0.0331,0.5298,362,
Calmar,delta,1,-0.0504,0.3392,0.0251,0.6339,361,
Sortino,delta,1,0.0352,0.4954,0.0205,0.6917,377,
AvgDailyRet%,level,3,-0.1,0.0526,-0.0701,0.1747,376,
CAGR%,level,3,-0.1421,0.0058,-0.0698,0.177,376,
Sortino,level,3,-0.0879,0.0887,-0.0695,0.1785,376,
Calmar,delta,3,-0.0373,0.4815,0.0662,0.211,359,
Sharpe,delta,3,0.0975,0.0593,0.0614,0.2358,375,
Sharpe,level,3,-0.0899,0.0817,-0.0599,0.2465,376,
Sortino,delta,3,-0.0209,0.6861,0.0585,0.2583,375,
CAGR%,delta,3,-0.0122,0.8144,0.0535,0.3013,375,
AvgDailyRet%,delta,3,0.0524,0.3114,0.0514,0.3208,375,
Calmar,level,3,-0.0688,0.1929,-0.0425,0.4211,360,
CAGR%,level,5,-0.1316,0.0108,-0.0883,0.0881,374,
AvgDailyRet%,level,5,-0.1354,0.0087,-0.0883,0.0883,374,
Sortino,level,5,-0.0902,0.0816,-0.0874,0.0914,374,
Sharpe,level,5,-0.1436,0.0054,-0.0777,0.1336,374,
Sharpe,delta,5,0.0861,0.097,0.0642,0.2157,373,
Calmar,level,5,-0.0776,0.1428,-0.058,0.2738,358,
Calmar,delta,5,-0.0087,0.87,0.0554,0.2965,357,
AvgDailyRet%,delta,5,0.0507,0.3288,0.0483,0.3521,373,
CAGR%,delta,5,-0.0567,0.2746,0.0436,0.4015,373,
Sortino,delta,5,0.0229,0.6587,0.0345,0.5067,373,
