Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,level,1,0.0448,0.385,0.0705,0.1713,378,
AvgDailyRet%,level,1,0.0297,0.565,0.0666,0.1963,378,
Calmar,level,1,-0.0483,0.349,0.0665,0.1972,378,
CAGR%,level,1,-0.0469,0.363,0.0604,0.2411,378,
Sharpe,level,1,0.0303,0.5572,0.0587,0.2551,378,
AvgDailyRet%,delta,1,-0.014,0.7858,-0.0226,0.6615,377,
Sharpe,delta,1,0.0061,0.9057,-0.0216,0.6752,377,
Sortino,delta,1,-0.0074,0.886,-0.0215,0.6779,377,
CAGR%,delta,1,-0.0059,0.9097,-0.004,0.9391,377,
Calmar,delta,1,-0.0072,0.8898,-0.0001,0.998,377,
Calmar,delta,3,-0.0323,0.5327,0.068,0.1887,375,
Sortino,delta,3,0.0534,0.3023,0.0498,0.3359,375,
CAGR%,delta,3,-0.0329,0.5253,0.0454,0.381,375,
Sortino,level,3,0.0759,0.1418,0.0304,0.5574,376,
AvgDailyRet%,level,3,0.0559,0.2795,0.0285,0.5814,376,
AvgDailyRet%,delta,3,0.0165,0.7505,0.0254,0.6239,375,
Sharpe,delta,3,0.0129,0.8039,0.022,0.6715,375,
CAGR%,level,3,-0.067,0.1948,0.0113,0.827,376,
Sharpe,level,3,0.0529,0.3058,0.0102,0.8437,376,
Calmar,level,3,-0.0696,0.1778,0.0035,0.9458,376,
Calmar,delta,5,-0.015,0.7724,0.1118,0.0309,373,yes
CAGR%,delta,5,-0.015,0.7722,0.095,0.0668,373,
Sortino,delta,5,0.1005,0.0524,0.0887,0.0873,373,
Sharpe,delta,5,0.0765,0.1405,0.074,0.1539,373,
AvgDailyRet%,delta,5,0.0546,0.2932,0.0647,0.2127,373,
Sortino,level,5,0.0716,0.1672,0.0356,0.4925,374,
AvgDailyRet%,level,5,0.0612,0.2375,0.0337,0.5157,374,
Sharpe,level,5,0.0598,0.2488,0.0136,0.7929,374,
CAGR%,level,5,-0.0488,0.3467,0.0117,0.8223,374,
Calmar,level,5,-0.0533,0.3035,0.0051,0.9218,374,
