Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,delta,1,-0.0197,0.7067,-0.0689,0.1878,367,
AvgDailyRet%,delta,1,-0.0468,0.3718,-0.059,0.2598,367,
CAGR%,delta,1,-0.0309,0.5556,-0.0567,0.2784,367,
Sharpe,delta,1,-0.0171,0.7442,-0.0469,0.3701,367,
Sharpe,level,1,-0.0207,0.6923,0.0374,0.4742,368,
CAGR%,level,1,-0.0504,0.3351,0.0265,0.613,368,
Calmar,level,1,-0.0659,0.207,0.0265,0.6127,368,
Calmar,delta,1,-0.0316,0.5457,-0.0187,0.7204,367,
Sortino,level,1,-0.0236,0.6516,0.0151,0.7734,368,
AvgDailyRet%,level,1,-0.043,0.4106,0.0128,0.8068,368,
Sharpe,level,3,-0.03,0.5677,0.0922,0.0781,366,
Calmar,level,3,-0.0729,0.1639,0.0803,0.1253,366,
Sortino,level,3,-0.0216,0.6804,0.0776,0.1386,366,
CAGR%,level,3,-0.0676,0.1969,0.0705,0.1784,366,
AvgDailyRet%,delta,3,-0.0847,0.1062,-0.0678,0.1962,365,
AvgDailyRet%,level,3,-0.0605,0.2482,0.058,0.2684,366,
Sharpe,delta,3,-0.0622,0.2361,-0.0579,0.2701,365,
Calmar,delta,3,-0.0286,0.5861,-0.0567,0.2797,365,
Sortino,delta,3,-0.0276,0.5997,-0.0565,0.282,365,
CAGR%,delta,3,-0.0137,0.7946,-0.0532,0.3103,365,
Sharpe,level,5,-0.0263,0.6171,0.1154,0.0277,364,yes
Sortino,level,5,-0.0097,0.8543,0.108,0.0395,364,yes
Calmar,level,5,-0.0775,0.1399,0.1013,0.0535,364,
CAGR%,level,5,-0.0869,0.098,0.0901,0.0861,364,
AvgDailyRet%,level,5,-0.0651,0.2155,0.0831,0.1136,364,
AvgDailyRet%,delta,5,-0.0214,0.6839,-0.0789,0.1338,363,
Sortino,delta,5,-0.057,0.279,-0.0734,0.1627,363,
Calmar,delta,5,-0.0225,0.6686,-0.0601,0.2533,363,
CAGR%,delta,5,-0.0102,0.8459,-0.0553,0.293,363,
Sharpe,delta,5,-0.0287,0.5862,-0.0481,0.361,363,
