Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,delta,1,0.0719,0.1579,0.0767,0.1319,387,
CAGR%,level,1,-0.0645,0.2051,-0.0728,0.1525,388,
AvgDailyRet%,level,1,-0.078,0.1253,-0.068,0.1816,388,
Sharpe,level,1,-0.0722,0.1697,-0.0648,0.2183,363,
Calmar,level,1,-0.0201,0.7351,-0.0632,0.2858,287,
CAGR%,delta,1,0.0599,0.2397,0.0305,0.5501,387,
AvgDailyRet%,delta,1,0.0505,0.3214,0.0305,0.5495,387,
Sharpe,delta,1,0.0736,0.1625,0.0289,0.5832,362,
Calmar,delta,1,-0.0036,0.9522,-0.0151,0.7999,286,
Sortino,level,1,-0.0662,0.1929,-0.0091,0.8586,388,
CAGR%,level,3,-0.165,0.0011,-0.1292,0.011,386,yes
Sharpe,level,3,-0.1914,0.0003,-0.1251,0.0174,361,yes
AvgDailyRet%,level,3,-0.1665,0.001,-0.1241,0.0147,386,yes
Calmar,level,3,-0.0396,0.5042,-0.118,0.0459,287,yes
Sortino,level,3,-0.15,0.0031,-0.0905,0.0756,386,
Sortino,delta,3,-0.0156,0.7603,0.0615,0.2282,385,
AvgDailyRet%,delta,3,0.0137,0.7885,0.0316,0.5367,385,
Sharpe,delta,3,0.0338,0.5223,0.0251,0.6351,360,
CAGR%,delta,3,-0.0385,0.4512,0.0233,0.6487,385,
Calmar,delta,3,-0.0007,0.9911,-0.0214,0.7186,286,
Sharpe,level,5,-0.2433,0.0,-0.2083,0.0001,359,yes
CAGR%,level,5,-0.1167,0.0222,-0.1895,0.0002,384,yes
AvgDailyRet%,level,5,-0.1983,0.0001,-0.1894,0.0002,384,yes
Calmar,level,5,-0.0555,0.3491,-0.17,0.0039,287,yes
Sortino,level,5,-0.1619,0.0015,-0.1558,0.0022,384,yes
CAGR%,delta,5,-0.0561,0.2731,-0.0595,0.2452,383,
Sortino,delta,5,-0.0437,0.3939,-0.0513,0.3162,383,
AvgDailyRet%,delta,5,-0.0075,0.8842,-0.035,0.4945,383,
Calmar,delta,5,-0.0005,0.993,-0.0236,0.6906,286,
Sharpe,delta,5,-0.0062,0.907,-0.0225,0.6711,358,
