Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sharpe,delta,1,0.0913,0.0768,0.035,0.4977,377,
CAGR%,delta,1,-0.0441,0.3927,0.0292,0.572,377,
AvgDailyRet%,delta,1,0.0437,0.3975,0.0276,0.5926,377,
CAGR%,level,1,-0.0645,0.2108,-0.0275,0.5946,378,
AvgDailyRet%,level,1,-0.0276,0.5922,-0.0261,0.6132,378,
Calmar,level,1,-0.0618,0.2404,-0.0189,0.7202,363,
Sortino,delta,1,0.0188,0.7165,-0.0113,0.8262,377,
Calmar,delta,1,-0.0735,0.1627,0.01,0.8501,362,
Sharpe,level,1,-0.0218,0.673,-0.0075,0.8838,378,
Sortino,level,1,-0.0049,0.9239,0.0007,0.9894,378,
Sharpe,delta,3,0.0928,0.0725,0.0673,0.1932,375,
Sortino,delta,3,-0.0117,0.822,0.0607,0.2407,375,
AvgDailyRet%,delta,3,0.0465,0.3692,0.0599,0.2471,375,
Calmar,delta,3,-0.0362,0.4939,0.0575,0.2766,360,
CAGR%,delta,3,-0.0313,0.5456,0.0434,0.4017,375,
CAGR%,level,3,-0.0716,0.166,-0.0274,0.5963,376,
AvgDailyRet%,level,3,-0.0735,0.1547,-0.0213,0.6809,376,
Sortino,level,3,-0.0035,0.9457,0.0171,0.741,376,
Sharpe,level,3,-0.082,0.1124,-0.0078,0.8799,376,
Calmar,level,3,-0.0369,0.4842,-0.0075,0.8865,361,
Sharpe,delta,5,0.0958,0.0646,0.0647,0.2127,373,
CAGR%,level,5,-0.0713,0.1687,-0.0636,0.2199,374,
AvgDailyRet%,level,5,-0.1054,0.0417,-0.0573,0.2687,374,
Calmar,delta,5,0.0121,0.8198,0.054,0.3085,358,
AvgDailyRet%,delta,5,0.0675,0.1931,0.054,0.2987,373,
Sharpe,level,5,-0.1347,0.0091,-0.0516,0.32,374,
Sortino,delta,5,0.0567,0.2748,0.0483,0.3521,373,
Calmar,level,5,-0.049,0.3549,-0.0374,0.4801,359,
CAGR%,delta,5,-0.0025,0.9613,0.0363,0.4846,373,
Sortino,level,5,-0.0021,0.9678,-0.0183,0.7239,374,
