Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,delta,1,0.1302,0.0103,0.1124,0.027,387,yes
Sharpe,delta,1,0.0868,0.0997,0.0883,0.0938,361,
CAGR%,delta,1,0.0331,0.516,0.0794,0.1189,387,
AvgDailyRet%,delta,1,0.082,0.1073,0.0752,0.1395,387,
Calmar,delta,1,-0.0325,0.5965,0.0659,0.2834,267,
CAGR%,level,1,-0.0457,0.3696,-0.0565,0.267,388,
AvgDailyRet%,level,1,-0.0611,0.2296,-0.0478,0.3477,388,
Sharpe,level,1,-0.048,0.3623,-0.0464,0.379,362,
Calmar,level,1,-0.0104,0.8651,-0.0441,0.4723,268,
Sortino,level,1,-0.0501,0.325,0.0054,0.9152,388,
Sharpe,level,3,-0.1535,0.0035,-0.1308,0.013,360,yes
CAGR%,level,3,-0.1043,0.0406,-0.129,0.0112,386,yes
AvgDailyRet%,level,3,-0.1443,0.0045,-0.1112,0.029,386,yes
Calmar,level,3,0.0452,0.4612,-0.0893,0.1448,268,
Sortino,level,3,-0.1365,0.0072,-0.0805,0.1144,386,
Sortino,delta,3,-0.0344,0.5009,0.0676,0.1856,385,
Sharpe,delta,3,0.0347,0.5122,0.0494,0.3503,359,
AvgDailyRet%,delta,3,-0.011,0.8301,0.0322,0.5282,385,
CAGR%,delta,3,-0.0378,0.4597,0.0203,0.6906,385,
Calmar,delta,3,-0.0431,0.4833,-0.0124,0.8405,267,
Sharpe,level,5,-0.19,0.0003,-0.1616,0.0022,358,yes
CAGR%,level,5,-0.0689,0.1778,-0.1453,0.0043,384,yes
AvgDailyRet%,level,5,-0.1502,0.0032,-0.1274,0.0125,384,yes
Sortino,level,5,-0.1368,0.0072,-0.1137,0.0258,384,yes
Calmar,level,5,0.0149,0.8087,-0.0831,0.1749,268,
CAGR%,delta,5,-0.0449,0.3812,-0.0609,0.2343,383,
Sortino,delta,5,-0.0391,0.4457,-0.0468,0.3606,383,
AvgDailyRet%,delta,5,-0.0307,0.549,-0.0339,0.5082,383,
Sharpe,delta,5,-0.0231,0.663,-0.0098,0.8533,357,
Calmar,delta,5,0.0366,0.5512,0.0032,0.9579,267,
