Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
CAGR%,delta,1,-0.0413,0.4241,0.0406,0.4319,377,
Sharpe,delta,1,0.0849,0.0996,0.0371,0.4722,377,
AvgDailyRet%,level,1,-0.0283,0.584,-0.0277,0.5914,378,
AvgDailyRet%,delta,1,0.0409,0.4281,0.0264,0.61,377,
CAGR%,level,1,-0.0712,0.167,-0.0241,0.6402,378,
Sortino,delta,1,0.0211,0.6835,-0.0147,0.7758,377,
Calmar,delta,1,-0.0489,0.3532,0.0121,0.8181,362,
Calmar,level,1,-0.0655,0.2129,-0.0117,0.824,363,
Sharpe,level,1,-0.0216,0.6762,-0.0097,0.851,378,
Sortino,level,1,-0.004,0.9375,-0.0015,0.9764,378,
Sharpe,delta,3,0.0888,0.0859,0.0645,0.2126,375,
Calmar,delta,3,-0.0225,0.6704,0.0545,0.302,360,
CAGR%,delta,3,-0.0175,0.7358,0.054,0.297,375,
Sortino,delta,3,-0.0107,0.8368,0.05,0.3343,375,
AvgDailyRet%,delta,3,0.0435,0.4005,0.0499,0.3349,375,
CAGR%,level,3,-0.0735,0.1551,-0.0227,0.661,376,
AvgDailyRet%,level,3,-0.0741,0.1518,-0.0224,0.6656,376,
Sortino,level,3,-0.0035,0.9467,0.0154,0.7658,376,
Sharpe,level,3,-0.0798,0.1223,-0.0097,0.8509,376,
Calmar,level,3,-0.0444,0.3998,0.0019,0.9718,361,
Calmar,delta,5,0.0004,0.9938,0.0649,0.2206,358,
Sharpe,delta,5,0.0942,0.0691,0.0629,0.2255,373,
CAGR%,level,5,-0.0765,0.1396,-0.0587,0.2573,374,
AvgDailyRet%,level,5,-0.1051,0.0422,-0.0583,0.261,374,
Sharpe,level,5,-0.1309,0.0113,-0.0525,0.3113,374,
CAGR%,delta,5,-0.0105,0.8395,0.045,0.3864,373,
AvgDailyRet%,delta,5,0.0658,0.2049,0.0446,0.3904,373,
Sortino,delta,5,0.0579,0.265,0.039,0.453,373,
Calmar,level,5,-0.0493,0.352,-0.0306,0.5633,359,
Sortino,level,5,-0.0024,0.9625,-0.0195,0.7064,374,
