Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
CAGR%,level,1,-0.0709,0.175,-0.125,0.0164,368,yes
Calmar,level,1,-0.0311,0.555,-0.1242,0.018,363,yes
Sharpe,level,1,-0.1533,0.0032,-0.119,0.0224,368,yes
AvgDailyRet%,level,1,-0.1292,0.0131,-0.1173,0.0244,368,yes
Sortino,level,1,0.0079,0.8793,-0.0328,0.5308,368,
Sharpe,delta,1,0.0605,0.2473,0.0158,0.7624,367,
Calmar,delta,1,-0.118,0.0247,0.0154,0.7709,362,
Sortino,delta,1,-0.0197,0.7066,-0.0124,0.8131,367,
CAGR%,delta,1,-0.0956,0.0672,-0.0101,0.8464,367,
AvgDailyRet%,delta,1,0.0161,0.7584,-0.0004,0.9943,367,
Calmar,level,3,0.0129,0.8067,-0.173,0.001,361,yes
CAGR%,level,3,-0.05,0.3403,-0.1684,0.0012,366,yes
Sharpe,level,3,-0.301,0.0,-0.1664,0.0014,366,yes
AvgDailyRet%,level,3,-0.2326,0.0,-0.1602,0.0021,366,yes
Sortino,level,3,0.0056,0.9155,-0.0901,0.0851,366,
Sharpe,delta,3,-0.0035,0.9471,-0.0308,0.5581,365,
AvgDailyRet%,delta,3,-0.0303,0.5643,-0.0275,0.6001,365,
CAGR%,delta,3,-0.0722,0.1689,-0.0266,0.6125,365,
Sortino,delta,3,-0.0013,0.9803,0.0123,0.8146,365,
Calmar,delta,3,-0.0715,0.176,-0.0112,0.8316,360,
Calmar,level,5,0.0357,0.4996,-0.2422,0.0,359,yes
CAGR%,level,5,-0.0445,0.3974,-0.2331,0.0,364,yes
Sharpe,level,5,-0.3908,0.0,-0.2316,0.0,364,yes
AvgDailyRet%,level,5,-0.2999,0.0,-0.2293,0.0,364,yes
Sortino,level,5,0.0036,0.9453,-0.173,0.0009,364,yes
Calmar,delta,5,-0.0343,0.5171,0.0166,0.7537,358,
Sortino,delta,5,0.0339,0.5203,-0.0142,0.7872,363,
AvgDailyRet%,delta,5,-0.0007,0.9899,-0.0125,0.8127,363,
CAGR%,delta,5,-0.0379,0.4721,-0.0121,0.8176,363,
Sharpe,delta,5,-0.0244,0.6436,-0.0102,0.8471,363,
