Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,level,1,-0.073,0.308,-0.1124,0.1158,197,
Sharpe,level,1,-0.1002,0.1084,-0.0875,0.1612,258,
CAGR%,level,1,-0.0762,0.1341,-0.0682,0.1798,388,
AvgDailyRet%,level,1,-0.0615,0.2269,-0.0624,0.2201,388,
Calmar,delta,1,-0.0024,0.973,-0.057,0.4274,196,
CAGR%,delta,1,0.0679,0.1823,-0.0272,0.5935,387,
AvgDailyRet%,delta,1,0.0234,0.6465,-0.0188,0.7125,387,
Sharpe,delta,1,-0.0048,0.9384,-0.0177,0.778,257,
Sortino,delta,1,-0.0134,0.7927,-0.011,0.8293,387,
Sortino,level,1,-0.0308,0.5455,-0.0095,0.8524,388,
Sharpe,level,3,-0.1726,0.0056,-0.1912,0.0021,256,yes
Calmar,level,3,-0.1242,0.0821,-0.1368,0.0553,197,
CAGR%,level,3,-0.195,0.0001,-0.1143,0.0247,386,yes
Calmar,delta,3,0.0008,0.9915,-0.1078,0.1326,196,
AvgDailyRet%,level,3,-0.1111,0.0291,-0.092,0.0711,386,
Sharpe,delta,3,-0.0431,0.4935,-0.0457,0.4675,255,
CAGR%,delta,3,-0.0475,0.3525,-0.0395,0.4394,385,
Sortino,level,3,-0.0352,0.4905,-0.0343,0.5015,386,
AvgDailyRet%,delta,3,-0.0334,0.5131,-0.0286,0.5759,385,
Sortino,delta,3,-0.0628,0.2188,-0.0115,0.8214,385,
Sharpe,level,5,-0.1773,0.0046,-0.1892,0.0025,254,yes
CAGR%,delta,5,-0.0648,0.2059,-0.0666,0.1936,383,
Sharpe,delta,5,-0.0588,0.352,-0.0637,0.3132,253,
CAGR%,level,5,-0.1379,0.0068,-0.0594,0.2452,384,
Calmar,delta,5,0.0549,0.4444,-0.0573,0.4254,196,
Calmar,level,5,-0.1992,0.005,-0.0539,0.4518,197,
AvgDailyRet%,level,5,-0.107,0.0362,-0.0493,0.3354,384,
AvgDailyRet%,delta,5,-0.0188,0.7135,-0.0386,0.4514,383,
Sortino,delta,5,-0.0209,0.6836,-0.0128,0.8024,383,
Sortino,level,5,-0.02,0.6954,-0.0123,0.8104,384,
