Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
CAGR%,delta,1,0.0131,0.7999,0.0385,0.4564,377,
Calmar,delta,1,0.0148,0.7746,0.0337,0.5137,377,
Sharpe,delta,1,0.094,0.0683,0.0308,0.5511,377,
Sortino,delta,1,0.0242,0.6389,0.0278,0.5903,377,
AvgDailyRet%,delta,1,0.0472,0.3607,0.0275,0.5949,377,
CAGR%,level,1,-0.0344,0.5051,-0.017,0.7421,378,
AvgDailyRet%,level,1,-0.0227,0.6598,-0.0136,0.7916,378,
Sortino,level,1,0.0235,0.649,0.009,0.8614,378,
Sharpe,level,1,-0.0212,0.6817,-0.0089,0.8629,378,
Calmar,level,1,-0.0317,0.5384,0.0026,0.96,378,
Sharpe,delta,3,0.0623,0.2286,0.0473,0.361,375,
Calmar,delta,3,0.0128,0.8046,0.0424,0.4125,375,
CAGR%,delta,3,0.0125,0.8098,0.0367,0.4789,375,
Sortino,delta,3,0.0332,0.5219,0.0332,0.5215,375,
CAGR%,level,3,-0.104,0.0439,-0.0313,0.5456,376,
AvgDailyRet%,delta,3,0.0261,0.6142,0.0301,0.5613,375,
AvgDailyRet%,level,3,-0.0585,0.258,-0.0225,0.6636,376,
Sharpe,level,3,-0.0748,0.1475,-0.0214,0.6797,376,
Sortino,level,3,0.0484,0.3497,0.019,0.7138,376,
Calmar,level,3,-0.1019,0.0482,-0.014,0.7867,376,
Calmar,delta,5,-0.0401,0.4398,0.0791,0.1271,373,
CAGR%,delta,5,-0.0416,0.4227,0.0714,0.1691,373,
Sharpe,delta,5,0.0882,0.0889,0.0698,0.1788,373,
Sortino,delta,5,0.0655,0.2071,0.0685,0.1868,373,
Sharpe,level,5,-0.112,0.0303,-0.0566,0.2748,374,
CAGR%,level,5,-0.1046,0.0433,-0.0525,0.3117,374,
AvgDailyRet%,delta,5,0.061,0.2396,0.0518,0.3189,373,
Calmar,level,5,-0.1009,0.0512,-0.0493,0.3421,374,
AvgDailyRet%,level,5,-0.0824,0.1114,-0.0394,0.4476,374,
Sortino,level,5,0.0152,0.7693,-0.019,0.7147,374,
