EARLY_FILL_Y,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.1,0.0,3.6102,2217.74,-22.259,-9.96,99.633,0.465,False
0.1,0.0005,3.6102,2217.74,-22.259,-9.96,99.633,0.465,False
0.1,0.0008,3.6102,2217.74,-22.259,-9.96,99.633,0.465,False
0.1,0.001,3.6102,2217.74,-22.259,-9.96,99.633,0.465,False
0.1,0.0015,3.6102,2217.74,-22.259,-9.96,99.633,0.465,False
0.1,0.002,3.6102,2217.74,-22.259,-9.96,99.633,0.465,False
0.1,0.0025,3.6102,2217.74,-22.259,-9.96,99.633,0.465,False
0.1,0.003,3.6102,2217.74,-22.259,-9.96,99.633,0.465,False
0.15,0.0,3.1986,2643.64,-30.97,-18.924,85.36,0.5849,False
0.15,0.0005,3.1986,2643.64,-30.97,-18.924,85.36,0.5849,False
0.15,0.0008,3.1986,2643.64,-30.97,-18.924,85.36,0.5849,False
0.15,0.001,3.1986,2643.64,-30.97,-18.924,85.36,0.5849,False
0.15,0.0015,3.1986,2643.64,-30.97,-18.924,85.36,0.5849,False
0.15,0.002,3.1986,2643.64,-30.97,-18.924,85.36,0.5849,False
0.15,0.0025,3.1986,2643.64,-30.97,-18.924,85.36,0.5849,False
0.15,0.003,3.1986,2643.64,-30.97,-18.924,85.36,0.5849,False
0.175,0.0,3.2561,3091.63,-30.407,-18.924,101.675,0.5653,False
0.175,0.0005,3.2561,3091.63,-30.407,-18.924,101.675,0.5653,False
0.175,0.0008,3.2561,3091.63,-30.407,-18.924,101.675,0.5653,False
0.175,0.001,3.2561,3091.63,-30.407,-18.924,101.675,0.5653,False
0.175,0.0015,3.2561,3091.63,-30.407,-18.924,101.675,0.5653,False
0.175,0.002,3.2561,3091.63,-30.407,-18.924,101.675,0.5653,False
0.175,0.0025,3.2561,3091.63,-30.407,-18.924,101.675,0.5653,False
0.175,0.003,3.2561,3091.63,-30.407,-18.924,101.675,0.5653,False
0.2,0.0,3.2375,3215.65,-30.97,-18.924,103.83,0.5593,False
0.2,0.0005,3.2375,3215.65,-30.97,-18.924,103.83,0.5593,False
0.2,0.0008,3.2375,3215.65,-30.97,-18.924,103.83,0.5593,False
0.2,0.001,3.2375,3215.65,-30.97,-18.924,103.83,0.5593,False
0.2,0.0015,3.2375,3215.65,-30.97,-18.924,103.83,0.5593,False
0.2,0.002,3.2375,3215.65,-30.97,-18.924,103.83,0.5593,False
0.2,0.0025,3.2375,3215.65,-30.97,-18.924,103.83,0.5593,False
0.2,0.003,3.2375,3215.65,-30.97,-18.924,103.83,0.5593,False
0.225,0.0,3.1469,3935.96,-31.534,-18.924,124.818,0.5013,False
0.225,0.0005,3.1469,3935.96,-31.534,-18.924,124.818,0.5013,False
0.225,0.0008,3.1469,3935.96,-31.534,-18.924,124.818,0.5013,False
0.225,0.001,3.1469,3935.96,-31.534,-18.924,124.818,0.5013,False
0.225,0.0015,3.1469,3935.96,-31.534,-18.924,124.818,0.5013,False
0.225,0.002,3.1469,3935.96,-31.534,-18.924,124.818,0.5013,False
0.225,0.0025,3.1469,3935.96,-31.534,-18.924,124.818,0.5013,False
0.225,0.003,3.1469,3935.96,-31.534,-18.924,124.818,0.5013,False
0.25,0.0,3.004,3550.01,-32.979,-18.924,107.645,0.5408,False
0.25,0.0005,3.004,3550.01,-32.979,-18.924,107.645,0.5408,False
0.25,0.0008,3.004,3550.01,-32.979,-18.924,107.645,0.5408,False
0.25,0.001,3.004,3550.01,-32.979,-18.924,107.645,0.5408,False
0.25,0.0015,3.004,3550.01,-32.979,-18.924,107.645,0.5408,False
0.25,0.002,3.004,3550.01,-32.979,-18.924,107.645,0.5408,False
0.25,0.0025,3.004,3550.01,-32.979,-18.924,107.645,0.5408,False
0.25,0.003,3.004,3550.01,-32.979,-18.924,107.645,0.5408,False
0.275,0.0,2.8869,4404.0,-32.979,-18.924,133.54,0.5411,False
0.275,0.0005,2.8869,4404.0,-32.979,-18.924,133.54,0.5411,False
0.275,0.0008,2.8869,4404.0,-32.979,-18.924,133.54,0.5411,False
0.275,0.001,2.8869,4404.0,-32.979,-18.924,133.54,0.5411,False
0.275,0.0015,2.8869,4404.0,-32.979,-18.924,133.54,0.5411,False
0.275,0.002,2.8869,4404.0,-32.979,-18.924,133.54,0.5411,False
0.275,0.0025,2.8869,4404.0,-32.979,-18.924,133.54,0.5411,False
0.275,0.003,2.8869,4404.0,-32.979,-18.924,133.54,0.5411,False
0.3,0.0,2.8703,4621.67,-32.979,-18.924,140.14,0.5244,False
0.3,0.0005,2.8703,4621.67,-32.979,-18.924,140.14,0.5244,False
0.3,0.0008,2.8703,4621.67,-32.979,-18.924,140.14,0.5244,False
0.3,0.001,2.8703,4621.67,-32.979,-18.924,140.14,0.5244,False
0.3,0.0015,2.8703,4621.67,-32.979,-18.924,140.14,0.5244,False
0.3,0.002,2.8703,4621.67,-32.979,-18.924,140.14,0.5244,False
0.3,0.0025,2.8703,4621.67,-32.979,-18.924,140.14,0.5244,False
0.3,0.003,2.8703,4621.67,-32.979,-18.924,140.14,0.5244,False
0.325,0.0,2.9129,4434.25,-32.979,-18.924,134.457,0.5011,False
0.325,0.0005,2.9129,4434.25,-32.979,-18.924,134.457,0.5011,False
0.325,0.0008,2.9129,4434.25,-32.979,-18.924,134.457,0.5011,False
0.325,0.001,2.9129,4434.25,-32.979,-18.924,134.457,0.5011,False
0.325,0.0015,2.9129,4434.25,-32.979,-18.924,134.457,0.5011,False
0.325,0.002,2.9129,4434.25,-32.979,-18.924,134.457,0.5011,False
0.325,0.0025,2.9129,4434.25,-32.979,-18.924,134.457,0.5011,False
0.325,0.003,2.9129,4434.25,-32.979,-18.924,134.457,0.5011,False
