rank,daily_return,cum_return,pct_days,cum_pct_gross_pos
1,0.2542199999999999,0.2542199999999999,0.9259259259259258,4.352448701815658
2,0.24809249999999997,0.5023124999999998,1.8518518518518516,8.599989727522532
3,0.23206125000000002,0.7343737499999998,2.7777777777777777,12.573062995968048
4,0.20869124999999997,0.9430649999999998,3.7037037037037033,16.146023267161453
5,0.20262000000000002,1.1456849999999998,4.62962962962963,19.61503890700839
6,0.19607999999999998,1.3417649999999999,5.555555555555555,22.972084542489533
7,0.18589124999999995,1.5276562499999997,6.481481481481481,26.154690670022333
8,0.18393749999999998,1.7115937499999996,7.4074074074074066,29.30384704281054
9,0.174525,1.8861187499999996,8.333333333333332,32.29185392537044
10,0.1604625,2.0465812499999996,9.25925925925926,35.0390996173502
11,0.15543749999999998,2.2020187499999997,10.185185185185185,37.70031331056266
12,0.144375,2.34639375,11.11111111111111,40.172128200518756
13,0.14279999999999998,2.4891937499999996,12.037037037037036,42.61697783712986
14,0.1426125,2.6318062499999995,12.962962962962962,45.05861732453323
15,0.14200125,2.7738074999999993,13.88888888888889,47.48979172551939
16,0.1387875,2.912594999999999,14.814814814814813,49.865944169084955
17,0.13117499999999999,3.043769999999999,15.74074074074074,52.11176455481649
18,0.130275,3.174044999999999,16.666666666666664,54.342176224350894
19,0.1284375,3.302482499999999,17.59259259259259,56.541128431649476
20,0.126975,3.429457499999999,18.51851851851852,58.71504147512774
21,0.1263975,3.555854999999999,19.444444444444446,60.879067259046174
22,0.12266249999999998,3.678517499999999,20.37037037037037,62.979146870746526
23,0.12183749999999999,3.800354999999999,21.296296296296298,65.06510182593284
24,0.12078750000000002,3.921142499999999,22.22222222222222,67.13307994555583
25,0.11920124999999998,4.040343749999999,23.14814814814815,69.17390020288141
26,0.11821875,4.158562499999999,24.074074074074073,71.19789927835842
27,0.117525,4.276087499999998,25.0,73.21002080176683
28,0.114225,4.3903124999999985,25.925925925925924,75.1656436991191
