Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,delta,1,0.0774,0.1284,0.0815,0.1092,387,
CAGR%,level,1,-0.0216,0.6719,-0.0723,0.1554,388,
AvgDailyRet%,level,1,-0.093,0.0674,-0.068,0.1811,388,
Sharpe,level,1,-0.0671,0.2076,-0.0524,0.326,354,
Calmar,level,1,-0.0289,0.6406,-0.0517,0.4036,263,
Sharpe,delta,1,0.0885,0.0968,0.0437,0.4133,353,
CAGR%,delta,1,0.0019,0.9706,0.0297,0.5603,387,
AvgDailyRet%,delta,1,0.0563,0.2695,0.0239,0.6397,387,
Calmar,delta,1,-0.1282,0.038,0.0124,0.8419,262,
Sortino,level,1,-0.0601,0.2373,-0.0044,0.9314,388,
CAGR%,level,3,-0.0394,0.4401,-0.1421,0.0052,386,yes
AvgDailyRet%,level,3,-0.194,0.0001,-0.1366,0.0072,386,yes
Sharpe,level,3,-0.1798,0.0007,-0.1085,0.0419,352,yes
Calmar,delta,3,-0.0301,0.6278,-0.093,0.1334,262,
Calmar,level,3,0.0735,0.2348,-0.0867,0.1611,263,
Sortino,level,3,-0.1448,0.0044,-0.0842,0.0985,386,
Sharpe,delta,3,0.0204,0.7033,-0.0275,0.6071,351,
AvgDailyRet%,delta,3,-0.0201,0.6938,-0.0241,0.637,385,
CAGR%,delta,3,-0.0007,0.9898,-0.0177,0.7286,385,
Sortino,delta,3,-0.0272,0.5942,-0.0027,0.9575,385,
CAGR%,level,5,-0.051,0.3189,-0.1882,0.0002,384,yes
AvgDailyRet%,level,5,-0.2162,0.0,-0.1848,0.0003,384,yes
Sharpe,level,5,-0.2174,0.0,-0.1554,0.0036,350,yes
Sortino,level,5,-0.1647,0.0012,-0.1321,0.0096,384,yes
Calmar,level,5,0.0429,0.4888,-0.0973,0.1155,263,
Sortino,delta,5,-0.0149,0.7708,-0.0856,0.0945,383,
AvgDailyRet%,delta,5,-0.0244,0.634,-0.0658,0.1989,383,
CAGR%,delta,5,-0.0011,0.9828,-0.0579,0.2584,383,
Sharpe,delta,5,-0.0023,0.9665,-0.0459,0.3923,349,
Calmar,delta,5,-0.0086,0.89,-0.0295,0.6349,262,
