Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
AvgDailyRet%,level,1,-0.1257,0.0159,-0.1246,0.0168,368,yes
CAGR%,level,1,-0.0929,0.0752,-0.1227,0.0185,368,yes
Calmar,level,1,-0.0328,0.5331,-0.1171,0.0256,363,yes
Sharpe,level,1,-0.1445,0.0055,-0.1161,0.026,368,yes
Sortino,level,1,0.0072,0.8912,-0.0471,0.3673,368,
AvgDailyRet%,delta,1,0.0238,0.6501,-0.0156,0.7664,367,
Sortino,delta,1,-0.021,0.6879,-0.0134,0.7986,367,
Calmar,delta,1,-0.1136,0.0307,0.0099,0.8513,362,
CAGR%,delta,1,-0.0701,0.1805,-0.0094,0.858,367,
Sharpe,delta,1,0.0737,0.1589,0.0023,0.9647,367,
Calmar,level,3,-0.003,0.9544,-0.1764,0.0008,361,yes
CAGR%,level,3,-0.1076,0.0396,-0.1747,0.0008,366,yes
AvgDailyRet%,level,3,-0.2293,0.0,-0.1723,0.0009,366,yes
Sharpe,level,3,-0.2939,0.0,-0.1721,0.0009,366,yes
Sortino,level,3,0.0079,0.88,-0.0884,0.0914,366,
CAGR%,delta,3,-0.0649,0.2163,-0.0269,0.6089,365,
AvgDailyRet%,delta,3,-0.0104,0.8427,-0.0177,0.7365,365,
Sharpe,delta,3,0.021,0.6891,-0.0147,0.7799,365,
Calmar,delta,3,-0.0695,0.1881,-0.0144,0.7857,360,
Sortino,delta,3,-0.0023,0.9653,0.008,0.8788,365,
Calmar,level,5,0.011,0.8359,-0.2461,0.0,359,yes
AvgDailyRet%,level,5,-0.2984,0.0,-0.2379,0.0,364,yes
Sharpe,level,5,-0.3859,0.0,-0.2376,0.0,364,yes
CAGR%,level,5,-0.1254,0.0166,-0.2373,0.0,364,yes
Sortino,level,5,0.0078,0.8828,-0.1504,0.004,364,yes
Sortino,delta,5,0.0406,0.4407,-0.0313,0.5522,363,
Sharpe,delta,5,-0.0095,0.8562,-0.0146,0.7823,363,
CAGR%,delta,5,-0.0303,0.565,-0.0089,0.8657,363,
Calmar,delta,5,-0.0368,0.4878,0.008,0.8801,358,
AvgDailyRet%,delta,5,0.0091,0.8633,-0.0066,0.9009,363,
