Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sharpe,delta,1,0.1172,0.0218,0.1038,0.0422,383,yes
AvgDailyRet%,delta,1,0.1251,0.0138,0.1015,0.046,387,yes
CAGR%,delta,1,0.0174,0.7322,0.0944,0.0635,387,
Sortino,level,1,0.0319,0.5304,0.0868,0.0879,388,
Calmar,delta,1,0.0175,0.7341,0.0816,0.1117,381,
Sortino,delta,1,-0.0298,0.5587,0.0747,0.1422,387,
Sharpe,level,1,0.0783,0.1256,0.0691,0.1764,384,
CAGR%,level,1,-0.0721,0.1561,0.059,0.2461,388,
AvgDailyRet%,level,1,0.048,0.3454,0.0514,0.313,388,
Calmar,level,1,-0.0723,0.1582,0.0312,0.5427,382,
Sortino,level,3,0.0758,0.1374,0.0774,0.129,386,
CAGR%,delta,3,-0.0625,0.2213,0.0708,0.1654,385,
Calmar,delta,3,-0.063,0.2209,0.0595,0.2477,379,
Sharpe,delta,3,0.04,0.4363,0.0549,0.285,381,
Sortino,delta,3,0.0043,0.933,0.048,0.3479,385,
Sharpe,level,3,0.0726,0.157,0.0479,0.3508,382,
AvgDailyRet%,delta,3,0.0633,0.2155,0.044,0.3895,385,
CAGR%,level,3,-0.1111,0.0291,0.0278,0.5861,386,
AvgDailyRet%,level,3,0.0154,0.7629,0.0213,0.6771,386,
Calmar,level,3,-0.1117,0.0294,-0.0188,0.7154,380,
Sortino,level,5,0.0619,0.2262,0.1024,0.0449,384,yes
Sharpe,level,5,0.0982,0.0557,0.0595,0.2473,380,
Sortino,delta,5,0.0179,0.7271,0.0553,0.2803,383,
CAGR%,delta,5,-0.0272,0.596,0.0507,0.3219,383,
Calmar,delta,5,-0.0274,0.5958,0.0461,0.3716,377,
Sharpe,delta,5,0.0165,0.7482,0.0405,0.4321,379,
CAGR%,level,5,-0.0497,0.3314,0.0365,0.4755,384,
AvgDailyRet%,level,5,0.0268,0.6012,0.0293,0.5664,384,
Calmar,level,5,-0.0495,0.3373,-0.0291,0.5729,378,
AvgDailyRet%,delta,5,0.0109,0.8311,0.0226,0.6598,383,
