Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,level,1,0.0834,0.1053,0.0724,0.1599,378,
CAGR%,level,1,-0.0767,0.1366,0.0582,0.2587,378,
Sortino,delta,1,0.1078,0.0364,0.0572,0.2681,377,
Sharpe,level,1,0.0677,0.189,0.0555,0.2816,378,
AvgDailyRet%,level,1,0.0624,0.2261,0.0521,0.3127,378,
AvgDailyRet%,delta,1,0.075,0.1463,0.0489,0.3437,377,
Sharpe,delta,1,0.0479,0.354,0.0485,0.3474,377,
Calmar,delta,1,-0.0628,0.2242,0.0407,0.4312,377,
CAGR%,delta,1,-0.0926,0.0725,0.0292,0.5725,377,
Calmar,level,1,-0.0834,0.1055,0.0256,0.6202,378,
Sortino,delta,3,0.1507,0.0034,0.1215,0.0186,375,yes
AvgDailyRet%,delta,3,0.122,0.0181,0.0881,0.0886,375,
Sharpe,delta,3,0.0866,0.094,0.0846,0.102,375,
Sortino,level,3,0.0807,0.1184,0.0684,0.186,376,
CAGR%,level,3,-0.0445,0.389,0.0589,0.2542,376,
Sharpe,level,3,0.0858,0.0967,0.0474,0.3591,376,
AvgDailyRet%,level,3,0.0663,0.1997,0.043,0.4054,376,
CAGR%,delta,3,-0.0026,0.9598,0.0083,0.872,375,
Calmar,delta,3,-0.0145,0.7794,0.0076,0.884,375,
Calmar,level,3,-0.0883,0.0873,-0.0015,0.9764,376,
Sortino,delta,5,0.1336,0.0098,0.1152,0.0261,373,yes
Sharpe,delta,5,0.1113,0.0317,0.0825,0.1118,373,
AvgDailyRet%,delta,5,0.1222,0.0183,0.0754,0.146,373,
Sortino,level,5,0.0546,0.292,0.0417,0.4213,374,
CAGR%,level,5,-0.1031,0.0463,0.0403,0.4374,374,
Sharpe,level,5,0.0781,0.1317,0.03,0.563,374,
Calmar,level,5,-0.1176,0.0229,-0.0236,0.6493,374,
AvgDailyRet%,level,5,0.0501,0.3344,0.0193,0.7093,374,
CAGR%,delta,5,-0.0072,0.8894,0.0036,0.9444,373,
Calmar,delta,5,-0.0106,0.8383,-0.0033,0.9489,373,
