Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,level,1,-0.0828,0.113,-0.0872,0.095,368,
AvgDailyRet%,level,1,-0.0493,0.3452,-0.071,0.1738,368,
Sharpe,level,1,-0.0454,0.3849,-0.0684,0.1903,368,
CAGR%,level,1,-0.0778,0.1363,-0.066,0.2067,368,
Sortino,level,1,-0.0414,0.4285,-0.0639,0.2212,368,
Sortino,delta,1,0.094,0.0722,0.0597,0.2543,367,
CAGR%,delta,1,-0.0246,0.6387,0.0569,0.2771,367,
Calmar,delta,1,-0.0228,0.6639,0.0526,0.3153,367,
AvgDailyRet%,delta,1,0.0444,0.3964,0.0407,0.4371,367,
Sharpe,delta,1,0.0275,0.5993,0.0388,0.459,367,
Calmar,level,3,-0.1234,0.0181,-0.1487,0.0044,366,yes
AvgDailyRet%,level,3,-0.0934,0.0742,-0.1238,0.0178,366,yes
Sortino,level,3,-0.1025,0.05,-0.1166,0.0257,366,yes
Sharpe,level,3,-0.0793,0.1298,-0.1138,0.0295,366,yes
CAGR%,level,3,-0.1148,0.028,-0.1109,0.0339,366,yes
Sortino,delta,3,0.0796,0.1291,0.0315,0.5482,365,
CAGR%,delta,3,0.017,0.7463,0.0208,0.6922,365,
AvgDailyRet%,delta,3,0.0248,0.637,0.0175,0.7389,365,
Calmar,delta,3,0.0176,0.7369,0.0146,0.7814,365,
Sharpe,delta,3,0.0006,0.9913,0.0095,0.8558,365,
Calmar,level,5,-0.19,0.0003,-0.1906,0.0003,364,yes
AvgDailyRet%,level,5,-0.1197,0.0224,-0.1593,0.0023,364,yes
Sortino,level,5,-0.1425,0.0065,-0.1545,0.0031,364,yes
Sharpe,level,5,-0.1003,0.0559,-0.1521,0.0036,364,yes
CAGR%,level,5,-0.1796,0.0006,-0.1467,0.005,364,yes
Calmar,delta,5,-0.0021,0.9679,-0.0203,0.7004,363,
Sharpe,delta,5,0.0096,0.855,0.013,0.8044,363,
AvgDailyRet%,delta,5,0.0163,0.7567,0.0128,0.8082,363,
CAGR%,delta,5,-0.0003,0.9953,-0.0117,0.824,363,
Sortino,delta,5,0.0204,0.6982,0.0065,0.9013,363,
