Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
CAGR%,delta,1,0.0131,0.8,0.0491,0.3415,377,
Calmar,delta,1,0.0148,0.7747,0.0446,0.3876,377,
Sharpe,delta,1,0.0874,0.0902,0.0311,0.5478,377,
AvgDailyRet%,delta,1,0.0439,0.3959,0.0311,0.5478,377,
Sortino,delta,1,0.0242,0.6391,0.0226,0.6613,377,
CAGR%,level,1,-0.0343,0.5057,-0.0188,0.7153,378,
AvgDailyRet%,level,1,-0.0222,0.6673,-0.0149,0.7726,378,
Sharpe,level,1,-0.0203,0.6944,-0.0091,0.8596,378,
Sortino,level,1,0.0236,0.648,0.0081,0.8751,378,
Calmar,level,1,-0.0317,0.539,0.003,0.9529,378,
Calmar,delta,3,0.0129,0.804,0.0499,0.3348,375,
Sharpe,delta,3,0.0615,0.2349,0.0482,0.3516,375,
CAGR%,delta,3,0.0125,0.8093,0.0442,0.3929,375,
Sortino,delta,3,0.0333,0.5206,0.0419,0.4182,375,
AvgDailyRet%,delta,3,0.0259,0.6176,0.0409,0.4299,375,
CAGR%,level,3,-0.1042,0.0434,-0.0321,0.5348,376,
AvgDailyRet%,level,3,-0.0569,0.2708,-0.0231,0.6547,376,
Sharpe,level,3,-0.0713,0.1677,-0.0216,0.6768,376,
Sortino,level,3,0.0486,0.3469,0.0208,0.6877,376,
Calmar,level,3,-0.1022,0.0477,-0.0128,0.8048,376,
Calmar,delta,5,-0.0402,0.4386,0.0862,0.0966,373,
Sortino,delta,5,0.0656,0.2059,0.0801,0.1227,373,
CAGR%,delta,5,-0.0417,0.4215,0.0786,0.1295,373,
Sharpe,delta,5,0.0885,0.088,0.0704,0.1751,373,
AvgDailyRet%,delta,5,0.0606,0.2429,0.0634,0.2215,373,
Sharpe,level,5,-0.108,0.0369,-0.0572,0.2699,374,
CAGR%,level,5,-0.1048,0.0429,-0.0525,0.3111,374,
Calmar,level,5,-0.1011,0.0508,-0.0479,0.3559,374,
AvgDailyRet%,level,5,-0.0807,0.1194,-0.0404,0.4358,374,
Sortino,level,5,0.0154,0.7661,-0.0162,0.7542,374,
