Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sharpe,delta,1,0.0805,0.1187,0.0388,0.4524,377,
CAGR%,level,1,-0.067,0.194,-0.0278,0.5895,378,
CAGR%,delta,1,-0.0448,0.386,0.0269,0.6022,377,
AvgDailyRet%,delta,1,0.0335,0.5164,0.0267,0.6049,377,
AvgDailyRet%,level,1,-0.039,0.4497,-0.0253,0.624,378,
Calmar,level,1,-0.0646,0.2196,-0.0233,0.6575,363,
Sortino,delta,1,0.0241,0.6404,-0.0142,0.7834,377,
Sharpe,level,1,-0.0261,0.613,-0.0118,0.8195,378,
Sortino,level,1,-0.0059,0.9094,-0.0035,0.9467,378,
Calmar,delta,1,-0.048,0.3628,-0.0016,0.9761,362,
Sortino,delta,3,-0.0118,0.8204,0.0629,0.2244,375,
AvgDailyRet%,delta,3,0.0249,0.6302,0.0438,0.3972,375,
Sharpe,delta,3,0.0732,0.1574,0.0431,0.4052,375,
CAGR%,delta,3,-0.0215,0.6782,0.0391,0.4506,375,
Calmar,delta,3,-0.0238,0.6528,0.0324,0.5395,360,
Sortino,level,3,-0.0092,0.8583,0.0226,0.6617,376,
CAGR%,level,3,-0.0565,0.2744,-0.0221,0.6687,376,
AvgDailyRet%,level,3,-0.0878,0.0892,-0.0147,0.777,376,
Sharpe,level,3,-0.0831,0.1078,-0.0081,0.8759,376,
Calmar,level,3,-0.045,0.3935,0.0005,0.9924,361,
Sortino,delta,5,0.0499,0.3365,0.0586,0.2588,373,
CAGR%,level,5,-0.0582,0.2615,-0.0522,0.3139,374,
Sharpe,delta,5,0.0835,0.1074,0.0511,0.3254,373,
Calmar,delta,5,-0.0094,0.8594,0.0506,0.3401,358,
AvgDailyRet%,level,5,-0.1153,0.0257,-0.0461,0.3745,374,
Sharpe,level,5,-0.1305,0.0115,-0.0434,0.4031,374,
AvgDailyRet%,delta,5,0.0491,0.3444,0.0423,0.4157,373,
CAGR%,delta,5,-0.0135,0.7946,0.0337,0.5164,373,
Calmar,level,5,-0.0476,0.3686,-0.0238,0.6533,359,
Sortino,level,5,-0.0056,0.9134,-0.0125,0.8095,374,
