Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
AvgDailyRet%,level,1,0.0684,0.1845,0.0816,0.1132,378,
Sortino,level,1,0.0704,0.1718,0.0775,0.1325,378,
CAGR%,level,1,-0.0144,0.7803,0.0771,0.1345,378,
Sharpe,level,1,0.0691,0.1799,0.0669,0.1941,378,
Calmar,level,1,-0.0127,0.8049,0.0532,0.3021,378,
AvgDailyRet%,delta,1,0.0722,0.162,0.0412,0.4249,377,
Calmar,delta,1,0.0131,0.7993,0.0337,0.5144,377,
CAGR%,delta,1,0.0078,0.8806,0.0271,0.5996,377,
Sortino,delta,1,0.0849,0.0997,0.0258,0.618,377,
Sharpe,delta,1,0.0436,0.3989,0.0237,0.6468,377,
Sortino,delta,3,0.1387,0.0072,0.0964,0.0622,375,
AvgDailyRet%,delta,3,0.119,0.0212,0.0947,0.0669,375,
Sharpe,delta,3,0.0875,0.0907,0.0702,0.1752,375,
AvgDailyRet%,level,3,0.0823,0.1111,0.063,0.2227,376,
CAGR%,level,3,-0.0673,0.1932,0.057,0.2702,376,
Sortino,level,3,0.0741,0.1514,0.0476,0.3573,376,
Sharpe,level,3,0.0919,0.0752,0.0383,0.4585,376,
CAGR%,delta,3,0.0274,0.5972,0.0354,0.4944,375,
Calmar,delta,3,0.03,0.5623,0.0324,0.5315,375,
Calmar,level,3,-0.0685,0.185,0.0128,0.8039,376,
AvgDailyRet%,delta,5,0.1428,0.0057,0.1075,0.0379,373,yes
Sortino,delta,5,0.1379,0.0076,0.0993,0.0554,373,
Sharpe,delta,5,0.1213,0.0191,0.0834,0.1077,373,
CAGR%,delta,5,-0.0131,0.8012,0.0532,0.3058,373,
Calmar,delta,5,-0.0111,0.8303,0.0444,0.3924,373,
AvgDailyRet%,level,5,0.0705,0.1734,0.0395,0.4467,374,
CAGR%,level,5,-0.0874,0.0916,0.0248,0.6329,374,
Calmar,level,5,-0.0887,0.0867,-0.0229,0.6586,374,
Sortino,level,5,0.0468,0.3664,0.0092,0.8593,374,
Sharpe,level,5,0.0834,0.1072,0.0061,0.907,374,
