Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,level,1,-0.0696,0.2671,-0.05,0.4255,256,
AvgDailyRet%,level,1,-0.0014,0.9791,-0.035,0.4981,378,
CAGR%,level,1,-0.0424,0.4116,-0.0321,0.5341,378,
Sharpe,delta,1,0.0448,0.4492,0.0283,0.6325,287,
Sharpe,level,1,-0.0243,0.6814,-0.0232,0.6956,288,
CAGR%,delta,1,-0.0221,0.6684,0.0209,0.6854,377,
AvgDailyRet%,delta,1,0.0991,0.0545,0.0193,0.709,377,
Sortino,delta,1,0.0611,0.2362,-0.0128,0.8044,377,
Calmar,delta,1,-0.0027,0.966,-0.0041,0.9477,255,
Sortino,level,1,0.0237,0.6466,-0.0017,0.9737,378,
Calmar,level,3,-0.1162,0.0644,-0.078,0.2153,254,
Sharpe,level,3,-0.073,0.2184,-0.0564,0.3422,286,
CAGR%,level,3,-0.0522,0.3125,-0.0371,0.473,376,
AvgDailyRet%,level,3,-0.0464,0.3697,-0.0363,0.4824,376,
Sortino,level,3,-0.0009,0.9855,0.0211,0.6835,376,
CAGR%,delta,3,0.0086,0.8684,0.0198,0.7027,375,
Calmar,delta,3,-0.0003,0.9956,0.0158,0.8022,253,
AvgDailyRet%,delta,3,0.0419,0.418,0.0113,0.8279,375,
Sortino,delta,3,0.0554,0.285,0.0094,0.8567,375,
Sharpe,delta,3,0.0041,0.9447,-0.0016,0.9786,285,
Sortino,level,5,-0.0257,0.6199,0.0641,0.2165,374,
Calmar,delta,5,0.0148,0.8155,0.0467,0.4618,251,
Calmar,level,5,-0.1419,0.0243,-0.0387,0.5408,252,
CAGR%,delta,5,0.0295,0.5702,0.0367,0.4793,373,
AvgDailyRet%,delta,5,0.0662,0.2022,0.0338,0.515,373,
Sortino,delta,5,0.0784,0.1305,0.0303,0.5598,373,
Sharpe,delta,5,0.0231,0.6992,0.0295,0.6211,283,
Sharpe,level,5,-0.0763,0.1998,-0.0163,0.7844,284,
AvgDailyRet%,level,5,-0.0577,0.2659,0.0159,0.7587,374,
CAGR%,level,5,-0.0878,0.0899,0.0149,0.7735,374,
