Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,level,1,-0.0663,0.2046,-0.0907,0.0823,368,
Calmar,delta,1,-0.0649,0.2148,0.0824,0.1149,367,
Sortino,delta,1,0.1223,0.0191,0.0812,0.1206,367,
CAGR%,delta,1,-0.0657,0.2089,0.0751,0.151,367,
AvgDailyRet%,delta,1,0.0738,0.1582,0.0672,0.1992,367,
Sharpe,delta,1,0.0562,0.2828,0.0634,0.2257,367,
Sharpe,level,1,-0.0491,0.3474,-0.0609,0.2442,368,
AvgDailyRet%,level,1,-0.0426,0.4153,-0.0593,0.2563,368,
CAGR%,level,1,-0.0651,0.2128,-0.0585,0.2628,368,
Sortino,level,1,-0.0319,0.5414,-0.0583,0.2646,368,
Calmar,level,3,-0.0558,0.2871,-0.1554,0.0029,366,yes
AvgDailyRet%,level,3,-0.094,0.0724,-0.1097,0.0359,366,yes
Sharpe,level,3,-0.095,0.0696,-0.1093,0.0366,366,yes
Sortino,level,3,-0.0954,0.0684,-0.1092,0.0368,366,yes
CAGR%,level,3,-0.0522,0.3196,-0.1066,0.0416,366,yes
Calmar,delta,3,0.0171,0.7445,0.0631,0.2289,365,
CAGR%,delta,3,0.0161,0.7596,0.0518,0.3238,365,
Sortino,delta,3,0.1161,0.0265,0.0457,0.3843,365,
AvgDailyRet%,delta,3,0.0724,0.1673,0.0364,0.4878,365,
Sharpe,delta,3,0.0311,0.5535,0.024,0.6473,365,
Calmar,level,5,-0.1318,0.0118,-0.2224,0.0,364,yes
AvgDailyRet%,level,5,-0.1321,0.0116,-0.1463,0.0051,364,yes
Sharpe,level,5,-0.126,0.0162,-0.146,0.0053,364,yes
Sortino,level,5,-0.1424,0.0065,-0.1452,0.0055,364,yes
CAGR%,level,5,-0.1266,0.0156,-0.1417,0.0068,364,yes
AvgDailyRet%,delta,5,0.0423,0.4215,0.0182,0.7298,363,
Sharpe,delta,5,0.0214,0.6844,0.0149,0.7775,363,
Sortino,delta,5,0.0511,0.3318,0.0103,0.8445,363,
Calmar,delta,5,0.006,0.9098,0.005,0.9245,363,
CAGR%,delta,5,0.0063,0.9049,-0.0031,0.9533,363,
