Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,level,1,-0.0757,0.2906,-0.1095,0.1254,197,
Sharpe,level,1,-0.1003,0.108,-0.0889,0.1546,258,
CAGR%,level,1,-0.0892,0.0794,-0.0623,0.2211,388,
AvgDailyRet%,level,1,-0.0645,0.205,-0.0621,0.2224,388,
Calmar,delta,1,0.0194,0.7875,-0.0569,0.4282,196,
Sharpe,delta,1,-0.0111,0.8595,-0.0359,0.5665,257,
CAGR%,delta,1,0.0634,0.2134,-0.0271,0.595,387,
AvgDailyRet%,delta,1,0.017,0.7383,-0.0271,0.5951,387,
Sortino,delta,1,-0.0165,0.7457,-0.0192,0.7065,387,
Sortino,level,1,-0.0319,0.5307,-0.0102,0.8412,388,
Sharpe,level,3,-0.1712,0.006,-0.1949,0.0017,256,yes
Calmar,level,3,-0.1082,0.1301,-0.1406,0.0488,197,yes
Calmar,delta,3,-0.0097,0.8925,-0.1178,0.1002,196,
CAGR%,level,3,-0.2123,0.0,-0.0969,0.0572,386,
AvgDailyRet%,level,3,-0.1137,0.0255,-0.0899,0.0778,386,
CAGR%,delta,3,-0.0444,0.3848,-0.0403,0.4303,385,
Sortino,level,3,-0.0364,0.4762,-0.0324,0.5263,386,
Sharpe,delta,3,-0.0469,0.4559,-0.0307,0.6252,255,
AvgDailyRet%,delta,3,-0.0365,0.4749,-0.0304,0.5519,385,
Sortino,delta,3,-0.0609,0.2335,-0.0125,0.8069,385,
Sharpe,level,5,-0.1746,0.0053,-0.1972,0.0016,254,yes
Calmar,level,5,-0.1775,0.0126,-0.0756,0.2908,197,
CAGR%,delta,5,-0.0621,0.2254,-0.0741,0.1476,383,
Calmar,delta,5,0.0573,0.4251,-0.0693,0.3345,196,
CAGR%,level,5,-0.1715,0.0007,-0.0641,0.2098,384,
Sharpe,delta,5,-0.0632,0.3164,-0.0634,0.3155,253,
AvgDailyRet%,level,5,-0.1091,0.0326,-0.0593,0.2464,384,
AvgDailyRet%,delta,5,-0.0223,0.6632,-0.0491,0.3383,383,
Sortino,delta,5,-0.0196,0.7027,-0.02,0.6958,383,
Sortino,level,5,-0.0239,0.6411,-0.0153,0.7651,384,
