Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,level,1,-0.0599,0.3269,-0.1015,0.0959,270,
CAGR%,level,1,-0.0487,0.3387,-0.0687,0.1771,388,
AvgDailyRet%,level,1,-0.0702,0.1675,-0.0633,0.2136,388,
Sharpe,level,1,-0.0779,0.147,-0.0545,0.3109,348,
Sortino,level,1,-0.0131,0.7973,-0.0348,0.4939,388,
Calmar,delta,1,-0.0171,0.7805,0.032,0.6009,269,
CAGR%,delta,1,-0.0137,0.7885,-0.0152,0.7655,387,
AvgDailyRet%,delta,1,0.0037,0.9427,-0.0113,0.8247,387,
Sortino,delta,1,0.0103,0.8406,0.0103,0.8396,387,
Sharpe,delta,1,-0.0011,0.9834,-0.0009,0.9862,347,
Calmar,level,3,-0.0904,0.1383,-0.2679,0.0,270,yes
CAGR%,level,3,-0.0769,0.1314,-0.1667,0.001,386,yes
Sharpe,level,3,-0.1411,0.0086,-0.1623,0.0025,346,yes
Sortino,level,3,-0.0472,0.3546,-0.1582,0.0018,386,yes
AvgDailyRet%,level,3,-0.1199,0.0185,-0.1534,0.0025,386,yes
Sortino,delta,3,0.0122,0.8113,0.0497,0.331,385,
CAGR%,delta,3,-0.0022,0.9657,0.0454,0.3743,385,
Calmar,delta,3,-0.0058,0.9241,0.0265,0.6654,269,
Sharpe,delta,3,0.001,0.9856,0.0217,0.6876,345,
AvgDailyRet%,delta,3,0.0061,0.905,0.0151,0.7672,385,
Calmar,level,5,-0.0968,0.1131,-0.3366,0.0,269,yes
CAGR%,level,5,-0.0838,0.1012,-0.2639,0.0,384,yes
Sharpe,level,5,-0.1824,0.0007,-0.2474,0.0,344,yes
AvgDailyRet%,level,5,-0.1667,0.001,-0.2465,0.0,384,yes
Sortino,level,5,-0.084,0.1003,-0.2453,0.0,384,yes
Sortino,delta,5,0.0409,0.4253,0.026,0.6115,383,
AvgDailyRet%,delta,5,0.0117,0.8198,-0.0155,0.763,383,
Sharpe,delta,5,-0.0005,0.9931,-0.0144,0.7908,343,
Calmar,delta,5,-0.0283,0.6448,-0.0126,0.8374,268,
CAGR%,delta,5,-0.0226,0.6599,0.002,0.9681,383,
