PORT_SL,PORT_TSL,EARLY_KILL_Y,Sharpe,CAGR_pct,MaxDD_pct,Calmar,WF_CV,baseline
-0.07,0.04,0.001,1.1373,105.37,-47.029,2.24,1.2968,False
-0.07,0.04,0.0015,1.1373,105.37,-47.029,2.24,1.2968,False
-0.07,0.04,0.003,1.1373,105.37,-47.029,2.24,1.2968,False
-0.07,0.045,0.001,1.22,126.07,-54.101,2.33,1.3691,False
-0.07,0.045,0.0015,1.22,126.07,-54.101,2.33,1.3691,False
-0.07,0.045,0.003,1.22,126.07,-54.101,2.33,1.3691,False
-0.07,0.05,0.001,1.0899,93.31,-59.669,1.564,1.5473,False
-0.07,0.05,0.0015,1.0899,93.31,-59.669,1.564,1.5473,False
-0.07,0.05,0.003,1.0899,93.31,-59.669,1.564,1.5473,False
-0.07,0.055,0.001,0.8252,37.68,-64.511,0.584,1.8852,False
-0.07,0.055,0.0015,0.8252,37.68,-64.511,0.584,1.8852,False
-0.07,0.055,0.003,0.8252,37.68,-64.511,0.584,1.8852,False
-0.07,0.06,0.001,0.8479,40.78,-63.031,0.647,1.6369,False
-0.07,0.06,0.0015,0.8479,40.78,-63.031,0.647,1.6369,False
-0.07,0.06,0.003,0.8479,40.78,-63.031,0.647,1.6369,False
-0.07,0.065,0.001,1.0566,83.76,-59.745,1.402,1.6369,False
-0.07,0.065,0.0015,1.0566,83.76,-59.745,1.402,1.6369,False
-0.07,0.065,0.003,1.0566,83.76,-59.745,1.402,1.6369,False
-0.07,0.075,0.001,1.1477,105.66,-55.922,1.889,1.2704,False
-0.07,0.075,0.0015,1.1477,105.66,-55.922,1.889,1.2704,False
-0.07,0.075,0.003,1.1477,105.66,-55.922,1.889,1.2704,False
-0.07,0.08,0.001,1.0726,87.33,-55.922,1.562,1.3103,False
-0.07,0.08,0.0015,1.0726,87.33,-55.922,1.562,1.3103,False
-0.07,0.08,0.003,1.0726,87.33,-55.922,1.562,1.3103,False
-0.07,0.085,0.001,1.0563,83.34,-55.922,1.49,1.3014,False
-0.07,0.085,0.0015,1.0563,83.34,-55.922,1.49,1.3014,False
-0.07,0.085,0.003,1.0563,83.34,-55.922,1.49,1.3014,False
-0.07,0.09,0.001,1.0379,79.03,-55.922,1.413,1.3131,False
-0.07,0.09,0.0015,1.0379,79.03,-55.922,1.413,1.3131,False
-0.07,0.09,0.003,1.0379,79.03,-55.922,1.413,1.3131,False
-0.07,0.095,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.095,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.095,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.1,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.1,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.1,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.105,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.105,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.105,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.11,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.11,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.11,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.115,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.115,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.115,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.12,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.12,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.12,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.125,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.125,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.125,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.13,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.13,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.07,0.13,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.04,0.001,1.1373,105.37,-47.029,2.24,1.2968,False
-0.08,0.04,0.0015,1.1373,105.37,-47.029,2.24,1.2968,False
-0.08,0.04,0.003,1.1373,105.37,-47.029,2.24,1.2968,False
-0.08,0.045,0.001,1.22,126.07,-54.101,2.33,1.3691,False
-0.08,0.045,0.0015,1.22,126.07,-54.101,2.33,1.3691,False
-0.08,0.045,0.003,1.22,126.07,-54.101,2.33,1.3691,False
-0.08,0.05,0.001,1.0899,93.31,-59.669,1.564,1.5473,False
-0.08,0.05,0.0015,1.0899,93.31,-59.669,1.564,1.5473,False
-0.08,0.05,0.003,1.0899,93.31,-59.669,1.564,1.5473,False
-0.08,0.055,0.001,0.8252,37.68,-64.511,0.584,1.8852,False
-0.08,0.055,0.0015,0.8252,37.68,-64.511,0.584,1.8852,False
-0.08,0.055,0.003,0.8252,37.68,-64.511,0.584,1.8852,False
-0.08,0.06,0.001,0.8479,40.78,-63.031,0.647,1.6369,False
-0.08,0.06,0.0015,0.8479,40.78,-63.031,0.647,1.6369,False
-0.08,0.06,0.003,0.8479,40.78,-63.031,0.647,1.6369,False
-0.08,0.065,0.001,1.0566,83.76,-59.745,1.402,1.6369,False
-0.08,0.065,0.0015,1.0566,83.76,-59.745,1.402,1.6369,False
-0.08,0.065,0.003,1.0566,83.76,-59.745,1.402,1.6369,False
-0.08,0.075,0.001,1.1477,105.66,-55.922,1.889,1.2704,False
-0.08,0.075,0.0015,1.1477,105.66,-55.922,1.889,1.2704,False
-0.08,0.075,0.003,1.1477,105.66,-55.922,1.889,1.2704,False
-0.08,0.08,0.001,1.0726,87.33,-55.922,1.562,1.3103,False
-0.08,0.08,0.0015,1.0726,87.33,-55.922,1.562,1.3103,False
-0.08,0.08,0.003,1.0726,87.33,-55.922,1.562,1.3103,False
-0.08,0.085,0.001,1.0563,83.34,-55.922,1.49,1.3014,False
-0.08,0.085,0.0015,1.0563,83.34,-55.922,1.49,1.3014,False
-0.08,0.085,0.003,1.0563,83.34,-55.922,1.49,1.3014,False
-0.08,0.09,0.001,1.0379,79.03,-55.922,1.413,1.3131,False
-0.08,0.09,0.0015,1.0379,79.03,-55.922,1.413,1.3131,False
-0.08,0.09,0.003,1.0379,79.03,-55.922,1.413,1.3131,False
-0.08,0.095,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.095,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.095,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.1,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.1,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.1,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.105,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.105,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.105,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.11,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.11,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.11,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.115,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.115,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.115,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.12,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.12,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.12,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.125,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.125,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.125,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.13,0.001,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.13,0.0015,1.2058,120.76,-55.922,2.159,1.3111,False
-0.08,0.13,0.003,1.2058,120.76,-55.922,2.159,1.3111,False
-0.09,0.04,0.001,1.1373,105.37,-47.029,2.24,1.2968,False
-0.09,0.04,0.0015,1.1373,105.37,-47.029,2.24,1.2968,False
-0.09,0.04,0.003,1.1373,105.37,-47.029,2.24,1.2968,False
-0.09,0.045,0.001,1.22,126.07,-54.101,2.33,1.3691,False
-0.09,0.045,0.0015,1.22,126.07,-54.101,2.33,1.3691,False
-0.09,0.045,0.003,1.22,126.07,-54.101,2.33,1.3691,False
