Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,level,1,-0.0291,0.6846,-0.1126,0.1153,197,
Sharpe,level,1,-0.0913,0.1438,-0.1009,0.106,258,
AvgDailyRet%,level,1,-0.0628,0.217,-0.072,0.1569,388,
CAGR%,level,1,-0.0878,0.0843,-0.0645,0.205,388,
Sharpe,delta,1,-0.0047,0.9402,-0.0615,0.3262,257,
Sortino,delta,1,-0.0008,0.9871,-0.059,0.2466,387,
AvgDailyRet%,delta,1,-0.0028,0.9561,-0.0523,0.3048,387,
CAGR%,delta,1,0.0821,0.107,-0.046,0.3667,387,
Calmar,delta,1,0.1075,0.1338,-0.0299,0.6776,196,
Sortino,level,1,-0.0366,0.4725,-0.0209,0.681,388,
Sharpe,level,3,-0.1631,0.0089,-0.1916,0.0021,256,yes
Calmar,level,3,0.139,0.0514,-0.0959,0.1802,197,
Calmar,delta,3,0.0154,0.8301,-0.0882,0.2187,196,
AvgDailyRet%,level,3,-0.1029,0.0433,-0.0804,0.1149,386,
CAGR%,level,3,-0.24,0.0,-0.078,0.1262,386,
Sortino,delta,3,-0.0455,0.3729,0.0377,0.4605,385,
Sharpe,delta,3,-0.049,0.4356,-0.0294,0.6397,255,
Sortino,level,3,-0.0515,0.313,-0.029,0.5696,386,
CAGR%,delta,3,-0.0649,0.2038,-0.0235,0.6455,385,
AvgDailyRet%,delta,3,-0.0519,0.3099,-0.0166,0.746,385,
Sharpe,level,5,-0.1635,0.0091,-0.177,0.0047,254,yes
CAGR%,delta,5,-0.0933,0.068,-0.0568,0.2673,383,
Sharpe,delta,5,-0.0719,0.2546,-0.0511,0.4182,253,
Calmar,delta,5,0.1125,0.1165,-0.044,0.5405,196,
AvgDailyRet%,delta,5,-0.0419,0.414,-0.0415,0.4177,383,
AvgDailyRet%,level,5,-0.0847,0.0973,-0.0392,0.4433,384,
CAGR%,level,5,-0.1595,0.0017,-0.0244,0.6335,384,
Sortino,delta,5,-0.0055,0.9153,-0.0118,0.818,383,
Sortino,level,5,-0.0588,0.2502,-0.0082,0.8734,384,
Calmar,level,5,0.1867,0.0086,-0.0071,0.9216,197,
