Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,level,1,-0.1024,0.102,-0.057,0.3635,256,
Sortino,delta,1,0.0116,0.822,-0.0485,0.3481,377,
Sharpe,level,1,-0.029,0.624,-0.0405,0.4939,288,
Calmar,delta,1,0.0891,0.1559,-0.0371,0.5557,255,
AvgDailyRet%,level,1,-0.003,0.9532,-0.0331,0.5208,378,
CAGR%,level,1,-0.103,0.0455,-0.0318,0.5379,378,
AvgDailyRet%,delta,1,0.0336,0.5156,-0.0242,0.6399,377,
Sharpe,delta,1,-0.0052,0.9307,-0.0131,0.8253,287,
CAGR%,delta,1,0.0728,0.1586,-0.0059,0.9087,377,
Sortino,level,1,-0.01,0.8463,-0.0051,0.9212,378,
Calmar,level,3,-0.2703,0.0,-0.0612,0.3314,254,
Sharpe,level,3,-0.0526,0.3754,-0.0599,0.3129,286,
Sharpe,delta,3,-0.0508,0.3929,-0.0354,0.552,285,
AvgDailyRet%,delta,3,-0.0325,0.5301,-0.0306,0.5545,375,
AvgDailyRet%,level,3,-0.0175,0.735,-0.0301,0.5605,376,
CAGR%,level,3,-0.2509,0.0,-0.0296,0.5676,376,
Calmar,delta,3,-0.0709,0.2613,-0.0194,0.759,253,
Sortino,delta,3,0.0348,0.5017,-0.0124,0.8104,375,
Sortino,level,3,-0.0292,0.5727,0.0095,0.855,376,
CAGR%,delta,3,-0.075,0.147,-0.0034,0.947,375,
Sortino,level,5,-0.0545,0.293,0.0613,0.2367,374,
CAGR%,level,5,-0.1797,0.0005,0.0391,0.4506,374,
AvgDailyRet%,level,5,0.0056,0.9139,0.0236,0.6492,374,
Calmar,delta,5,-0.1054,0.0956,0.0119,0.8513,251,
CAGR%,delta,5,-0.1059,0.0408,0.0097,0.8517,373,
AvgDailyRet%,delta,5,0.0235,0.6514,-0.0068,0.8964,373,
Sharpe,delta,5,-0.0059,0.921,-0.0051,0.9316,283,
Sortino,delta,5,0.0489,0.3465,0.0051,0.9212,373,
Calmar,level,5,-0.1908,0.0024,0.0047,0.9409,252,
Sharpe,level,5,-0.0281,0.6372,-0.0018,0.9759,284,
