Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
CAGR%,level,1,-0.1178,0.0238,-0.1273,0.0145,368,yes
Calmar,level,1,-0.0706,0.1792,-0.1268,0.0157,363,yes
AvgDailyRet%,level,1,-0.1088,0.0369,-0.1236,0.0177,368,yes
Sharpe,level,1,-0.0978,0.061,-0.1129,0.0303,368,yes
Sortino,level,1,0.0193,0.7126,-0.0348,0.5063,368,
Calmar,delta,1,-0.1042,0.0475,0.0191,0.7171,362,
Sortino,delta,1,-0.0175,0.7381,0.0109,0.8344,367,
CAGR%,delta,1,-0.0338,0.5192,-0.0073,0.8886,367,
Sharpe,delta,1,0.0337,0.5197,0.0065,0.9014,367,
AvgDailyRet%,delta,1,0.0088,0.8671,0.0061,0.9072,367,
Calmar,level,3,-0.0499,0.3449,-0.1677,0.0014,361,yes
AvgDailyRet%,level,3,-0.1964,0.0002,-0.1655,0.0015,366,yes
CAGR%,level,3,-0.1441,0.0057,-0.1654,0.0015,366,yes
Sharpe,level,3,-0.1908,0.0002,-0.1453,0.0053,366,yes
Sortino,level,3,0.0165,0.7526,-0.0782,0.1353,366,
AvgDailyRet%,delta,3,-0.0383,0.4662,-0.0348,0.5076,365,
Sharpe,delta,3,-0.0088,0.8668,-0.0273,0.6037,365,
CAGR%,delta,3,-0.0662,0.2067,-0.0264,0.6158,365,
Sortino,delta,3,0.0004,0.9935,0.0162,0.7577,365,
Calmar,delta,3,-0.091,0.0846,-0.0094,0.8596,360,
Calmar,level,5,-0.0342,0.5185,-0.2196,0.0,359,yes
AvgDailyRet%,level,5,-0.2522,0.0,-0.2187,0.0,364,yes
CAGR%,level,5,-0.1479,0.0047,-0.2156,0.0,364,yes
Sharpe,level,5,-0.2489,0.0,-0.185,0.0004,364,yes
Sortino,level,5,0.0167,0.7511,-0.1358,0.0095,364,yes
AvgDailyRet%,delta,5,-0.0043,0.9356,-0.0201,0.7029,363,
CAGR%,delta,5,-0.048,0.362,-0.0192,0.7148,363,
Sharpe,delta,5,-0.0124,0.8145,-0.0158,0.7644,363,
Calmar,delta,5,-0.0584,0.2702,0.0108,0.8388,358,
Sortino,delta,5,0.0381,0.4692,-0.0103,0.8447,363,
