Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
CAGR%,level,1,-0.091,0.0812,-0.1252,0.0162,368,yes
Sharpe,level,1,-0.1416,0.0065,-0.1178,0.0238,368,yes
AvgDailyRet%,level,1,-0.1154,0.0268,-0.1178,0.0238,368,yes
Calmar,level,1,-0.0393,0.455,-0.1157,0.0275,363,yes
Sortino,level,1,-0.0122,0.8153,-0.0623,0.2334,368,
Sharpe,delta,1,0.067,0.2004,0.036,0.4922,367,
AvgDailyRet%,delta,1,0.0347,0.507,0.0118,0.8219,367,
Sortino,delta,1,-0.0117,0.8231,0.0101,0.8476,367,
CAGR%,delta,1,-0.0344,0.5112,-0.0083,0.8745,367,
Calmar,delta,1,-0.1115,0.0339,0.0066,0.9003,362,
CAGR%,level,3,-0.1007,0.0542,-0.1898,0.0003,366,yes
Calmar,level,3,-0.0023,0.9656,-0.1882,0.0003,361,yes
Sharpe,level,3,-0.2862,0.0,-0.188,0.0003,366,yes
AvgDailyRet%,level,3,-0.2157,0.0,-0.1756,0.0007,366,yes
Sortino,level,3,-0.0328,0.5316,-0.1248,0.0169,366,yes
AvgDailyRet%,delta,3,0.0062,0.9065,-0.0265,0.614,365,
CAGR%,delta,3,-0.0523,0.3187,-0.0204,0.6978,365,
Sharpe,delta,3,0.0222,0.6728,-0.0178,0.7342,365,
Sortino,delta,3,-0.0021,0.968,-0.009,0.8633,365,
Calmar,delta,3,-0.0759,0.1504,-0.002,0.9692,360,
Calmar,level,5,0.0183,0.729,-0.2558,0.0,359,yes
CAGR%,level,5,-0.1038,0.0478,-0.2452,0.0,364,yes
Sharpe,level,5,-0.3797,0.0,-0.2451,0.0,364,yes
AvgDailyRet%,level,5,-0.2879,0.0,-0.2274,0.0,364,yes
Sortino,level,5,-0.042,0.4241,-0.1811,0.0005,364,yes
Calmar,delta,5,-0.0379,0.4751,0.0249,0.6389,358,
Sortino,delta,5,0.0309,0.5572,-0.0224,0.6704,363,
AvgDailyRet%,delta,5,0.0272,0.6054,-0.009,0.8643,363,
Sharpe,delta,5,0.0016,0.9751,-0.0063,0.9049,363,
CAGR%,delta,5,-0.0312,0.5536,-0.0047,0.9292,363,
