Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sortino,delta,1,0.106,0.0371,0.0858,0.0919,387,
Sharpe,level,1,-0.0653,0.221,-0.0534,0.3174,353,
CAGR%,level,1,-0.0214,0.6738,-0.0525,0.3019,388,
AvgDailyRet%,level,1,-0.0748,0.1412,-0.0477,0.3485,388,
Sharpe,delta,1,0.0871,0.1027,0.0435,0.4154,352,
CAGR%,delta,1,0.0006,0.99,0.0413,0.4179,387,
Calmar,level,1,-0.0293,0.6434,-0.0295,0.6416,252,
AvgDailyRet%,delta,1,0.0687,0.1777,0.0284,0.5769,387,
Calmar,delta,1,-0.1282,0.0424,0.0206,0.7458,251,
Sortino,level,1,-0.0461,0.365,0.004,0.9379,388,
Sharpe,level,3,-0.1725,0.0012,-0.1297,0.015,351,yes
CAGR%,level,3,-0.038,0.4572,-0.1258,0.0134,386,yes
AvgDailyRet%,level,3,-0.1651,0.0011,-0.1213,0.0171,386,yes
Sortino,level,3,-0.1301,0.0105,-0.09,0.0774,386,
Calmar,level,3,0.0789,0.2122,-0.0542,0.3918,252,
Calmar,delta,3,-0.0237,0.7084,-0.0525,0.4071,251,
Sortino,delta,3,-0.0218,0.6701,0.0466,0.3619,385,
CAGR%,delta,3,-0.0004,0.993,-0.0113,0.8244,385,
Sharpe,delta,3,0.0288,0.5907,-0.0079,0.8822,350,
AvgDailyRet%,delta,3,-0.0157,0.7591,-0.0051,0.9212,385,
Sharpe,level,5,-0.2045,0.0001,-0.1509,0.0047,349,yes
CAGR%,level,5,-0.05,0.3284,-0.1434,0.0049,384,yes
AvgDailyRet%,level,5,-0.1761,0.0005,-0.1406,0.0058,384,yes
Sortino,level,5,-0.1481,0.0036,-0.1303,0.0106,384,yes
CAGR%,delta,5,-0.0006,0.9899,-0.0525,0.3052,383,
Sharpe,delta,5,-0.0254,0.6369,-0.0454,0.3985,348,
AvgDailyRet%,delta,5,-0.0285,0.5779,-0.0444,0.3867,383,
Sortino,delta,5,-0.0067,0.8964,-0.0383,0.4543,383,
Calmar,level,5,0.039,0.5373,-0.0165,0.7942,252,
Calmar,delta,5,-0.0096,0.8796,0.0083,0.8957,251,
