Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,delta,1,-0.0935,0.0851,0.0836,0.1239,340,
CAGR%,delta,1,-0.0671,0.1936,0.0715,0.1661,377,
AvgDailyRet%,delta,1,0.0483,0.35,0.051,0.3233,377,
Sortino,level,1,-0.0588,0.2544,-0.0485,0.3474,378,
CAGR%,level,1,-0.0631,0.2207,-0.0461,0.3714,378,
Sharpe,delta,1,0.0691,0.1841,0.0449,0.388,371,
Sharpe,level,1,-0.0393,0.4498,-0.0428,0.4103,372,
AvgDailyRet%,level,1,-0.0605,0.2406,-0.0416,0.4204,378,
Sortino,delta,1,0.0264,0.6096,0.0311,0.5471,377,
Calmar,level,1,-0.0347,0.5228,-0.0184,0.7352,341,
Sortino,level,3,-0.1018,0.0486,-0.0885,0.0864,376,
CAGR%,level,3,-0.0604,0.243,-0.0793,0.1247,376,
AvgDailyRet%,level,3,-0.1215,0.0184,-0.0738,0.1532,376,
Calmar,delta,3,-0.0811,0.137,0.062,0.2555,338,
Sharpe,level,3,-0.1022,0.0494,-0.0579,0.2666,370,
Calmar,level,3,-0.0818,0.1327,-0.0383,0.482,339,
CAGR%,delta,3,-0.0856,0.0978,0.0334,0.519,375,
Sortino,delta,3,-0.0064,0.9024,0.0242,0.6401,375,
Sharpe,delta,3,0.0563,0.2808,0.0211,0.6866,369,
AvgDailyRet%,delta,3,0.0001,0.9985,0.0174,0.7373,375,
Sortino,level,5,-0.1254,0.0153,-0.135,0.0089,374,yes
CAGR%,level,5,-0.0362,0.4854,-0.0982,0.0578,374,
AvgDailyRet%,level,5,-0.1478,0.0042,-0.0914,0.0776,374,
Calmar,delta,5,-0.0644,0.239,0.0887,0.1046,336,
Sharpe,level,5,-0.1443,0.0055,-0.073,0.1621,368,
Calmar,level,5,-0.1009,0.0642,-0.0538,0.3246,337,
CAGR%,delta,5,-0.0352,0.498,0.0223,0.6678,373,
AvgDailyRet%,delta,5,0.0198,0.7029,0.0222,0.6696,373,
Sharpe,delta,5,0.0568,0.2779,0.0174,0.7397,367,
Sortino,delta,5,-0.0182,0.7263,-0.0028,0.9566,373,
