Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
CAGR%,level,1,-0.048,0.3581,-0.1087,0.0371,368,yes
Sharpe,level,1,-0.1178,0.0239,-0.1056,0.043,368,yes
AvgDailyRet%,level,1,-0.1114,0.0327,-0.0978,0.0608,368,
Calmar,level,1,-0.0482,0.3562,-0.0975,0.0618,368,
Sortino,level,1,0.01,0.8491,-0.0568,0.277,368,
Calmar,delta,1,0.0016,0.9757,0.0417,0.426,367,
Sortino,delta,1,0.0044,0.9335,-0.0071,0.8925,367,
Sharpe,delta,1,0.0241,0.6457,-0.0069,0.8959,367,
AvgDailyRet%,delta,1,0.0209,0.6902,0.0066,0.8997,367,
CAGR%,delta,1,0.0014,0.9782,0.0025,0.962,367,
Sharpe,level,3,-0.2327,0.0,-0.1778,0.0006,366,yes
CAGR%,level,3,-0.0684,0.192,-0.1722,0.0009,366,yes
Calmar,level,3,-0.0689,0.1885,-0.166,0.0014,366,yes
AvgDailyRet%,level,3,-0.2118,0.0,-0.1582,0.0024,366,yes
Sortino,level,3,-0.0164,0.7543,-0.1011,0.0533,366,
Sharpe,delta,3,0.0118,0.8226,-0.0279,0.5948,365,
AvgDailyRet%,delta,3,-0.0025,0.9627,-0.0208,0.6926,365,
CAGR%,delta,3,-0.0232,0.6593,-0.0199,0.7044,365,
Calmar,delta,3,-0.0231,0.6605,-0.0156,0.7667,365,
Sortino,delta,3,0.0357,0.4966,-0.0058,0.9122,365,
Sharpe,level,5,-0.3125,0.0,-0.2216,0.0,364,yes
CAGR%,level,5,-0.0719,0.1709,-0.2157,0.0,364,yes
Calmar,level,5,-0.0727,0.1665,-0.2122,0.0,364,yes
AvgDailyRet%,level,5,-0.2749,0.0,-0.2065,0.0001,364,yes
Sortino,level,5,-0.0666,0.2049,-0.1381,0.0083,364,yes
Calmar,delta,5,-0.0175,0.7395,-0.0236,0.6537,363,
CAGR%,delta,5,-0.0176,0.7386,-0.0193,0.7138,363,
Sortino,delta,5,0.0665,0.206,-0.0082,0.8759,363,
Sharpe,delta,5,0.0116,0.8254,-0.0075,0.886,363,
AvgDailyRet%,delta,5,-0.0058,0.9125,-0.0048,0.9281,363,
