threshold_pct,threshold_sharpe,cells_above_threshold,pct_of_surface,largest_cluster_cells,baseline_in_cluster,verdict
0.95,1.7784,16,25.0,16,False,Robust plateau | baseline outside
0.975,1.8252,16,25.0,16,False,Robust plateau | baseline outside
0.99,1.8533,16,25.0,16,False,Robust plateau | baseline outside
