rank,daily_return,cum_return,pct_days,cum_pct_gross_pos
1,0.23512499999999997,0.23512499999999997,1.2048192771084338,7.913589159771198
2,0.20141000000000003,0.436535,2.4096385542168677,14.692434423650061
3,0.195525,0.6320600000000001,3.614457831325301,21.273208567038743
4,0.191895,0.8239550000000001,4.819277108433735,27.731808000592363
5,0.18634,1.0102950000000002,6.024096385542169,34.00344310545899
6,0.17435,1.1846450000000002,7.228915662650602,39.87153144147646
7,0.15850999999999998,1.343155,8.433734939759036,45.206493770940924
8,0.15367000000000003,1.496825,9.63855421686747,50.378556487291974
9,0.13144999999999996,1.628275,10.843373493975903,54.80276188889505
10,0.12782,1.756095,12.048192771084338,59.104792580663066
11,0.12771,1.883805,13.253012048192772,63.40312100849669
12,0.12012,2.0039249999999997,14.457831325301203,67.44599322485698
13,0.11731500000000003,2.12124,15.66265060240964,71.3944577108902
14,0.10780000000000002,2.22904,16.867469879518072,75.02267636659816
15,0.09273,2.32177,18.072289156626507,78.1436848632939
16,0.07194,2.39371,19.27710843373494,80.56496547638879
17,0.071885,2.465595,20.481927710843372,82.9843949575165
18,0.067155,2.53275,21.686746987951807,85.2446270894652
19,0.06567,2.59842,22.89156626506024,87.45487865829953
20,0.053735,2.652155,24.096385542168676,89.26343459025192
21,0.038060000000000004,2.6902150000000002,25.301204819277107,90.54441791155291
22,0.037455,2.7276700000000003,26.506024096385545,91.8050387812147
23,0.03503499999999999,2.7627050000000004,27.710843373493976,92.98420984431979
24,0.026345000000000004,2.7890500000000005,28.915662650602407,93.87090205660762
25,0.024530000000000003,2.8135800000000004,30.120481927710845,94.6965069139779
26,0.023980000000000005,2.8375600000000003,31.32530120481928,95.50360045167619
27,0.021285000000000002,2.8588450000000005,32.53012048192771,96.21998852298181
28,0.016445000000000005,2.8752900000000006,33.734939759036145,96.77347698117399
29,0.016004999999999988,2.8912950000000004,34.93975903614458,97.31215638362859
30,0.014465000000000002,2.9057600000000003,36.144578313253014,97.79900409100163
31,0.014410000000000003,2.92017,37.34939759036144,98.28400066640751
32,0.012760000000000004,2.9329300000000003,38.55421686746988,98.71346328279742
33,0.010615000000000003,2.9435450000000003,39.75903614457831,99.07073175246663
34,0.008524999999999998,2.9520700000000004,40.963855421686745,99.35765720738232
35,0.008470000000000002,2.9605400000000004,42.168674698795186,99.64273153033079
36,0.00539,2.96593,43.373493975903614,99.82414246311619
37,0.0052250000000000005,2.971155,44.57831325301205,99.99999999999999
38,-0.0023650000000000003,2.96879,45.78313253012048,99.92040132541047
39,-0.005830000000000003,2.96296,46.98795180722892,99.72418133688748
40,-0.006875000000000001,2.956085,48.19277108433735,99.49278984098775
41,-0.009680000000000001,2.946405,49.39759036144578,99.1669906147609
42,-0.012759999999999997,2.933645,50.602409638554214,98.737527998371
43,-0.015234999999999999,2.9184099999999997,51.80722891566265,98.22476444345715
44,-0.015895,2.9025149999999997,53.01204819277109,97.68978730493694
45,-0.016555,2.88596,54.21686746987952,97.13259658281036
46,-0.022495,2.8634649999999997,55.42168674698795,96.3754836082264
47,-0.022990000000000003,2.8404749999999996,56.62650602409639,95.60171044593766
48,-0.02552,2.8149549999999994,57.831325301204814,94.74278521315782
49,-0.025575,2.7893799999999995,59.036144578313255,93.88200884841076
50,-0.026455000000000003,2.7629249999999996,60.24096385542169,92.99161437218856
51,-0.028875000000000005,2.7340499999999994,61.44578313253012,92.01977008940963
52,-0.029425000000000003,2.7046249999999996,62.65060240963856,91.02941448695874
53,-0.030470000000000004,2.6741549999999994,63.85542168674698,90.0038873771311
54,-0.03300000000000001,2.6411549999999995,65.06024096385542,88.89320819681232
55,-0.034485,2.6066699999999994,66.26506024096386,87.73254845337921
56,-0.036520000000000004,2.5701499999999995,67.46987951807229,86.50339682715978
57,-0.03762,2.5325299999999995,68.67469879518072,85.23722256159638
58,-0.038005,2.4945249999999994,69.87951807228916,83.9580903722626
59,-0.038335,2.4561899999999994,71.08433734939759,82.66785139112565
60,-0.03987500000000001,2.4163149999999995,72.28915662650603,81.32578071490714
61,-0.03998500000000001,2.3763299999999994,73.49397590361446,79.98000777475423
62,-0.040535,2.335794999999999,74.69879518072288,78.61572351492934
63,-0.042735,2.293059999999999,75.90361445783132,77.17739397641654
64,-0.04361500000000001,2.2494449999999993,77.10843373493977,75.70944632642858
65,-0.04972000000000001,2.199724999999999,78.3132530120482,74.03602302808163
66,-0.05186500000000001,2.147859999999999,79.51807228915662,72.29040558301398
67,-0.052910000000000006,2.0949499999999994,80.72289156626506,70.50961663056955
68,-0.05912500000000001,2.0358249999999996,81.92771084337349,68.51964976583179
69,-0.059565,1.9762599999999995,83.13253012048193,66.5148738453564
70,-0.0638,1.9124599999999994,84.33734939759037,64.3675607634068
71,-0.06896999999999999,1.8434899999999994,85.54216867469879,62.04624127654057
72,-0.071225,1.7722649999999993,86.74698795180723,59.649025379019236
73,-0.07226999999999999,1.6999949999999993,87.95180722891565,57.21663797412114
74,-0.082225,1.6177699999999993,89.1566265060241,54.44919568316023
75,-0.08778,1.5299899999999993,90.36144578313254,51.4947890635123
76,-0.087835,1.4421549999999992,91.56626506024097,48.538531311897195
77,-0.091465,1.3506899999999993,92.7710843373494,45.46009885044702
78,-0.09515,1.2555399999999992,93.97590361445783,42.257640547194576
79,-0.10207999999999999,1.1534599999999993,95.18072289156626,38.8219396160752
80,-0.1111,1.0423599999999993,96.3855421686747,35.08265304233536
81,-0.11830500000000001,0.9240549999999993,97.59036144578313,31.100868180892586
82,-0.13656500000000002,0.7874899999999992,98.79518072289156,26.504507506340097
