threshold_pct,threshold_sharpe,cells_above_threshold,pct_of_surface,largest_cluster_cells,baseline_in_cluster,verdict
0.95,0.768,121,61.11,88,False,Robust plateau | baseline outside
0.975,0.7882,110,55.56,88,False,Robust plateau | baseline outside
0.99,0.8003,88,44.44,88,False,Robust plateau | baseline outside
