threshold_pct,threshold_sharpe,cells_above_threshold,pct_of_surface,largest_cluster_cells,baseline_in_cluster,verdict
0.95,0.768,108,100.0,108,False,Robust plateau | baseline outside
0.975,0.7882,108,100.0,108,False,Robust plateau | baseline outside
0.99,0.8003,108,100.0,108,False,Robust plateau | baseline outside
