L_HIGH,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.9,0.09,0.7529,20.03,-27.862,-5.814,0.719,2.7098,False
0.9,0.095,0.8084,21.92,-26.622,-5.814,0.823,2.7098,False
0.9,0.1,0.8084,21.92,-26.622,-5.814,0.823,2.7098,False
0.9,0.105,0.8084,21.92,-26.622,-5.814,0.823,2.7098,False
0.9,0.11,0.8084,21.92,-26.622,-5.814,0.823,2.7098,False
0.9,0.115,0.8084,21.92,-26.622,-5.814,0.823,2.7098,False
0.9,0.12,0.8084,21.92,-26.622,-5.814,0.823,2.7098,False
0.9,0.125,0.8084,21.92,-26.622,-5.814,0.823,2.7098,False
0.9,0.13,0.8084,21.92,-26.622,-5.814,0.823,2.7098,False
1.0,0.04,0.3771,7.37,-29.659,-5.242,0.248,4.2882,False
1.0,0.045,0.666,17.8,-24.579,-5.242,0.724,4.7974,False
1.0,0.05,0.5713,14.38,-27.595,-5.242,0.521,4.0865,False
1.0,0.055,0.4984,11.76,-28.303,-5.298,0.416,4.4144,False
1.0,0.06,0.3825,7.6,-30.234,-5.66,0.251,4.5555,False
1.0,0.065,0.6279,16.65,-28.823,-6.072,0.578,3.6416,False
1.0,0.075,0.7925,23.36,-29.614,-6.46,0.789,2.7098,False
1.0,0.08,0.7925,23.36,-29.614,-6.46,0.789,2.7098,False
1.0,0.085,0.7771,22.76,-29.985,-6.46,0.759,2.7098,False
1.0,0.09,0.7529,21.83,-30.563,-6.46,0.714,2.7098,False
1.0,0.095,0.8084,23.98,-29.229,-6.46,0.82,2.7098,False
1.0,0.1,0.8084,23.98,-29.229,-6.46,0.82,2.7098,False
1.0,0.105,0.8084,23.98,-29.229,-6.46,0.82,2.7098,False
1.0,0.11,0.8084,23.98,-29.229,-6.46,0.82,2.7098,False
1.0,0.115,0.8084,23.98,-29.229,-6.46,0.82,2.7098,False
1.0,0.12,0.8084,23.98,-29.229,-6.46,0.82,2.7098,False
1.0,0.125,0.8084,23.98,-29.229,-6.46,0.82,2.7098,False
1.0,0.13,0.8084,23.98,-29.229,-6.46,0.82,2.7098,False
1.1,0.04,0.3771,7.55,-32.207,-5.767,0.235,4.2882,False
1.1,0.045,0.666,19.11,-26.798,-5.767,0.713,4.7974,False
1.1,0.05,0.5713,15.29,-30.022,-5.767,0.509,4.0865,False
1.1,0.055,0.4984,12.38,-30.779,-5.827,0.402,4.4144,False
1.1,0.06,0.3825,7.76,-32.834,-6.226,0.236,4.5555,False
1.1,0.065,0.6279,17.79,-31.335,-6.68,0.568,3.6416,False
1.1,0.075,0.7925,25.24,-32.178,-7.106,0.785,2.7098,False
1.1,0.08,0.7925,25.24,-32.178,-7.106,0.785,2.7098,False
1.1,0.085,0.7771,24.58,-32.573,-7.106,0.754,2.7098,False
1.1,0.09,0.7529,23.53,-33.189,-7.106,0.709,2.7098,False
1.1,0.095,0.8084,25.94,-31.768,-7.106,0.816,2.7098,False
1.1,0.1,0.8084,25.94,-31.768,-7.106,0.816,2.7098,False
1.1,0.105,0.8084,25.94,-31.768,-7.106,0.816,2.7098,False
1.1,0.11,0.8084,25.94,-31.768,-7.106,0.816,2.7098,False
1.1,0.115,0.8084,25.94,-31.768,-7.106,0.816,2.7098,False
1.1,0.12,0.8084,25.94,-31.768,-7.106,0.816,2.7098,False
1.1,0.125,0.8084,25.94,-31.768,-7.106,0.816,2.7098,False
1.1,0.13,0.8084,25.94,-31.768,-7.106,0.816,2.7098,False
1.2,0.04,0.3771,7.64,-34.683,-6.291,0.22,4.2882,False
1.2,0.045,0.666,20.31,-28.973,-6.291,0.701,4.7974,False
1.2,0.05,0.5713,16.09,-32.39,-6.291,0.497,4.0865,False
1.2,0.055,0.4984,12.88,-33.192,-6.357,0.388,4.4144,False
1.2,0.06,0.3825,7.82,-35.362,-6.792,0.221,4.5555,False
1.2,0.065,0.6279,18.82,-33.782,-7.287,0.557,3.6416,False
1.2,0.075,0.7925,27.03,-34.672,-7.752,0.779,2.7098,False
1.2,0.08,0.7925,27.03,-34.672,-7.752,0.779,2.7098,False
1.2,0.085,0.7771,26.28,-35.089,-7.752,0.749,2.7098,False
1.2,0.09,0.7529,25.12,-35.739,-7.752,0.703,2.7098,False
1.2,0.095,0.8084,27.8,-34.239,-7.752,0.812,2.7098,False
1.2,0.1,0.8084,27.8,-34.239,-7.752,0.812,2.7098,False
1.2,0.105,0.8084,27.8,-34.239,-7.752,0.812,2.7098,False
1.2,0.11,0.8084,27.8,-34.239,-7.752,0.812,2.7098,False
1.2,0.115,0.8084,27.8,-34.239,-7.752,0.812,2.7098,False
1.2,0.12,0.8084,27.8,-34.239,-7.752,0.812,2.7098,False
1.2,0.125,0.8084,27.8,-34.239,-7.752,0.812,2.7098,False
1.2,0.13,0.8084,27.8,-34.239,-7.752,0.812,2.7098,False
1.3,0.04,0.3771,7.62,-37.089,-6.815,0.206,4.2882,False
1.3,0.045,0.666,21.42,-31.104,-6.815,0.689,4.7974,False
1.3,0.05,0.5713,16.79,-34.699,-6.815,0.484,4.0865,False
1.3,0.055,0.4984,13.27,-35.542,-6.887,0.373,4.4144,False
1.3,0.06,0.3825,7.77,-37.816,-7.358,0.206,4.5555,False
1.3,0.065,0.6279,19.74,-36.164,-7.894,0.546,3.6416,False
1.3,0.075,0.7925,28.7,-37.097,-8.398,0.774,2.7098,False
1.3,0.08,0.7925,28.7,-37.097,-8.398,0.774,2.7098,False
1.3,0.085,0.7771,27.88,-37.534,-8.398,0.743,2.7098,False
1.3,0.09,0.7529,26.6,-38.216,-8.398,0.696,2.7098,False
1.3,0.095,0.8084,29.55,-36.643,-8.398,0.807,2.7098,False
1.3,0.1,0.8084,29.55,-36.643,-8.398,0.807,2.7098,False
1.3,0.105,0.8084,29.55,-36.643,-8.398,0.807,2.7098,False
1.3,0.11,0.8084,29.55,-36.643,-8.398,0.807,2.7098,False
1.3,0.115,0.8084,29.55,-36.643,-8.398,0.807,2.7098,False
1.3,0.12,0.8084,29.55,-36.643,-8.398,0.807,2.7098,False
1.3,0.125,0.8084,29.55,-36.643,-8.398,0.807,2.7098,False
1.3,0.13,0.8084,29.55,-36.643,-8.398,0.807,2.7098,False
1.4,0.04,0.3771,7.51,-39.424,-7.339,0.19,4.2882,False
1.4,0.045,0.666,22.42,-33.191,-7.339,0.676,4.7974,False
1.4,0.05,0.5713,17.38,-36.949,-7.339,0.47,4.0865,False
1.4,0.055,0.4984,13.56,-37.831,-7.416,0.358,4.4144,False
1.4,0.06,0.3825,7.62,-40.199,-7.924,0.189,4.5555,False
1.4,0.065,0.6279,20.54,-38.482,-8.502,0.534,3.6416,False
1.4,0.075,0.7925,30.27,-39.455,-9.044,0.767,2.7098,False
1.4,0.08,0.7925,30.27,-39.455,-9.044,0.767,2.7098,False
1.4,0.085,0.7771,29.37,-39.909,-9.044,0.736,2.7098,False
1.4,0.09,0.7529,27.97,-40.619,-9.044,0.689,2.7098,False
1.4,0.095,0.8084,31.2,-38.982,-9.044,0.8,2.7098,False
1.4,0.1,0.8084,31.2,-38.982,-9.044,0.8,2.7098,False
1.4,0.105,0.8084,31.2,-38.982,-9.044,0.8,2.7098,False
1.4,0.11,0.8084,31.2,-38.982,-9.044,0.8,2.7098,False
1.4,0.115,0.8084,31.2,-38.982,-9.044,0.8,2.7098,False
1.4,0.12,0.8084,31.2,-38.982,-9.044,0.8,2.7098,False
1.4,0.125,0.8084,31.2,-38.982,-9.044,0.8,2.7098,False
1.4,0.13,0.8084,31.2,-38.982,-9.044,0.8,2.7098,False
1.5,0.04,0.3771,7.29,-41.692,-7.864,0.175,4.2882,False
1.5,0.045,0.666,23.32,-35.233,-7.864,0.662,4.7974,False
1.5,0.05,0.5713,17.86,-39.142,-7.864,0.456,4.0865,False
1.5,0.055,0.4984,13.73,-40.059,-7.946,0.343,4.4144,False
1.5,0.06,0.3825,7.35,-42.512,-8.49,0.173,4.5555,False
1.5,0.065,0.6279,21.24,-40.736,-9.109,0.521,3.6416,False
1.5,0.075,0.7925,31.72,-41.745,-9.69,0.76,2.7098,False
1.5,0.08,0.7925,31.72,-41.745,-9.69,0.76,2.7098,False
1.5,0.085,0.7771,30.74,-42.216,-9.69,0.728,2.7098,False
1.5,0.09,0.7529,29.21,-42.951,-9.69,0.68,2.7098,False
1.5,0.095,0.8084,32.73,-41.255,-9.69,0.793,2.7098,False
1.5,0.1,0.8084,32.73,-41.255,-9.69,0.793,2.7098,False
1.5,0.105,0.8084,32.73,-41.255,-9.69,0.793,2.7098,False
1.5,0.11,0.8084,32.73,-41.255,-9.69,0.793,2.7098,False
1.5,0.115,0.8084,32.73,-41.255,-9.69,0.793,2.7098,False
1.5,0.12,0.8084,32.73,-41.255,-9.69,0.793,2.7098,False
1.5,0.125,0.8084,32.73,-41.255,-9.69,0.793,2.7098,False
1.5,0.13,0.8084,32.73,-41.255,-9.69,0.793,2.7098,False
1.6,0.04,0.3771,6.98,-43.891,-8.388,0.159,4.2882,False
1.6,0.045,0.666,24.11,-37.232,-8.388,0.648,4.7974,False
1.6,0.05,0.5713,18.23,-41.278,-8.388,0.442,4.0865,False
1.6,0.055,0.4984,13.79,-42.227,-8.476,0.326,4.4144,False
1.6,0.06,0.3825,6.98,-44.755,-9.056,0.156,4.5555,False
1.6,0.065,0.6279,21.81,-42.929,-9.716,0.508,3.6416,False
1.6,0.075,0.7925,33.05,-43.969,-10.336,0.752,2.7098,False
1.6,0.08,0.7925,33.05,-43.969,-10.336,0.752,2.7098,False
1.6,0.085,0.7771,31.99,-44.454,-10.336,0.72,2.7098,False
1.6,0.09,0.7529,30.34,-45.213,-10.336,0.671,2.7098,False
1.6,0.095,0.8084,34.15,-43.464,-10.336,0.786,2.7098,False
1.6,0.1,0.8084,34.15,-43.464,-10.336,0.786,2.7098,False
1.6,0.105,0.8084,34.15,-43.464,-10.336,0.786,2.7098,False
1.6,0.11,0.8084,34.15,-43.464,-10.336,0.786,2.7098,False
1.6,0.115,0.8084,34.15,-43.464,-10.336,0.786,2.7098,False
1.6,0.12,0.8084,34.15,-43.464,-10.336,0.786,2.7098,False
1.6,0.125,0.8084,34.15,-43.464,-10.336,0.786,2.7098,False
1.6,0.13,0.8084,34.15,-43.464,-10.336,0.786,2.7098,False
1.75,0.04,0.3771,6.32,-47.067,-9.174,0.134,4.2882,False
1.75,0.045,0.666,25.09,-40.149,-9.174,0.625,4.7974,False
1.75,0.05,0.5713,18.58,-44.376,-9.174,0.419,4.0865,False
1.75,0.055,0.4984,13.67,-45.367,-9.271,0.301,4.4144,False
1.75,0.06,0.3825,6.22,-47.993,-9.905,0.13,4.5555,False
1.75,0.065,0.6279,22.46,-46.102,-10.627,0.487,3.6416,False
1.75,0.075,0.7925,34.82,-47.182,-11.305,0.738,2.7098,False
1.75,0.08,0.7925,34.82,-47.182,-11.305,0.738,2.7098,False
1.75,0.085,0.7771,33.64,-47.687,-11.305,0.705,2.7098,False
1.75,0.09,0.7529,31.79,-48.475,-11.305,0.656,2.7098,False
1.75,0.095,0.8084,36.04,-46.658,-11.305,0.773,2.7098,False
1.75,0.1,0.8084,36.04,-46.658,-11.305,0.773,2.7098,False
1.75,0.105,0.8084,36.04,-46.658,-11.305,0.773,2.7098,False
1.75,0.11,0.8084,36.04,-46.658,-11.305,0.773,2.7098,False
1.75,0.115,0.8084,36.04,-46.658,-11.305,0.773,2.7098,False
1.75,0.12,0.8084,36.04,-46.658,-11.305,0.773,2.7098,False
1.75,0.125,0.8084,36.04,-46.658,-11.305,0.773,2.7098,False
1.75,0.13,0.8084,36.04,-46.658,-11.305,0.773,2.7098,False
2.0,0.04,0.3771,4.77,-52.039,-10.485,0.092,4.2882,False
2.0,0.045,0.666,26.18,-44.794,-10.485,0.584,4.7974,False
2.0,0.05,0.5713,18.6,-49.263,-10.485,0.378,4.0865,False
2.0,0.055,0.4984,12.93,-50.311,-10.595,0.257,4.4144,False
2.0,0.06,0.3825,4.46,-53.058,-11.32,0.084,4.5555,False
2.0,0.065,0.6279,22.94,-51.09,-12.145,0.449,3.6416,False
2.0,0.075,0.7925,37.13,-52.222,-12.92,0.711,2.7098,False
2.0,0.08,0.7925,37.13,-52.222,-12.92,0.711,2.7098,False
2.0,0.085,0.7771,35.74,-52.75,-12.92,0.678,2.7098,False
2.0,0.09,0.7529,33.57,-53.575,-12.92,0.627,2.7098,False
2.0,0.095,0.8084,38.57,-51.674,-12.92,0.746,2.7098,False
2.0,0.1,0.8084,38.57,-51.674,-12.92,0.746,2.7098,False
2.0,0.105,0.8084,38.57,-51.674,-12.92,0.746,2.7098,False
2.0,0.11,0.8084,38.57,-51.674,-12.92,0.746,2.7098,False
2.0,0.115,0.8084,38.57,-51.674,-12.92,0.746,2.7098,False
2.0,0.12,0.8084,38.57,-51.674,-12.92,0.746,2.7098,False
2.0,0.125,0.8084,38.57,-51.674,-12.92,0.746,2.7098,False
2.0,0.13,0.8084,38.57,-51.674,-12.92,0.746,2.7098,False
