Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
CAGR%,delta,1,-0.113,0.0283,0.0536,0.2991,377,
Calmar,delta,1,-0.117,0.0307,0.0461,0.396,341,
AvgDailyRet%,delta,1,0.0138,0.7901,0.0447,0.3865,377,
Sharpe,delta,1,0.0641,0.2182,0.0386,0.4588,371,
CAGR%,level,1,-0.0709,0.1691,-0.0336,0.5155,378,
AvgDailyRet%,level,1,-0.0753,0.1437,-0.0315,0.5419,378,
Sortino,delta,1,0.0066,0.8987,0.0285,0.5814,377,
Sharpe,level,1,-0.0481,0.3551,-0.021,0.6863,372,
Calmar,level,1,-0.0519,0.3382,-0.0138,0.7994,342,
Sortino,level,1,-0.0223,0.6654,0.0035,0.9462,378,
Calmar,delta,3,-0.0711,0.1918,0.0474,0.3848,339,
Sortino,delta,3,-0.011,0.8326,0.043,0.4062,375,
CAGR%,level,3,-0.0392,0.4484,-0.0354,0.4933,376,
AvgDailyRet%,level,3,-0.136,0.0083,-0.0351,0.498,376,
CAGR%,delta,3,-0.0717,0.166,0.0213,0.6809,375,
Sharpe,level,3,-0.1159,0.0258,-0.0127,0.8073,370,
Sharpe,delta,3,0.0409,0.4336,0.012,0.8183,369,
Sortino,level,3,-0.034,0.5116,0.0117,0.821,376,
Calmar,level,3,-0.0736,0.1759,0.0041,0.9398,340,
AvgDailyRet%,delta,3,-0.0294,0.5706,-0.0003,0.9952,375,
Calmar,delta,5,-0.0441,0.4195,0.0769,0.159,337,
CAGR%,level,5,-0.0231,0.6566,-0.0644,0.2139,374,
AvgDailyRet%,level,5,-0.1562,0.0024,-0.0626,0.2269,374,
Sortino,level,5,-0.04,0.4403,-0.0514,0.3215,374,
Sharpe,level,5,-0.1588,0.0022,-0.043,0.4107,368,
Calmar,level,5,-0.0937,0.0855,-0.0183,0.7372,338,
CAGR%,delta,5,-0.0305,0.5572,0.0177,0.7336,373,
Sortino,delta,5,-0.0093,0.8584,0.0117,0.8223,373,
Sharpe,delta,5,0.0553,0.2905,0.005,0.9233,367,
AvgDailyRet%,delta,5,0.0085,0.8698,-0.0019,0.971,373,
