L_HIGH,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.9,0.115,1.6536,232.38,-61.749,-13.405,3.763,2.0536,False
0.9,0.12,1.6536,232.38,-61.749,-13.405,3.763,2.0536,False
0.9,0.125,1.6536,232.38,-61.749,-13.405,3.763,2.0536,False
0.9,0.13,1.6536,232.38,-61.749,-13.405,3.763,2.0536,False
1.0,0.04,-0.4488,-70.1,-85.665,-11.425,-0.818,3.8243,False
1.0,0.045,0.1555,-42.39,-79.529,-11.425,-0.533,7.0605,False
1.0,0.05,0.843,36.95,-80.38,-11.425,0.46,32.5138,False
1.0,0.055,1.811,353.32,-58.991,-12.275,5.989,2.3993,False
1.0,0.06,1.7266,312.51,-61.238,-14.895,5.103,2.2774,False
1.0,0.065,1.6143,251.43,-61.067,-14.895,4.117,2.1502,False
1.0,0.075,1.5562,217.09,-64.73,-14.895,3.354,2.0885,False
1.0,0.08,1.4739,188.22,-68.666,-14.895,2.741,2.1435,False
1.0,0.085,1.569,221.16,-67.507,-14.895,3.276,2.0819,False
1.0,0.09,1.5093,201.73,-67.592,-14.895,2.985,2.1706,False
1.0,0.095,1.5877,231.33,-65.35,-14.895,3.54,2.0988,False
1.0,0.1,1.5435,215.03,-65.299,-14.895,3.293,2.1333,False
1.0,0.105,1.5634,222.25,-65.936,-14.895,3.371,2.1193,False
1.0,0.11,1.5535,218.64,-65.936,-14.895,3.316,2.1279,False
1.0,0.115,1.6536,255.88,-65.936,-14.895,3.881,2.0536,False
1.0,0.12,1.6536,255.88,-65.936,-14.895,3.881,2.0536,False
1.0,0.125,1.6536,255.88,-65.936,-14.895,3.881,2.0536,False
1.0,0.13,1.6536,255.88,-65.936,-14.895,3.881,2.0536,False
1.1,0.04,-0.4488,-75.31,-88.822,-12.568,-0.848,3.8243,False
1.1,0.045,0.1555,-49.57,-83.017,-12.568,-0.597,7.0605,False
1.1,0.05,0.843,30.94,-83.593,-12.568,0.37,32.5138,False
1.1,0.055,1.811,388.35,-63.06,-13.503,6.158,2.3993,False
1.1,0.06,1.7266,339.17,-65.32,-16.384,5.192,2.2774,False
1.1,0.065,1.6143,269.55,-64.948,-16.384,4.15,2.1502,False
1.1,0.075,1.5562,231.78,-68.605,-16.384,3.378,2.0885,False
1.1,0.08,1.4739,198.59,-72.462,-16.384,2.741,2.1435,False
1.1,0.085,1.569,236.49,-71.266,-16.384,3.318,2.0819,False
1.1,0.09,1.5093,213.45,-71.348,-16.384,2.992,2.1706,False
1.1,0.095,1.5877,247.4,-69.144,-16.384,3.578,2.0988,False
1.1,0.1,1.5435,228.42,-69.093,-16.384,3.306,2.1333,False
1.1,0.105,1.5634,236.79,-69.724,-16.384,3.396,2.1193,False
1.1,0.11,1.5535,232.59,-69.724,-16.384,3.336,2.1279,False
1.1,0.115,1.6536,276.24,-69.724,-16.384,3.962,2.0536,False
1.1,0.12,1.6536,276.24,-69.724,-16.384,3.962,2.0536,False
1.1,0.125,1.6536,276.24,-69.724,-16.384,3.962,2.0536,False
1.1,0.13,1.6536,276.24,-69.724,-16.384,3.962,2.0536,False
1.2,0.04,-0.4488,-79.86,-91.368,-13.71,-0.874,3.8243,False
1.2,0.045,0.1555,-56.45,-85.982,-13.71,-0.657,7.0605,False
1.2,0.05,0.843,23.55,-86.321,-13.71,0.273,32.5138,False
1.2,0.055,1.811,419.15,-66.819,-14.73,6.273,2.3993,False
1.2,0.06,1.7266,361.17,-69.067,-17.874,5.229,2.2774,False
1.2,0.065,1.6143,283.52,-68.507,-17.874,4.139,2.1502,False
1.2,0.075,1.5562,242.87,-72.12,-17.874,3.368,2.0885,False
1.2,0.08,1.4739,205.49,-75.86,-17.874,2.709,2.1435,False
1.2,0.085,1.569,248.19,-74.642,-17.874,3.325,2.0819,False
1.2,0.09,1.5093,221.48,-74.721,-17.874,2.964,2.1706,False
1.2,0.095,1.5877,259.61,-72.576,-17.874,3.577,2.0988,False
1.2,0.1,1.5435,237.96,-72.526,-17.874,3.281,2.1333,False
1.2,0.105,1.5634,247.46,-73.144,-17.874,3.383,2.1193,False
1.2,0.11,1.5535,242.68,-73.144,-17.874,3.318,2.1279,False
1.2,0.115,1.6536,292.76,-73.144,-17.874,4.003,2.0536,False
1.2,0.12,1.6536,292.76,-73.144,-17.874,4.003,2.0536,False
1.2,0.125,1.6536,292.76,-73.144,-17.874,4.003,2.0536,False
1.2,0.13,1.6536,292.76,-73.144,-17.874,4.003,2.0536,False
1.3,0.04,-0.4488,-83.77,-93.398,-14.852,-0.897,3.8243,False
1.3,0.045,0.1555,-62.89,-88.488,-14.852,-0.711,7.0605,False
1.3,0.05,0.843,15.05,-88.666,-14.852,0.17,32.5138,False
1.3,0.055,1.811,444.67,-70.278,-15.958,6.327,2.3993,False
1.3,0.06,1.7266,377.74,-72.492,-19.363,5.211,2.2774,False
1.3,0.065,1.6143,292.83,-71.761,-19.363,4.081,2.1502,False
1.3,0.075,1.5562,249.98,-75.3,-19.363,3.32,2.0885,True
1.3,0.08,1.4739,208.67,-78.892,-19.363,2.645,2.1435,False
1.3,0.085,1.569,255.87,-77.668,-19.363,3.294,2.0819,False
1.3,0.09,1.5093,225.52,-77.744,-19.363,2.901,2.1706,False
1.3,0.095,1.5877,267.51,-75.674,-19.363,3.535,2.0988,False
1.3,0.1,1.5435,243.31,-75.626,-19.363,3.217,2.1333,False
1.3,0.105,1.5634,253.87,-76.226,-19.363,3.33,2.1193,False
1.3,0.11,1.5535,248.54,-76.226,-19.363,3.261,2.1279,False
1.3,0.115,1.6536,304.87,-76.226,-19.363,4.0,2.0536,False
1.3,0.12,1.6536,304.87,-76.226,-19.363,4.0,2.0536,False
1.3,0.125,1.6536,304.87,-76.226,-19.363,4.0,2.0536,False
1.3,0.13,1.6536,304.87,-76.226,-19.363,4.0,2.0536,False
1.4,0.04,-0.4488,-87.08,-94.998,-15.995,-0.917,3.8243,False
1.4,0.045,0.1555,-68.8,-90.594,-15.995,-0.759,7.0605,False
1.4,0.05,0.843,5.74,-90.645,-15.995,0.063,32.5138,False
1.4,0.055,1.811,464.05,-73.452,-17.185,6.318,2.3993,False
1.4,0.06,1.7266,388.26,-75.613,-20.853,5.135,2.2774,False
1.4,0.065,1.6143,297.16,-74.732,-20.853,3.976,2.1502,False
1.4,0.075,1.5562,252.87,-78.17,-20.853,3.235,2.0885,False
1.4,0.08,1.4739,208.05,-81.591,-20.853,2.55,2.1435,False
1.4,0.085,1.569,259.25,-80.375,-20.853,3.226,2.0819,False
1.4,0.09,1.5093,225.43,-80.447,-20.853,2.802,2.1706,False
1.4,0.095,1.5877,270.82,-78.466,-20.853,3.451,2.0988,False
1.4,0.1,1.5435,244.28,-78.419,-20.853,3.115,2.1333,False
1.4,0.105,1.5634,255.79,-78.997,-20.853,3.238,2.1193,False
1.4,0.11,1.5535,249.95,-78.997,-20.853,3.164,2.1279,False
1.4,0.115,1.6536,312.12,-78.997,-20.853,3.951,2.0536,False
1.4,0.12,1.6536,312.12,-78.997,-20.853,3.951,2.0536,False
1.4,0.125,1.6536,312.12,-78.997,-20.853,3.951,2.0536,False
1.4,0.13,1.6536,312.12,-78.997,-20.853,3.951,2.0536,False
1.5,0.04,-0.4488,-89.84,-96.247,-17.137,-0.933,3.8243,False
1.5,0.045,0.1555,-74.11,-92.354,-17.137,-0.802,7.0605,False
1.5,0.05,0.843,-4.08,-92.306,-17.137,-0.044,32.5138,False
1.5,0.055,1.811,476.6,-76.354,-18.413,6.242,2.3993,False
1.5,0.06,1.7266,392.38,-78.446,-22.342,5.002,2.2774,False
1.5,0.065,1.6143,296.38,-77.437,-22.342,3.827,2.1502,False
1.5,0.075,1.5562,251.43,-80.753,-22.342,3.114,2.0885,False
1.5,0.08,1.4739,203.64,-83.987,-22.342,2.425,2.1435,False
1.5,0.085,1.569,258.23,-82.809,-22.342,3.118,2.0819,False
1.5,0.09,1.5093,221.22,-82.877,-22.342,2.669,2.1706,False
1.5,0.095,1.5877,269.43,-80.996,-22.342,3.326,2.0988,False
1.5,0.1,1.5435,240.83,-80.952,-22.342,2.975,2.1333,False
1.5,0.105,1.5634,253.16,-81.504,-22.342,3.106,2.1193,False
1.5,0.11,1.5535,246.88,-81.504,-22.342,3.029,2.1279,False
1.5,0.115,1.6536,314.28,-81.504,-22.342,3.856,2.0536,False
1.5,0.12,1.6536,314.28,-81.504,-22.342,3.856,2.0536,False
1.5,0.125,1.6536,314.28,-81.504,-22.342,3.856,2.0536,False
1.5,0.13,1.6536,314.28,-81.504,-22.342,3.856,2.0536,False
1.6,0.04,-0.4488,-92.1,-97.21,-18.28,-0.947,3.8243,False
1.6,0.045,0.1555,-78.8,-93.816,-18.28,-0.84,7.0605,False
1.6,0.05,0.843,-14.1,-93.695,-18.28,-0.15,32.5138,False
1.6,0.055,1.811,481.92,-78.998,-19.64,6.1,2.3993,False
1.6,0.06,1.7266,389.95,-81.01,-23.832,4.814,2.2774,False
1.6,0.065,1.6143,290.52,-79.896,-23.832,3.636,2.1502,False
1.6,0.075,1.5562,245.74,-83.073,-23.832,2.958,2.0885,False
1.6,0.08,1.4739,195.61,-86.109,-23.832,2.272,2.1435,False
1.6,0.085,1.569,252.84,-85.016,-23.832,2.974,2.0819,False
1.6,0.09,1.5093,213.06,-85.079,-23.832,2.504,2.1706,False
1.6,0.095,1.5877,263.39,-83.31,-23.832,3.162,2.0988,False
1.6,0.1,1.5435,233.1,-83.268,-23.832,2.799,2.1333,False
1.6,0.105,1.5634,246.08,-83.791,-23.832,2.937,2.1193,False
1.6,0.11,1.5535,239.45,-83.791,-23.832,2.858,2.1279,False
1.6,0.115,1.6536,311.25,-83.791,-23.832,3.715,2.0536,False
1.6,0.12,1.6536,311.25,-83.791,-23.832,3.715,2.0536,False
1.6,0.125,1.6536,311.25,-83.791,-23.832,3.715,2.0536,False
1.6,0.13,1.6536,311.25,-83.791,-23.832,3.715,2.0536,False
1.75,0.04,-0.4488,-94.71,-98.244,-19.994,-0.964,3.8243,False
1.75,0.045,0.1555,-84.67,-95.545,-19.994,-0.886,7.0605,False
1.75,0.05,0.843,-28.94,-95.438,-19.994,-0.303,32.5138,False
1.75,0.055,1.811,476.06,-82.515,-21.481,5.769,2.3993,False
1.75,0.06,1.7266,374.42,-84.386,-26.066,4.437,2.2774,False
1.75,0.065,1.6143,272.81,-83.159,-26.066,3.281,2.1502,False
1.75,0.075,1.5562,229.72,-86.105,-26.066,2.668,2.0885,False
1.75,0.08,1.4739,177.46,-88.834,-26.066,1.998,2.1435,False
1.75,0.085,1.569,237.04,-87.869,-26.066,2.698,2.0819,False
1.75,0.09,1.5093,194.1,-87.925,-26.066,2.208,2.1706,False
1.75,0.095,1.5877,246.16,-86.331,-26.066,2.851,2.0988,False
1.75,0.1,1.5435,214.17,-86.292,-26.066,2.482,2.1333,False
1.75,0.105,1.5634,227.76,-86.769,-26.066,2.625,2.1193,False
1.75,0.11,1.5535,220.76,-86.769,-26.066,2.544,2.1279,False
1.75,0.115,1.6536,297.31,-86.769,-26.066,3.426,2.0536,False
1.75,0.12,1.6536,297.31,-86.769,-26.066,3.426,2.0536,False
1.75,0.125,1.6536,297.31,-86.769,-26.066,3.426,2.0536,False
1.75,0.13,1.6536,297.31,-86.769,-26.066,3.426,2.0536,False
2.0,0.04,-0.4488,-97.44,-99.226,-22.85,-0.982,3.8243,False
2.0,0.045,0.1555,-91.62,-97.631,-22.85,-0.938,7.0605,False
2.0,0.05,0.843,-51.4,-97.464,-22.85,-0.527,32.5138,False
2.0,0.055,1.811,431.77,-87.302,-24.55,4.946,2.3993,False
2.0,0.06,1.7266,321.03,-88.911,-29.79,3.611,2.2774,False
2.0,0.065,1.6143,223.68,-87.602,-29.79,2.553,2.1502,False
2.0,0.075,1.5562,186.57,-90.131,-29.79,2.07,2.0885,False
2.0,0.08,1.4739,134.69,-92.35,-29.79,1.458,2.1435,False
2.0,0.085,1.569,193.63,-91.589,-29.79,2.114,2.0819,False
2.0,0.09,1.5093,148.67,-91.633,-29.79,1.622,2.1706,False
2.0,0.095,1.5877,199.57,-90.332,-29.79,2.209,2.0988,False
2.0,0.1,1.5435,167.19,-90.3,-29.79,1.851,2.1333,False
2.0,0.105,1.5634,180.71,-90.696,-29.79,1.993,2.1193,False
2.0,0.11,1.5535,173.68,-90.696,-29.79,1.915,2.1279,False
2.0,0.115,1.6536,252.28,-90.696,-29.79,2.782,2.0536,False
2.0,0.12,1.6536,252.28,-90.696,-29.79,2.782,2.0536,False
2.0,0.125,1.6536,252.28,-90.696,-29.79,2.782,2.0536,False
2.0,0.13,1.6536,252.28,-90.696,-29.79,2.782,2.0536,False
