PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.075,0.05,0.843,15.05,-88.666,-14.852,0.17,32.5138,False
-0.075,0.055,1.811,444.67,-70.278,-15.958,6.327,2.3993,False
-0.075,0.06,1.7266,377.74,-72.492,-19.363,5.211,2.2774,False
-0.075,0.065,1.5988,283.03,-72.339,-19.363,3.913,2.1881,False
-0.075,0.075,1.6322,290.41,-74.881,-19.974,3.878,1.999,False
-0.075,0.08,1.5116,224.36,-79.36,-21.684,2.827,2.0375,False
-0.075,0.085,1.71,335.8,-76.834,-21.684,4.37,1.8067,False
-0.075,0.09,1.6681,310.75,-77.816,-21.684,3.993,1.8304,False
-0.075,0.095,1.773,382.3,-75.361,-21.684,5.073,1.7569,False
-0.075,0.1,1.7339,355.69,-75.455,-21.684,4.714,1.7832,False
-0.075,0.105,1.7432,362.26,-76.023,-21.684,4.765,1.7969,False
-0.075,0.11,1.7194,346.32,-76.069,-21.684,4.553,1.8278,False
-0.075,0.115,1.783,389.64,-76.068,-21.684,5.122,1.8325,False
-0.075,0.12,1.7865,392.19,-75.992,-21.684,5.161,1.8143,False
-0.075,0.125,1.7842,390.53,-75.992,-21.684,5.139,1.8143,False
-0.075,0.13,1.7819,388.81,-75.992,-21.684,5.116,1.8143,False
-0.08,0.04,-0.4488,-83.77,-93.398,-14.852,-0.897,3.8243,False
-0.08,0.045,0.1555,-62.89,-88.488,-14.852,-0.711,7.0605,False
-0.08,0.05,0.843,15.05,-88.666,-14.852,0.17,32.5138,False
-0.08,0.055,1.811,444.67,-70.278,-15.958,6.327,2.3993,False
-0.08,0.06,1.7266,377.74,-72.492,-19.363,5.211,2.2774,False
-0.08,0.065,1.5988,283.03,-72.339,-19.363,3.913,2.1881,False
-0.08,0.075,1.6322,290.41,-74.881,-19.974,3.878,1.999,False
-0.08,0.08,1.5016,219.26,-79.534,-21.684,2.757,2.0374,False
-0.08,0.085,1.6807,316.32,-77.535,-22.328,4.08,1.8111,False
-0.08,0.09,1.6937,325.89,-76.542,-22.328,4.258,1.7937,False
-0.08,0.095,1.8066,406.12,-74.928,-22.57,5.42,1.7128,False
-0.08,0.1,1.762,374.24,-75.782,-22.646,4.938,1.7391,False
-0.08,0.105,1.7699,379.9,-75.243,-22.328,5.049,1.7477,False
-0.08,0.11,1.7885,394.37,-75.457,-22.328,5.226,1.723,False
-0.08,0.115,1.8421,434.1,-74.333,-22.328,5.84,1.7422,False
-0.08,0.12,1.8547,443.79,-74.174,-22.328,5.983,1.7092,False
-0.08,0.125,1.8523,441.9,-74.174,-22.328,5.958,1.7092,False
-0.08,0.13,1.8462,436.98,-74.174,-22.328,5.891,1.7092,False
-0.085,0.04,-0.4488,-83.77,-93.398,-14.852,-0.897,3.8243,False
-0.085,0.045,0.1555,-62.89,-88.488,-14.852,-0.711,7.0605,False
-0.085,0.05,0.843,15.05,-88.666,-14.852,0.17,32.5138,False
-0.085,0.055,1.811,444.67,-70.278,-15.958,6.327,2.3993,False
-0.085,0.06,1.7266,377.74,-72.492,-19.363,5.211,2.2774,False
-0.085,0.065,1.5988,283.03,-72.339,-19.363,3.913,2.1881,False
-0.085,0.075,1.6322,290.41,-74.881,-19.974,3.878,1.999,False
-0.085,0.08,1.5016,219.26,-79.534,-21.684,2.757,2.0374,False
-0.085,0.085,1.6754,313.03,-77.535,-22.328,4.037,1.8111,False
-0.085,0.09,1.6711,311.46,-76.542,-23.654,4.069,1.7943,False
-0.085,0.095,1.7695,378.38,-75.726,-24.154,4.997,1.7171,False
-0.085,0.1,1.7405,359.16,-76.552,-24.154,4.692,1.7379,False
-0.085,0.105,1.7449,362.31,-76.114,-24.154,4.76,1.7487,False
-0.085,0.11,1.7614,374.81,-76.392,-24.154,4.906,1.7256,False
-0.085,0.115,1.8145,412.54,-74.201,-24.154,5.56,1.7409,False
-0.085,0.12,1.8266,421.61,-74.041,-24.154,5.694,1.7088,False
-0.085,0.125,1.8247,420.14,-74.041,-24.154,5.674,1.7088,False
-0.085,0.13,1.8198,416.34,-74.041,-24.154,5.623,1.7088,False
-0.1,0.04,-0.4488,-83.77,-93.398,-14.852,-0.897,3.8243,False
-0.1,0.045,0.1555,-62.89,-88.488,-14.852,-0.711,7.0605,False
-0.1,0.05,0.843,15.05,-88.666,-14.852,0.17,32.5138,False
-0.1,0.055,1.811,444.67,-70.278,-15.958,6.327,2.3993,False
-0.1,0.06,1.7266,377.74,-72.492,-19.363,5.211,2.2774,False
-0.1,0.065,1.5988,283.03,-72.339,-19.363,3.913,2.1881,False
-0.1,0.075,1.6322,290.41,-74.881,-19.974,3.878,1.999,False
-0.1,0.08,1.5016,219.26,-79.534,-21.684,2.757,2.0374,False
-0.1,0.085,1.6754,313.03,-77.535,-22.328,4.037,1.8111,False
-0.1,0.09,1.6716,311.78,-76.542,-23.654,4.073,1.7943,False
-0.1,0.095,1.77,378.75,-75.706,-24.154,5.003,1.7171,False
-0.1,0.1,1.7319,353.04,-76.533,-25.155,4.613,1.7402,False
-0.1,0.105,1.7305,352.41,-76.094,-25.675,4.631,1.7536,False
-0.1,0.11,1.749,365.89,-76.141,-25.922,4.805,1.7342,False
-0.1,0.115,1.8066,406.38,-74.802,-25.922,5.433,1.7442,False
-0.1,0.12,1.818,414.96,-74.646,-25.922,5.559,1.7122,False
-0.1,0.125,1.8157,413.16,-74.646,-25.922,5.535,1.7122,False
-0.1,0.13,1.8102,408.98,-74.646,-25.922,5.479,1.7122,False
