EARLY_FILL_Y,EARLY_KILL_Y,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
0.15,0.001,2.6422,1218.45,-47.818,-17.056,25.481,0.7424,False
0.15,0.0015,2.6126,1136.89,-47.818,-17.056,23.775,0.6872,False
0.15,0.002,2.5662,1035.3,-47.818,-17.056,21.651,0.7015,False
0.15,0.0025,2.5624,1045.38,-47.818,-17.056,21.862,0.9282,False
0.15,0.003,2.6379,1127.74,-47.818,-17.056,23.584,0.9022,False
0.175,0.0,2.3505,1011.06,-59.57,-17.056,16.973,0.7889,False
0.175,0.0005,2.5676,1327.7,-46.026,-17.056,28.847,0.6186,False
0.175,0.0008,2.6838,1517.51,-46.026,-17.056,32.971,0.6673,False
0.175,0.001,2.7486,1588.59,-46.026,-17.056,34.515,0.6674,False
0.175,0.0015,2.7156,1473.29,-46.026,-17.056,32.01,0.6055,False
0.175,0.002,2.6774,1356.86,-46.026,-17.056,29.48,0.6183,False
0.175,0.0025,2.6658,1433.91,-46.026,-17.056,31.154,0.8602,False
0.175,0.003,2.7367,1547.07,-46.026,-17.056,33.613,0.8429,False
0.2,0.0,2.3652,1046.06,-58.622,-17.056,17.844,0.7397,False
0.2,0.0005,2.5825,1377.56,-44.76,-17.056,30.776,0.5674,False
0.2,0.0008,2.7034,1595.48,-44.76,-17.056,35.645,0.6167,False
0.2,0.001,2.7675,1669.99,-44.76,-17.056,37.31,0.617,False
0.2,0.0015,2.7366,1554.62,-44.76,-17.056,34.732,0.5587,False
0.2,0.002,2.6967,1425.97,-44.76,-17.056,31.858,0.579,False
0.2,0.0025,2.6856,1509.05,-44.76,-17.056,33.714,0.842,False
0.2,0.003,2.7559,1627.33,-44.76,-17.056,36.357,0.8231,False
0.225,0.0,2.4446,1424.49,-58.28,-17.056,24.442,0.5927,False
0.225,0.0005,2.6285,1810.98,-44.304,-17.056,40.877,0.4702,False
0.225,0.0008,2.7277,2040.18,-44.304,-17.056,46.05,0.5289,False
0.225,0.001,2.7831,2134.24,-44.304,-17.056,48.173,0.5292,False
0.225,0.0015,2.747,1969.59,-44.304,-17.056,44.457,0.4697,False
0.225,0.002,2.7106,1822.93,-44.304,-17.056,41.146,0.4854,False
0.225,0.0025,2.6966,1957.7,-44.304,-17.056,44.188,0.7301,False
0.225,0.003,2.752,2097.38,-44.304,-17.056,47.341,0.7165,False
0.25,0.0,2.3335,1154.5,-59.425,-17.056,19.428,0.7287,False
0.25,0.0005,2.5207,1479.28,-45.832,-17.056,32.276,0.6091,False
0.25,0.0008,2.6205,1668.7,-45.832,-17.056,36.409,0.6572,False
0.25,0.001,2.6758,1746.43,-45.832,-17.056,38.105,0.6574,False
0.25,0.0015,2.6383,1610.29,-45.832,-17.056,35.135,0.6032,False
0.25,0.002,2.6006,1489.17,-45.832,-17.056,32.492,0.621,False
0.25,0.0025,2.5986,1500.54,-45.832,-17.056,32.74,0.8605,False
0.25,0.003,2.6588,1611.57,-45.832,-17.056,35.162,0.8442,False
0.275,0.0,2.3881,1442.41,-58.63,-17.056,24.602,0.7042,False
0.275,0.0005,2.5525,1810.68,-44.771,-17.056,40.443,0.5891,False
0.275,0.0008,2.6446,2039.84,-44.771,-17.056,45.562,0.6377,False
0.275,0.001,2.694,2133.88,-44.771,-17.056,47.662,0.638,False
0.275,0.0015,2.6568,1968.29,-44.771,-17.056,43.964,0.5833,False
0.275,0.002,2.6197,1821.85,-44.771,-17.056,40.693,0.6014,False
0.275,0.0025,2.6185,1835.6,-44.771,-17.056,41.0,0.841,False
0.275,0.003,2.6689,1963.66,-44.771,-17.056,43.86,0.8286,False
0.3,0.0,2.3507,1394.98,-58.63,-17.056,23.793,0.6613,False
0.3,0.0005,2.5082,1741.31,-44.771,-17.056,38.894,0.5632,False
0.3,0.0008,2.5983,1962.16,-44.771,-17.056,43.827,0.6157,False
0.3,0.001,2.646,2052.79,-44.771,-17.056,45.851,0.616,False
0.3,0.0015,2.6084,1893.3,-44.771,-17.056,42.289,0.56,False
0.3,0.002,2.5708,1752.06,-44.771,-17.056,39.134,0.5754,False
0.3,0.0025,2.5698,1765.32,-44.771,-17.056,39.43,0.8162,False
0.3,0.003,2.6123,1871.62,-44.771,-17.056,41.804,0.8057,False
0.325,0.0,2.3274,1250.44,-58.63,-17.056,21.328,0.6401,False
0.325,0.0005,2.5096,1607.5,-44.771,-17.056,35.905,0.5474,False
0.325,0.0008,2.604,1812.3,-44.771,-17.056,40.479,0.6015,False
0.325,0.001,2.6549,1896.34,-44.771,-17.056,42.357,0.6018,False
0.325,0.0015,2.6177,1750.57,-44.771,-17.056,39.101,0.5454,False
0.325,0.002,2.5791,1617.56,-44.771,-17.056,36.13,0.5609,False
0.325,0.0025,2.5777,1629.86,-44.771,-17.056,36.404,0.8028,False
0.325,0.003,2.6297,1742.4,-44.771,-17.056,38.918,0.7859,False
