Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Calmar,level,1,-0.073,0.3081,-0.1125,0.1155,197,
Sharpe,level,1,-0.1004,0.1075,-0.0879,0.1594,258,
CAGR%,level,1,-0.0762,0.134,-0.0683,0.1797,388,
AvgDailyRet%,level,1,-0.0618,0.2248,-0.0624,0.2201,388,
Calmar,delta,1,-0.0024,0.973,-0.0572,0.4255,196,
CAGR%,delta,1,0.068,0.182,-0.0272,0.5942,387,
AvgDailyRet%,delta,1,0.0233,0.6471,-0.019,0.709,387,
Sharpe,delta,1,-0.0049,0.9376,-0.0178,0.7761,257,
Sortino,delta,1,-0.0134,0.7925,-0.011,0.829,387,
Sortino,level,1,-0.0307,0.547,-0.0095,0.8524,388,
Sharpe,level,3,-0.1731,0.0055,-0.1915,0.0021,256,yes
Calmar,level,3,-0.1241,0.0823,-0.1379,0.0533,197,
CAGR%,level,3,-0.1951,0.0001,-0.1146,0.0243,386,yes
Calmar,delta,3,0.0008,0.9915,-0.108,0.1318,196,
AvgDailyRet%,level,3,-0.1116,0.0284,-0.0921,0.0708,386,
Sharpe,delta,3,-0.043,0.4939,-0.0454,0.47,255,
CAGR%,delta,3,-0.0475,0.3523,-0.0393,0.4415,385,
Sortino,level,3,-0.035,0.4931,-0.0344,0.5005,386,
AvgDailyRet%,delta,3,-0.0333,0.5141,-0.0286,0.5755,385,
Sortino,delta,3,-0.0629,0.2185,-0.0116,0.8211,385,
Sharpe,level,5,-0.1779,0.0045,-0.1893,0.0025,254,yes
CAGR%,delta,5,-0.0648,0.2057,-0.0665,0.1938,383,
Sharpe,delta,5,-0.0588,0.3514,-0.0637,0.3129,253,
CAGR%,level,5,-0.1379,0.0068,-0.0595,0.2446,384,
Calmar,delta,5,0.055,0.4443,-0.0578,0.4211,196,
Calmar,level,5,-0.1991,0.005,-0.0543,0.4489,197,
AvgDailyRet%,level,5,-0.1076,0.0351,-0.0494,0.3339,384,
AvgDailyRet%,delta,5,-0.019,0.7111,-0.0387,0.4499,383,
Sortino,delta,5,-0.0205,0.6894,-0.0129,0.8016,383,
Sortino,level,5,-0.0198,0.6996,-0.0122,0.8114,384,
