Signal,Kind,Fwd Days,Pearson r,Pearson p,Spearman IC,Spearman p,N,Sig*
Sharpe,level,1,-0.0941,0.0714,-0.0976,0.0614,368,
Calmar,level,1,-0.0716,0.1703,-0.094,0.0716,368,
CAGR%,level,1,-0.0655,0.21,-0.0925,0.0764,368,
AvgDailyRet%,level,1,-0.0825,0.1142,-0.0884,0.0904,368,
Sortino,level,1,0.0258,0.6215,-0.0553,0.2899,368,
Calmar,delta,1,0.0008,0.9878,0.0424,0.4175,367,
Sortino,delta,1,0.0034,0.9484,0.0153,0.7708,367,
Sharpe,delta,1,0.055,0.2934,0.0103,0.8438,367,
AvgDailyRet%,delta,1,0.0584,0.2641,0.0075,0.8859,367,
CAGR%,delta,1,0.0002,0.9975,0.006,0.9094,367,
Calmar,level,3,-0.1017,0.052,-0.1638,0.0017,366,yes
Sharpe,level,3,-0.1979,0.0001,-0.1617,0.0019,366,yes
CAGR%,level,3,-0.0889,0.0895,-0.1541,0.0031,366,yes
AvgDailyRet%,level,3,-0.1729,0.0009,-0.1493,0.0042,366,yes
Sortino,level,3,-0.0036,0.9449,-0.0859,0.1009,366,
Sortino,delta,3,0.0466,0.3747,0.0257,0.6245,365,
Sharpe,delta,3,0.0037,0.9431,0.0119,0.8201,365,
CAGR%,delta,3,-0.0363,0.4897,-0.0087,0.8678,365,
Calmar,delta,3,-0.0365,0.4866,-0.0028,0.9568,365,
AvgDailyRet%,delta,3,-0.0022,0.9666,0.0014,0.9781,365,
Calmar,level,5,-0.1065,0.0422,-0.2064,0.0001,364,yes
Sharpe,level,5,-0.2571,0.0,-0.2034,0.0001,364,yes
CAGR%,level,5,-0.0902,0.0859,-0.1928,0.0002,364,yes
AvgDailyRet%,level,5,-0.2202,0.0,-0.1883,0.0003,364,yes
Sortino,level,5,-0.0709,0.1773,-0.1121,0.0325,364,yes
Calmar,delta,5,-0.028,0.5951,-0.03,0.5688,363,
CAGR%,delta,5,-0.0272,0.6061,-0.0241,0.6477,363,
Sharpe,delta,5,-0.0097,0.854,0.0157,0.7663,363,
Sortino,delta,5,0.091,0.0835,0.0071,0.8923,363,
AvgDailyRet%,delta,5,-0.0069,0.8953,0.0052,0.9208,363,
