EARLY_FILL_Y,EARLY_KILL_Y,VOL_LEV_MAX_BOOST,Sharpe,CAGR_pct,MaxDD_pct,Calmar,WF_CV,baseline
0.08,0.001,1.4,2.8239,379.02,-20.049,18.905,0.7697,False
0.08,0.001,1.5,2.9531,437.56,-20.541,21.302,0.7116,False
0.08,0.001,1.6,2.9999,472.05,-20.951,22.531,0.6923,False
0.08,0.001,1.7,3.0376,504.83,-21.215,23.796,0.6817,False
0.08,0.001,1.8,3.0765,542.33,-21.48,25.248,0.6721,False
0.08,0.001,1.9,3.1032,579.56,-21.745,26.653,0.6625,False
0.08,0.001,2.0,3.1294,613.35,-22.079,27.779,0.6536,False
0.08,0.001,2.5,3.153,629.95,-22.118,28.481,0.658,False
0.08,0.001,3.0,3.1551,631.57,-22.118,28.554,0.6583,False
0.08,0.0015,1.2,2.6817,304.98,-19.06,16.001,0.8644,False
0.08,0.0015,1.3,2.7082,329.87,-19.555,16.869,0.8302,False
0.08,0.0015,1.4,2.8239,379.02,-20.049,18.905,0.7697,False
0.08,0.0015,1.5,2.9531,437.56,-20.541,21.302,0.7116,False
0.08,0.0015,1.6,2.9999,472.05,-20.951,22.531,0.6923,False
0.08,0.0015,1.7,3.0376,504.83,-21.215,23.796,0.6817,False
0.08,0.0015,1.8,3.0765,542.33,-21.48,25.248,0.6721,False
0.08,0.0015,1.9,3.1032,579.56,-21.745,26.653,0.6625,False
0.08,0.0015,2.0,3.1294,613.35,-22.079,27.779,0.6536,False
0.08,0.0015,2.5,3.153,629.95,-22.118,28.481,0.658,False
0.08,0.0015,3.0,3.1551,631.57,-22.118,28.554,0.6583,False
0.08,0.003,1.2,2.6817,304.98,-19.06,16.001,0.8644,False
0.08,0.003,1.3,2.7082,329.87,-19.555,16.869,0.8302,False
0.08,0.003,1.4,2.8239,379.02,-20.049,18.905,0.7697,False
0.08,0.003,1.5,2.9531,437.56,-20.541,21.302,0.7116,False
0.08,0.003,1.6,2.9999,472.05,-20.951,22.531,0.6923,False
0.08,0.003,1.7,3.0376,504.83,-21.215,23.796,0.6817,False
0.08,0.003,1.8,3.0765,542.33,-21.48,25.248,0.6721,False
0.08,0.003,1.9,3.1032,579.56,-21.745,26.653,0.6625,False
0.08,0.003,2.0,3.1294,613.35,-22.079,27.779,0.6536,False
0.08,0.003,2.5,3.153,629.95,-22.118,28.481,0.658,False
0.08,0.003,3.0,3.1551,631.57,-22.118,28.554,0.6583,False
0.09,0.001,1.2,3.0737,460.35,-19.06,24.153,0.7039,False
0.09,0.001,1.3,3.1685,522.91,-19.555,26.741,0.6623,False
0.09,0.001,1.4,3.2246,572.51,-19.996,28.631,0.6378,False
0.09,0.001,1.5,3.2602,618.98,-20.263,30.548,0.6253,False
0.09,0.001,1.6,3.288,660.05,-20.529,32.152,0.6156,False
0.09,0.001,1.7,3.3161,704.96,-20.795,33.9,0.606,False
0.09,0.001,1.8,3.3371,750.8,-21.061,35.648,0.597,False
0.09,0.001,1.9,3.3575,801.38,-21.366,37.507,0.5879,False
0.09,0.001,2.0,3.3683,833.27,-22.079,37.74,0.5809,False
0.09,0.001,2.5,3.3793,840.94,-22.079,38.087,0.5834,False
0.09,0.001,3.0,3.3799,841.39,-22.079,38.108,0.5835,False
0.09,0.0015,1.2,3.0737,460.35,-19.06,24.153,0.7039,False
0.09,0.0015,1.3,3.1685,522.91,-19.555,26.741,0.6623,False
0.09,0.0015,1.4,3.2246,572.51,-19.996,28.631,0.6378,False
0.09,0.0015,1.5,3.2602,618.98,-20.263,30.548,0.6253,False
0.09,0.0015,1.6,3.288,660.05,-20.529,32.152,0.6156,False
0.09,0.0015,1.7,3.3161,704.96,-20.795,33.9,0.606,False
0.09,0.0015,1.8,3.3371,750.8,-21.061,35.648,0.597,False
0.09,0.0015,1.9,3.3575,801.38,-21.366,37.507,0.5879,False
0.09,0.0015,2.0,3.3683,833.27,-22.079,37.74,0.5809,False
0.09,0.0015,2.5,3.3793,840.94,-22.079,38.087,0.5834,False
0.09,0.0015,3.0,3.3799,841.39,-22.079,38.108,0.5835,False
0.09,0.003,1.2,3.0737,460.35,-19.06,24.153,0.7039,False
0.09,0.003,1.3,3.1685,522.91,-19.555,26.741,0.6623,False
0.09,0.003,1.4,3.2246,572.51,-19.996,28.631,0.6378,False
0.09,0.003,1.5,3.2602,618.98,-20.263,30.548,0.6253,False
0.09,0.003,1.6,3.288,660.05,-20.529,32.152,0.6156,False
0.09,0.003,1.7,3.3161,704.96,-20.795,33.9,0.606,False
0.09,0.003,1.8,3.3371,750.8,-21.061,35.648,0.597,False
0.09,0.003,1.9,3.3575,801.38,-21.366,37.507,0.5879,False
0.09,0.003,2.0,3.3683,833.27,-22.079,37.74,0.5809,True
0.09,0.003,2.5,3.3793,840.94,-22.079,38.087,0.5834,False
0.09,0.003,3.0,3.3799,841.39,-22.079,38.108,0.5835,False
0.1,0.001,1.2,2.6832,387.43,-19.429,19.94,0.7748,False
0.1,0.001,1.3,2.7125,427.35,-19.818,21.564,0.7446,False
0.1,0.001,1.4,2.7609,478.94,-20.233,23.671,0.7182,False
0.1,0.001,1.5,2.7944,530.69,-20.671,25.674,0.6978,False
0.1,0.001,1.6,2.8449,591.03,-21.127,27.975,0.6689,False
0.1,0.001,1.7,2.8855,650.1,-21.75,29.89,0.6463,False
0.1,0.001,1.8,2.9362,723.57,-22.401,32.301,0.6161,False
0.1,0.001,1.9,2.9493,766.33,-23.102,33.172,0.5965,False
0.1,0.001,2.0,2.954,805.19,-23.796,33.837,0.5804,False
0.1,0.001,2.5,2.9722,825.4,-23.796,34.687,0.5811,False
0.1,0.001,3.0,2.9732,826.66,-23.796,34.74,0.5812,False
0.1,0.0015,1.2,2.6832,387.43,-19.429,19.94,0.7748,False
0.1,0.0015,1.3,2.7125,427.35,-19.818,21.564,0.7446,False
0.1,0.0015,1.4,2.7609,478.94,-20.233,23.671,0.7182,False
0.1,0.0015,1.5,2.7944,530.69,-20.671,25.674,0.6978,False
0.1,0.0015,1.6,2.8449,591.03,-21.127,27.975,0.6689,False
0.1,0.0015,1.7,2.8855,650.1,-21.75,29.89,0.6463,False
0.1,0.0015,1.8,2.9362,723.57,-22.401,32.301,0.6161,False
0.1,0.0015,1.9,2.9493,766.33,-23.102,33.172,0.5965,False
0.1,0.0015,2.0,2.954,805.19,-23.796,33.837,0.5804,False
0.1,0.0015,2.5,2.9722,825.4,-23.796,34.687,0.5811,False
0.1,0.0015,3.0,2.9732,826.66,-23.796,34.74,0.5812,False
0.1,0.003,1.2,2.6832,387.43,-19.429,19.94,0.7748,False
0.1,0.003,1.3,2.7125,427.35,-19.818,21.564,0.7446,False
0.1,0.003,1.4,2.7609,478.94,-20.233,23.671,0.7182,False
0.1,0.003,1.5,2.7944,530.69,-20.671,25.674,0.6978,False
0.1,0.003,1.6,2.8449,591.03,-21.127,27.975,0.6689,False
0.1,0.003,1.7,2.8855,650.1,-21.75,29.89,0.6463,False
0.1,0.003,1.8,2.9362,723.57,-22.401,32.301,0.6161,False
0.1,0.003,1.9,2.9493,766.33,-23.102,33.172,0.5965,False
0.1,0.003,2.0,2.954,805.19,-23.796,33.837,0.5804,False
0.1,0.003,2.5,2.9722,825.4,-23.796,34.687,0.5811,False
0.1,0.003,3.0,2.9732,826.66,-23.796,34.74,0.5812,False
0.11,0.001,1.2,2.675,398.4,-23.531,16.931,0.8165,False
0.11,0.001,1.3,2.6861,432.73,-24.882,17.392,0.807,False
0.11,0.001,1.4,2.7101,475.18,-25.987,18.286,0.796,False
0.11,0.001,1.5,2.7287,518.01,-26.618,19.461,0.7818,False
0.11,0.001,1.6,2.7556,564.69,-27.254,20.719,0.7704,False
0.11,0.001,1.7,2.7814,615.7,-27.896,22.071,0.7603,False
0.11,0.001,1.8,2.7949,663.17,-28.543,23.234,0.751,False
0.11,0.001,1.9,2.7925,695.3,-29.199,23.812,0.7413,False
0.11,0.001,2.0,2.7901,732.17,-29.866,24.515,0.7326,False
0.11,0.001,2.5,2.8124,755.78,-29.866,25.306,0.7315,False
0.11,0.001,3.0,2.8124,755.78,-29.866,25.306,0.7315,False
0.11,0.0015,1.2,2.675,398.4,-23.531,16.931,0.8165,False
0.11,0.0015,1.3,2.6861,432.73,-24.882,17.392,0.807,False
0.11,0.0015,1.4,2.7101,475.18,-25.987,18.286,0.796,False
0.11,0.0015,1.5,2.7287,518.01,-26.618,19.461,0.7818,False
0.11,0.0015,1.6,2.7556,564.69,-27.254,20.719,0.7704,False
0.11,0.0015,1.7,2.7814,615.7,-27.896,22.071,0.7603,False
0.11,0.0015,1.8,2.7949,663.17,-28.543,23.234,0.751,False
0.11,0.0015,1.9,2.7925,695.3,-29.199,23.812,0.7413,False
0.11,0.0015,2.0,2.7901,732.17,-29.866,24.515,0.7326,False
0.11,0.0015,2.5,2.8124,755.78,-29.866,25.306,0.7315,False
0.11,0.0015,3.0,2.8124,755.78,-29.866,25.306,0.7315,False
0.11,0.003,1.2,2.675,398.4,-23.531,16.931,0.8165,False
0.11,0.003,1.3,2.6861,432.73,-24.882,17.392,0.807,False
0.11,0.003,1.4,2.7101,475.18,-25.987,18.286,0.796,False
0.11,0.003,1.5,2.7287,518.01,-26.618,19.461,0.7818,False
0.11,0.003,1.6,2.7556,564.69,-27.254,20.719,0.7704,False
0.11,0.003,1.7,2.7814,615.7,-27.896,22.071,0.7603,False
0.11,0.003,1.8,2.7949,663.17,-28.543,23.234,0.751,False
0.11,0.003,1.9,2.7925,695.3,-29.199,23.812,0.7413,False
0.11,0.003,2.0,2.7901,732.17,-29.866,24.515,0.7326,False
0.11,0.003,2.5,2.8124,755.78,-29.866,25.306,0.7315,False
0.11,0.003,3.0,2.8124,755.78,-29.866,25.306,0.7315,False
