PORT_SL,PORT_TSL,Sharpe,CAGR%,MaxDD%,Worst1D%,Calmar,WF_CV,baseline
-0.04,0.04,1.9862,341.79,-41.672,-11.303,8.202,2.7954,False
-0.04,0.045,2.0962,441.66,-42.789,-11.303,10.322,2.9878,False
-0.04,0.05,2.8378,1210.2,-41.539,-11.303,29.134,1.3458,False
-0.04,0.055,2.9415,1421.71,-34.425,-11.303,41.299,0.9872,False
-0.04,0.06,2.9449,1408.88,-26.915,-11.303,52.346,0.7129,False
-0.04,0.065,2.9518,1429.44,-29.739,-11.303,48.066,0.7084,False
-0.04,0.075,2.995,1505.81,-28.972,-11.303,51.975,0.7092,False
-0.04,0.08,2.9816,1484.43,-29.151,-11.303,50.922,0.7143,False
-0.04,0.085,2.9632,1456.49,-30.812,-11.303,47.27,0.722,False
-0.04,0.09,2.9632,1456.49,-30.812,-11.303,47.27,0.722,False
-0.04,0.095,3.0406,1678.69,-26.915,-11.303,62.371,0.6704,False
-0.04,0.1,3.0406,1678.69,-26.915,-11.303,62.371,0.6704,False
-0.04,0.105,3.0406,1678.69,-26.915,-11.303,62.371,0.6704,False
-0.04,0.11,3.0406,1678.69,-26.915,-11.303,62.371,0.6704,False
-0.04,0.115,3.0406,1678.69,-26.915,-11.303,62.371,0.6704,False
-0.04,0.12,3.0406,1678.69,-26.915,-11.303,62.371,0.6704,False
-0.04,0.125,3.0406,1678.69,-26.915,-11.303,62.371,0.6704,False
-0.04,0.13,3.0406,1678.69,-26.915,-11.303,62.371,0.6704,False
-0.05,0.04,1.9862,341.79,-41.672,-11.303,8.202,2.7954,False
-0.05,0.045,2.3845,623.9,-43.645,-11.303,14.295,2.6281,False
-0.05,0.05,3.0557,1553.7,-43.539,-11.781,35.685,1.3,False
-0.05,0.055,3.3122,2145.78,-36.02,-11.781,59.572,0.9084,False
-0.05,0.06,3.2646,2020.46,-27.544,-11.781,73.355,0.6636,False
-0.05,0.065,3.369,2327.11,-29.739,-12.249,78.251,0.6041,False
-0.05,0.075,3.5366,2782.68,-29.787,-12.249,93.42,0.5368,False
-0.05,0.08,3.5226,2744.3,-29.964,-12.249,91.587,0.5381,False
-0.05,0.085,3.5032,2694.15,-31.606,-12.249,85.242,0.5441,False
-0.05,0.09,3.5032,2694.15,-31.606,-12.249,85.242,0.5441,False
-0.05,0.095,3.5713,3093.04,-26.589,-12.249,116.329,0.527,False
-0.05,0.1,3.5416,3006.03,-26.589,-12.601,113.057,0.527,False
-0.05,0.105,3.5416,3006.03,-26.589,-12.601,113.057,0.527,False
-0.05,0.11,3.5416,3006.03,-26.589,-12.601,113.057,0.527,False
-0.05,0.115,3.5416,3006.03,-26.589,-12.601,113.057,0.527,False
-0.05,0.12,3.5416,3006.03,-26.589,-12.601,113.057,0.527,False
-0.05,0.125,3.5416,3006.03,-26.589,-12.601,113.057,0.527,False
-0.05,0.13,3.5416,3006.03,-26.589,-12.601,113.057,0.527,False
-0.055,0.04,1.9862,341.79,-41.672,-11.303,8.202,2.7954,False
-0.055,0.045,2.3845,623.9,-43.645,-11.303,14.295,2.6281,False
-0.055,0.05,3.0557,1553.7,-43.539,-11.781,35.685,1.3,False
-0.055,0.055,3.2888,2098.23,-36.555,-13.085,57.4,0.9229,False
-0.055,0.06,3.2271,1948.24,-28.619,-13.085,68.076,0.6817,False
-0.055,0.065,3.2905,2157.21,-29.739,-13.332,72.538,0.6326,False
-0.055,0.075,3.3857,2412.43,-30.829,-13.816,78.253,0.583,False
-0.055,0.08,3.3676,2368.75,-31.003,-13.816,76.404,0.5845,False
-0.055,0.085,3.3487,2325.23,-32.621,-13.816,71.281,0.5905,False
